Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:19:34 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-01-09,TN,7081,2234,289346,262761,11364,14681,,,4714,25249,3171
Report,2021-01-09,TN,,,,,,,14815,12749,,,
Admin,2021-01-10,TN,5686,2057,295032,264818,11302,15127,,,3538,28787,3666
Report,2021-01-10,TN,,,,,,,22868,15565,,,
Admin,2021-01-11,TN,20602,11692,315634,276510,10888,15909,,,8641,37428,4830
Report,2021-01-11,TN,,,,,,,16932,14106,,,
Admin,2021-01-12,TN,20307,13348,335941,289858,10651,16507,,,6732,44160,5637
Report,2021-01-12,TN,,,,,,,0,13868,,,
Admin,2021-01-13,TN,21795,16267,357736,306125,10263,16451,,,5396,49556,5983
Report,2021-01-13,TN,,,,,,,13456,14046,,,
Admin,2021-01-14,TN,18530,15290,376266,321415,10539,16523,,,3111,52667,5790
Report,2021-01-14,TN,,,,,,,0,12129,,,
Admin,2021-01-15,TN,23052,18219,399318,339634,11301,16721,,,4654,57321,5255
Report,2021-01-15,TN,,,,,,,38625,15242,,,
Admin,2021-01-16,TN,5506,3019,404824,342653,11413,16496,,,2409,59730,4925
Report,2021-01-16,TN,,,,,,,18637,15788,,,
Admin,2021-01-17,TN,2184,1179,407008,343832,11288,15996,,,969,60699,4558
Report,2021-01-17,TN,,,,,,,19360,15287,,,
Admin,2021-01-18,TN,14288,6854,421296,350686,10597,15094,,,7137,67836,4344
Report,2021-01-18,TN,,,,,,,10478,14365,,,
Admin,2021-01-19,TN,24770,11915,446066,362601,10392,15732,,,12482,80318,5165
Report,2021-01-19,TN,,,,,,,0,14365,,,
Admin,2021-01-20,TN,28034,11883,474100,374484,9766,16623,,,15678,95996,6634
Report,2021-01-20,TN,,,,,,,6721,13403,,,
Admin,2021-01-21,TN,23651,12888,497751,387372,9422,17355,,,10436,106432,7680
Report,2021-01-21,TN,,,,,,,17135,15851,,,
Admin,2021-01-22,TN,30352,21065,528103,408437,9829,18397,,,8971,115403,8297
Report,2021-01-22,TN,,,,,,,25926,14037,,,
Admin,2021-01-23,TN,11993,7318,540096,415755,10443,19324,,,4465,119868,8591
Report,2021-01-23,TN,,,,,,,22557,14597,,,
Admin,2021-01-24,TN,4433,2441,544529,418196,10623,19645,,,1913,121781,8726
Report,2021-01-24,TN,,,,,,,27890,15815,,,
Admin,2021-01-25,TN,26559,12619,571088,430815,11447,21398,,,13370,135151,9616
Report,2021-01-25,TN,,,,,,,10604,15833,,,
Admin,2021-01-26,TN,29011,15500,600099,446315,11959,22004,,,13051,148202,9697
Report,2021-01-26,TN,,,,,,,5287,16589,,,
Admin,2021-01-27,TN,37567,16803,637666,463118,12662,23366,,,19996,168198,10314
Report,2021-01-27,TN,,,,,,,19699,18443,,,
Admin,2021-01-28,TN,31578,16873,669244,479991,13231,24499,,,14120,182318,10840
Report,2021-01-28,TN,,,,,,,22418,19197,,,
Admin,2021-01-29,TN,36641,23863,705885,503854,13631,25397,,,12170,194488,11297
Report,2021-01-29,TN,,,,,,,35871,20618,,,
Admin,2021-01-30,TN,18269,8580,724154,512434,13811,26294,,,9250,203738,11981
Report,2021-01-30,TN,,,,,,,28221,21427,,,
Admin,2021-01-31,TN,5019,3429,729173,515863,13952,26377,,,1451,205189,11915
Report,2021-01-31,TN,,,,,,,35071,22453,,,
Admin,2021-02-01,TN,38046,18831,767219,534694,14840,28018,,,17718,222907,12536
Report,2021-02-01,TN,,,,,,,18698,23609,,,
Admin,2021-02-02,TN,30311,16073,797530,550767,14922,28204,,,13557,236464,12608
Report,2021-02-02,TN,,,,,,,3974,23422,,,
Admin,2021-02-03,TN,40828,26763,838358,577530,16345,28670,,,13182,249646,11635
Report,2021-02-03,TN,,,,,,,25934,24312,,,
Admin,2021-02-04,TN,35996,22479,874354,600009,17145,29301,,,12687,262333,11430
Report,2021-02-04,TN,,,,,,,26423,24885,,,
Admin,2021-02-05,TN,45412,27373,919766,627382,17647,30554,,,17084,279417,12132
Report,2021-02-05,TN,,,,,,,34245,24652,,,
Admin,2021-02-06,TN,11709,8588,931475,635970,17648,29617,,,2635,282052,11187
Report,2021-02-06,TN,,,,,,,33811,25451,,,
Admin,2021-02-07,TN,5750,4189,937225,640159,17757,29721,,,1430,283482,11184
Report,2021-02-07,TN,,,,,,,38725,25973,,,
Admin,2021-02-08,TN,30980,20434,968205,660593,17986,28712,,,9862,293344,10062
Report,2021-02-08,TN,,,,,,,14697,25401,,,
Admin,2021-02-09,TN,31546,19912,999751,680505,18534,28888,,,11122,304466,9714
Report,2021-02-09,TN,,,,,,,6359,25742,,,
Admin,2021-02-10,TN,45492,28719,1045243,709224,18813,29555,,,15944,320410,10109
Report,2021-02-10,TN,,,,,,,27607,25981,,,
Admin,2021-02-11,TN,23952,15426,1069195,724650,17806,27834,,,8058,328468,9447
Report,2021-02-11,TN,,,,,,,26666,26016,,,
Admin,2021-02-12,TN,44678,25576,1113873,750226,17549,27729,,,18104,346572,9593
Report,2021-02-12,TN,,,,,,,35264,26161,,,
Admin,2021-02-13,TN,19227,11795,1133100,762021,18007,28803,,,7105,353677,10232
Report,2021-02-13,TN,,,,,,,25171,24927,,,
Admin,2021-02-14,TN,5843,4247,1138943,766268,18016,28816,,,1474,355151,10238
Report,2021-02-14,TN,,,,,,,40298,25152,,,
Admin,2021-02-15,TN,10866,7656,1149809,773924,16190,25943,,,2777,357928,9226
Report,2021-02-15,TN,,,,,,,16779,25449,,,
Admin,2021-02-16,TN,14677,9898,1164486,783822,14760,23533,,,4457,362385,8274
Report,2021-02-16,TN,,,,,,,9124,25844,,,
Admin,2021-02-17,TN,19532,13500,1184018,797322,12585,19825,,,5648,368033,6803
Report,2021-02-17,TN,,,,,,,6529,22833,,,
Admin,2021-02-18,TN,13271,7708,1197289,805030,11483,18299,,,5214,373247,6397
Report,2021-02-18,TN,,,,,,,14834,21143,,,
Admin,2021-02-19,TN,20979,8805,1218268,813835,9087,14913,,,11521,384768,5456
Report,2021-02-19,TN,,,,,,,69228,25995,,,
Admin,2021-02-20,TN,16487,8528,1234755,822363,8620,14522,,,7481,392249,5510
Report,2021-02-20,TN,,,,,,,14247,24434,,,
Admin,2021-02-21,TN,9578,4068,1244333,826431,8595,15055,,,5060,397309,6022
Report,2021-02-21,TN,,,,,,,19294,21434,,,
Admin,2021-02-22,TN,40581,17902,1284914,844333,10058,19300,,,21442,418751,8689
Report,2021-02-22,TN,,,,,,,13714,20996,,,
Admin,2021-02-23,TN,39883,19512,1324797,863845,11432,22901,,,19562,438313,10846
Report,2021-02-23,TN,,,,,,,9002,20978,,,
Admin,2021-02-24,TN,54347,29840,1379144,893685,13766,27875,,,23421,461734,13385
Report,2021-02-24,TN,,,,,,,36159,25211,,,
Admin,2021-02-25,TN,53854,32890,1432998,926575,17364,33672,,,19922,481656,15487
Report,2021-02-25,TN,,,,,,,34164,27973,,,
Admin,2021-02-26,TN,71929,43082,1504927,969657,22260,40951,,,27509,509165,17771
Report,2021-02-26,TN,,,,,,,47174,24822,,,
Admin,2021-02-27,TN,41092,28750,1546019,998407,25149,44466,,,11746,520911,18380
Report,2021-02-27,TN,,,,,,,44196,29100,,,
Admin,2021-02-28,TN,10290,7774,1556309,1006181,25679,44568,,,2054,522965,17950
Report,2021-02-28,TN,,,,,,,57853,34609,,,
Admin,2021-03-01,TN,49654,28220,1605963,1034401,27153,45864,,,19269,542234,17640
Report,2021-03-01,TN,,,,,,,35277,37689,,,
Admin,2021-03-02,TN,40748,24925,1646711,1059326,27926,45987,,,14985,557219,16986
Report,2021-03-02,TN,,,,,,,10945,37967,,,
Admin,2021-03-03,TN,49293,27160,1696004,1086486,27543,45265,,,21120,578339,16657
Report,2021-03-03,TN,,,,,,,49894,39929,,,
Admin,2021-03-04,TN,43750,25462,1739754,1111948,26482,43822,,,17470,595809,16307
Report,2021-03-04,TN,,,,,,,37078,40345,,,
Admin,2021-03-05,TN,61298,32662,1801052,1144610,24993,42303,,,27591,623400,16319
Report,2021-03-05,TN,,,,,,,47852,40442,,,
Admin,2021-03-06,TN,27671,19473,1828723,1164083,23668,40386,,,8865,632265,15907
Report,2021-03-06,TN,,,,,,,40327,39889,,,
Admin,2021-03-07,TN,8603,6664,1837326,1170747,23509,40145,,,1917,634182,15888
Report,2021-03-07,TN,,,,,,,53843,39317,,,
Admin,2021-03-08,TN,49236,32227,1886562,1202974,24082,40085,,,16748,650930,15528
Report,2021-03-08,TN,,,,,,,24656,37799,,,
Admin,2021-03-09,TN,57061,41715,1943623,1244689,26480,42416,,,16718,667648,15775
Report,2021-03-09,TN,,,,,,,8388,37434,,,
Admin,2021-03-10,TN,60372,42905,2003995,1287594,28730,43998,,,19018,686666,15475
Report,2021-03-10,TN,,,,,,,43870,36573,,,
Admin,2021-03-11,TN,54002,41322,2057997,1328916,30995,45463,,,15474,702140,15190
Report,2021-03-11,TN,,,,,,,45921,37837,,,
Admin,2021-03-12,TN,65175,44292,2123172,1373208,32657,46017,,,22524,724664,14466
Report,2021-03-12,TN,,,,,,,54617,38803,,,
Admin,2021-03-13,TN,37486,27587,2160658,1400795,33816,47419,,,15914,740578,15473
Report,2021-03-13,TN,,,,,,,52498,40542,,,
Admin,2021-03-14,TN,8397,5631,2169055,1406426,33668,47389,,,3507,744085,15700
Report,2021-03-14,TN,,,,,,,56798,40964,,,
Admin,2021-03-15,TN,51985,39107,2221040,1445533,34651,47782,,,14242,758327,15342
Report,2021-03-15,TN,,,,,,,31031,41875,,,
Admin,2021-03-16,TN,53511,40024,2274551,1485557,34410,47275,,,16491,774818,15310
Report,2021-03-16,TN,,,,,,,8280,41859,,,
Admin,2021-03-17,TN,47182,32801,2321733,1518358,32966,45391,,,15624,790442,14825
Report,2021-03-17,TN,,,,,,,46898,42292,,,
Admin,2021-03-18,TN,56636,36268,2378369,1554626,32244,45767,,,21311,811753,15659
Report,2021-03-18,TN,,,,,,,46945,42438,,,
Admin,2021-03-19,TN,65801,41663,2444170,1596289,31869,45856,,,26043,837796,16161
Report,2021-03-19,TN,,,,,,,39350,40257,,,
Admin,2021-03-20,TN,45404,27524,2489574,1623813,31860,46988,,,28980,866776,18028
Report,2021-03-20,TN,,,,,,,48007,39616,,,
Admin,2021-03-21,TN,15317,8696,2504891,1632509,32298,47976,,,6870,873646,18508
Report,2021-03-21,TN,,,,,,,56698,39601,,,
Admin,2021-03-22,TN,60871,39746,2565762,1672255,32389,49246,,,20844,894490,19451
Report,2021-03-22,TN,,,,,,,33184,39909,,,
Admin,2021-03-23,TN,61370,38685,2627132,1710940,32198,50368,,,22930,917420,20371
Report,2021-03-23,TN,,,,,,,14293,40768,,,
Admin,2021-03-24,TN,67416,44745,2694548,1755685,33904,53259,,,24623,942043,21657
Report,2021-03-24,TN,,,,,,,51537,41431,,,
Admin,2021-03-25,TN,59335,36963,2753883,1792648,34003,53644,,,24316,966359,22086
Report,2021-03-25,TN,,,,,,,56043,42730,,,
Admin,2021-03-26,TN,82310,43471,2836193,1836119,34261,56003,,,40225,1006584,24112
Report,2021-03-26,TN,,,,,,,62944,46101,,,
Admin,2021-03-27,TN,32358,16212,2868551,1852331,32645,54139,,,16633,1023217,22348
Report,2021-03-27,TN,,,,,,,61251,47993,,,
Admin,2021-03-28,TN,12966,6437,2881517,1858768,32323,53803,,,6798,1030015,22338
Report,2021-03-28,TN,,,,,,,67563,49545,,,
Admin,2021-03-29,TN,68806,39103,2950323,1897871,32231,54937,,,29605,1059620,23590
Report,2021-03-29,TN,,,,,,,36676,50044,,,
Admin,2021-03-30,TN,74359,40393,3024682,1938264,32475,56792,,,34090,1093710,25184
Report,2021-03-30,TN,,,,,,,14290,50043,,,
Admin,2021-03-31,TN,72428,43855,3097110,1982119,32348,57508,,,31042,1124752,26101
Report,2021-03-31,TN,,,,,,,58973,51106,,,
Admin,2021-04-01,TN,86867,45911,3183977,2028030,33626,61442,,,44848,1169600,29034
Report,2021-04-01,TN,,,,,,,70102,53114,,,
Admin,2021-04-02,TN,42460,24239,3226437,2052269,30879,55749,,,20430,1190030,26206
Report,2021-04-02,TN,,,,,,,64205,53294,,,
Admin,2021-04-03,TN,23165,14373,3249602,2066642,30616,54435,,,10211,1200241,25289
Report,2021-04-03,TN,,,,,,,74255,55152,,,
Admin,2021-04-04,TN,5706,3726,3255308,2070368,30229,53398,,,2097,1202338,24617
Report,2021-04-04,TN,,,,,,,41140,51377,,,
Admin,2021-04-05,TN,69866,31327,3325174,2101695,29118,53550,,,40679,1243017,26199
Report,2021-04-05,TN,,,,,,,23911,49554,,,
Admin,2021-04-06,TN,80142,39424,3405316,2141119,28979,54376,,,44499,1287516,27686
Report,2021-04-06,TN,,,,,,,5912,48357,,,
Admin,2021-04-07,TN,75713,39716,3481029,2180835,28388,54845,,,41172,1328688,29133
Report,2021-04-07,TN,,,,,,,54100,47661,,,
Admin,2021-04-08,TN,78796,41763,3559825,2222598,27795,53692,,,43973,1372661,29008
Report,2021-04-08,TN,,,,,,,69410,47562,,,
Admin,2021-04-09,TN,83937,41271,3643762,2263869,30229,59617,,,51156,1423817,33398
Report,2021-04-09,TN,,,,,,,64288,47574,,,
Admin,2021-04-10,TN,35543,20256,3679305,2284125,31069,61386,,,19527,1443344,34729
Report,2021-04-10,TN,,,,,,,66844,46515,,,
Admin,2021-04-11,TN,14814,8907,3694119,2293032,31809,62687,,,6342,1449686,35335
Report,2021-04-11,TN,,,,,,,65594,50008,,,
Admin,2021-04-12,TN,66462,28790,3760581,2321822,31447,62201,,,40487,1490173,35308
Report,2021-04-12,TN,,,,,,,31309,51065,,,
Admin,2021-04-13,TN,64251,25464,3824832,2347286,29452,59930,,,37667,1527840,34332
Report,2021-04-13,TN,,,,,,,12904,52064,,,
Admin,2021-04-14,TN,59866,23565,3884698,2370851,27145,57667,,,35143,1562983,33470
Report,2021-04-14,TN,,,,,,,21478,47404,,,
Admin,2021-04-15,TN,56997,20539,3941695,2391390,24113,54552,,,35057,1598040,32197
Report,2021-04-15,TN,,,,,,,61526,46278,,,
Admin,2021-04-16,TN,64336,22857,4006031,2414247,21483,51752,,,40346,1638386,30652
Report,2021-04-16,TN,,,,,,,63082,46105,,,
Admin,2021-04-17,TN,22768,9190,4028799,2423437,19902,49927,,,13173,1651559,29745
Report,2021-04-17,TN,,,,,,,56099,44570,,,
Admin,2021-04-18,TN,10283,4375,4039082,2427812,19254,49280,,,5685,1657244,29651
Report,2021-04-18,TN,,,,,,,61301,43957,,,
Admin,2021-04-19,TN,50701,15659,4089783,2443471,17378,47028,,,33873,1691117,28706
Report,2021-04-19,TN,,,,,,,20905,42471,,,
Admin,2021-04-20,TN,53839,15142,4143622,2458613,15904,45541,,,37637,1728754,28702
Report,2021-04-20,TN,,,,,,,13949,42620,,,
Admin,2021-04-21,TN,51530,14825,4195152,2473438,14655,44350,,,35594,1764348,28766
Report,2021-04-21,TN,,,,,,,46710,46225,,,
Admin,2021-04-22,TN,51154,14187,4246306,2487625,13748,43515,,,35865,1800213,28881
Report,2021-04-22,TN,,,,,,,55533,45368,,,
Admin,2021-04-23,TN,51513,16327,4297819,2503952,12815,41684,,,34279,1834492,28015
Report,2021-04-23,TN,,,,,,,51941,43777,,,
Admin,2021-04-24,TN,20866,7392,4318685,2511344,12558,41412,,,13151,1847643,28012
Report,2021-04-24,TN,,,,,,,51387,43104,,,
Admin,2021-04-25,TN,7942,4108,4326627,2515452,12520,41077,,,3693,1851336,27727
Report,2021-04-25,TN,,,,,,,52047,41782,,,
Admin,2021-04-26,TN,38217,11149,4364844,2526601,11876,39294,,,26171,1877507,26627
Report,2021-04-26,TN,,,,,,,21770,41905,,,
Admin,2021-04-27,TN,43516,11162,4408360,2537763,11307,37819,,,32033,1909540,25826
Report,2021-04-27,TN,,,,,,,12153,41649,,,
Admin,2021-04-28,TN,46163,12122,4454523,2549885,10921,37053,,,33855,1943395,25578
Report,2021-04-28,TN,,,,,,,36196,40147,,,
Admin,2021-04-29,TN,46959,11753,4501482,2561638,10573,36453,,,35258,1978653,25491
Report,2021-04-29,TN,,,,,,,43441,38419,,,
Admin,2021-04-30,TN,49281,14333,4550763,2575971,10288,36134,,,35072,2013725,25604
Report,2021-04-30,TN,,,,,,,40735,36818,,,
Admin,2021-05-01,TN,22514,6932,4573277,2582903,10223,36370,,,14988,2028713,25867
Report,2021-05-01,TN,,,,,,,45639,35997,,,
Admin,2021-05-02,TN,11266,3213,4584543,2586116,10095,36845,,,8085,2036798,26494
Report,2021-05-02,TN,,,,,,,40071,34286,,,
Admin,2021-05-03,TN,35711,10149,4620254,2596265,9952,36487,,,26118,2062916,26487
Report,2021-05-03,TN,,,,,,,14327,33223,,,
Admin,2021-05-04,TN,36409,9953,4656663,2606218,9779,35471,,,26916,2089832,25756
Report,2021-05-04,TN,,,,,,,6856,32466,,,
Admin,2021-05-05,TN,36868,11489,4693531,2617707,9689,34144,,,26288,2116120,24675
Report,2021-05-05,TN,,,,,,,34183,32179,,,
Admin,2021-05-06,TN,35417,10820,4728948,2628527,9556,32495,,,25490,2141610,23279
Report,2021-05-06,TN,,,,,,,53648,33637,,,
Admin,2021-05-07,TN,39007,11307,4767955,2639834,9123,31027,,,28539,2170149,22346
Report,2021-05-07,TN,,,,,,,56067,35827,,,
Admin,2021-05-08,TN,15633,5409,4783588,2645243,8906,30044,,,10551,2180700,21712
Report,2021-05-08,TN,,,,,,,46223,35911,,,
Admin,2021-05-09,TN,6010,2221,4789598,2647464,8764,29293,,,3884,2184584,21112
Report,2021-05-09,TN,,,,,,,40295,35943,,,
Admin,2021-05-10,TN,25157,7387,4814755,2654851,8369,27785,,,18057,2202641,19960
Report,2021-05-10,TN,,,,,,,22026,37043,,,
Admin,2021-05-11,TN,27403,9207,4842158,2664058,8263,26499,,,18859,2221500,18809
Report,2021-05-11,TN,,,,,,,17002,38492,,,
Admin,2021-05-12,TN,25441,8592,4867599,2672650,7849,24866,,,17492,2238992,17553
Report,2021-05-12,TN,,,,,,,24550,37116,,,
Admin,2021-05-13,TN,27787,12001,4895386,2684651,8018,23776,,,16394,2255386,16253
Report,2021-05-13,TN,,,,,,,25622,33112,,,
Admin,2021-05-14,TN,38103,17359,4933489,2702010,8882,23647,,,21706,2277092,15277
Report,2021-05-14,TN,,,,,,,26815,28933,,,
Admin,2021-05-15,TN,17436,10511,4950925,2712521,9611,23905,,,7165,2284257,14793
Report,2021-05-15,TN,,,,,,,48514,29261,,,
Admin,2021-05-16,TN,9863,5914,4960788,2718435,10139,24455,,,4166,2288423,14834
Report,2021-05-16,TN,,,,,,,60967,32214,,,
Admin,2021-05-17,TN,27354,14517,4988142,2732952,11157,24769,,,13702,2302125,14212
Report,2021-05-17,TN,,,,,,,21507,32140,,,
Admin,2021-05-18,TN,25700,13306,5013842,2746258,11743,24526,,,13329,2315454,13422
Report,2021-05-18,TN,,,,,,,8703,30954,,,
Admin,2021-05-19,TN,24869,12973,5038711,2759231,12369,24444,,,12988,2328442,12778
Report,2021-05-19,TN,,,,,,,21554,30526,,,
Admin,2021-05-20,TN,23865,12384,5062576,2771615,12423,23884,,,12530,2340972,12226
Report,2021-05-20,TN,,,,,,,26415,30639,,,
Admin,2021-05-21,TN,27890,13190,5090466,2784805,11828,22425,,,15534,2356506,11344
Report,2021-05-21,TN,,,,,,,28217,30840,,,
Admin,2021-05-22,TN,13606,7994,5104072,2792799,11468,21878,,,5939,2362445,11169
Report,2021-05-22,TN,,,,,,,30492,28265,,,
Admin,2021-05-23,TN,7075,4172,5111147,2796971,11219,21479,,,3130,2365575,11021
Report,2021-05-23,TN,,,,,,,24345,23033,,,
Admin,2021-05-24,TN,18896,9677,5130043,2806648,10528,20271,,,9856,2375431,10472
Report,2021-05-24,TN,,,,,,,12134,21694,,,
Admin,2021-05-25,TN,17741,9004,5147784,2815652,9913,19134,,,9482,2384913,9922
Report,2021-05-25,TN,,,,,,,7726,21555,,,
Admin,2021-05-26,TN,17448,8514,5165232,2824166,9276,18074,,,9618,2394531,9441
Report,2021-05-26,TN,,,,,,,18389,21103,,,
Admin,2021-05-27,TN,18349,8882,5183581,2833048,8776,17286,,,10158,2404689,9102
Report,2021-05-27,TN,,,,,,,18309,19945,,,
Admin,2021-05-28,TN,18369,8096,5201950,2841144,8048,15926,,,10756,2415445,8419
Report,2021-05-28,TN,,,,,,,17035,18347,,,
Admin,2021-05-29,TN,8941,4465,5210891,2845609,7544,15259,,,4855,2420300,8265
Report,2021-05-29,TN,,,,,,,17711,16521,,,
Admin,2021-05-30,TN,4703,2496,5215594,2848105,7305,14921,,,2288,2422588,8144
Report,2021-05-30,TN,,,,,,,18587,15699,,,
Admin,2021-05-31,TN,2656,1198,5218250,2849303,6094,12601,,,1340,2423928,6928
Report,2021-05-31,TN,,,,,,,9024,15254,,,
Admin,2021-06-01,TN,18058,7218,5236308,2856521,5838,12646,,,10799,2434727,7116
Report,2021-06-01,TN,,,,,,,5734,14970,,,
Admin,2021-06-02,TN,15773,7421,5252081,2863942,5682,12407,,,8811,2443538,7001
Report,2021-06-02,TN,,,,,,,4222,12946,,,
Admin,2021-06-03,TN,10360,4468,5262441,2868410,5052,11265,,,6295,2449833,6449
Report,2021-06-03,TN,,,,,,,11494,11972,,,
Admin,2021-06-04,TN,11356,4423,5273797,2872833,4527,10263,,,7363,2457196,5964
Report,2021-06-04,TN,,,,,,,14170,11563,,,
Admin,2021-06-05,TN,12245,4457,5286042,2877290,4526,10735,,,8100,2465296,6428
Report,2021-06-05,TN,,,,,,,18837,11724,,,
Admin,2021-06-06,TN,7123,2390,5293165,2879680,4511,11081,,,4842,2470138,6792
Report,2021-06-06,TN,,,,,,,110,9084,,,
Admin,2021-06-07,TN,17091,6061,5310256,2885741,5205,13143,,,11369,2481507,8225
Report,2021-06-07,TN,,,,,,,13828,9771,,,
Admin,2021-06-08,TN,16162,6038,5326418,2891779,5037,12872,,,10471,2491978,8178
Report,2021-06-08,TN,,,,,,,8806,10210,,,
Admin,2021-06-09,TN,15492,5618,5341910,2897397,4779,12832,,,10370,2502348,8401
Report,2021-06-09,TN,,,,,,,14666,11702,,,
Admin,2021-06-10,TN,16044,6226,5357954,2903623,5030,13644,,,10517,2512865,9004
Report,2021-06-10,TN,,,,,,,18834,12750,,,
Admin,2021-06-11,TN,17881,6269,5375835,2909892,5294,14576,,,12340,2525205,9715
Report,2021-06-11,TN,,,,,,,0,10726,,,
Admin,2021-06-12,TN,10637,3596,5386472,2913488,5171,14347,,,7339,2532544,9606
Report,2021-06-12,TN,,,,,,,21538,11112,,,
Admin,2021-06-13,TN,5264,1691,5391736,2915179,5071,14081,,,3683,2536227,9441
Report,2021-06-13,TN,,,,,,,19201,13839,,,
Admin,2021-06-14,TN,13127,4463,5404863,2919642,4843,13515,,,8914,2545141,9090
Report,2021-06-14,TN,,,,,,,49478,18932,,,
Admin,2021-06-15,TN,12879,4535,5417742,2924177,4628,13046,,,8619,2553760,8826
Report,2021-06-15,TN,,,,,,,18146,20266,,,
Admin,2021-06-16,TN,12269,4312,5430011,2928489,4442,12585,,,8319,2562079,8533
Report,2021-06-16,TN,,,,,,,17187,20626,,,
Admin,2021-06-17,TN,12260,4782,5442271,2933271,4235,12045,,,8082,2570161,8185
Report,2021-06-17,TN,,,,,,,21360,20987,,,
