Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:19:24 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2020-12-13,SD,,,,,,,0,0,,,
Admin,2020-12-14,SD,11,11,25,25,13,12,,,0,0,0
Report,2020-12-14,SD,,,,,,,0,0,,,
Admin,2020-12-15,SD,507,507,532,532,177,177,,,0,0,0
Report,2020-12-15,SD,,,,,,,0,0,,,
Admin,2020-12-16,SD,1286,1286,1818,1818,455,454,,,0,0,0
Report,2020-12-16,SD,,,,,,,5,1,,,
Admin,2020-12-17,SD,2229,2228,4047,4046,809,809,,,0,0,0
Report,2020-12-17,SD,,,,,,,405,82,,,
Admin,2020-12-18,SD,3027,3027,7074,7073,1179,1179,,,0,0,0
Report,2020-12-18,SD,,,,,,,1105,253,,,
Admin,2020-12-19,SD,1268,1266,8342,8339,1191,1191,,,1,1,0
Report,2020-12-19,SD,,,,,,,1912,490,,,
Admin,2020-12-20,SD,288,288,8630,8627,1230,1230,,,0,1,0
Report,2020-12-20,SD,,,,,,,4036,1066,,,
Admin,2020-12-21,SD,634,634,9264,9261,1319,1319,,,0,1,0
Report,2020-12-21,SD,,,,,,,2,1066,,,
Admin,2020-12-22,SD,2433,2432,11697,11693,1594,1595,,,1,2,0
Report,2020-12-22,SD,,,,,,,286,1107,,,
Admin,2020-12-23,SD,2350,2350,14047,14043,1746,1747,,,0,2,0
Report,2020-12-23,SD,,,,,,,437,1169,,,
Admin,2020-12-24,SD,1038,1037,15085,15080,1576,1576,,,0,2,0
Report,2020-12-24,SD,,,,,,,897,1239,,,
Admin,2020-12-25,SD,10,10,15095,15090,1145,1145,,,0,2,0
Report,2020-12-25,SD,,,,,,,3348,1560,,,
Admin,2020-12-26,SD,1281,1281,16376,16371,1147,1147,,,0,2,0
Report,2020-12-26,SD,,,,,,,1001,1430,,,
Admin,2020-12-27,SD,407,407,16783,16778,1164,1164,,,0,2,0
Report,2020-12-27,SD,,,,,,,51,860,,,
Admin,2020-12-28,SD,4459,4458,21242,21236,1711,1711,,,1,3,0
Report,2020-12-28,SD,,,,,,,1290,1044,,,
Admin,2020-12-29,SD,2627,2626,23869,23862,1738,1738,,,1,4,0
Report,2020-12-29,SD,,,,,,,369,1056,,,
Admin,2020-12-30,SD,5391,5356,29260,29218,2168,2173,,,0,4,0
Report,2020-12-30,SD,,,,,,,3599,1508,,,
Admin,2020-12-31,SD,2003,1997,31263,31215,2305,2311,,,6,10,1
Report,2020-12-31,SD,,,,,,,2411,1724,,,
Admin,2021-01-01,SD,60,60,31323,31275,2312,2318,,,0,10,1
Report,2021-01-01,SD,,,,,,,4710,1919,,,
Admin,2021-01-02,SD,24,24,31347,31299,2133,2138,,,0,10,1
Report,2021-01-02,SD,,,,,,,1935,2052,,,
Admin,2021-01-03,SD,193,190,31540,31489,2102,2108,,,1,11,1
Report,2021-01-03,SD,,,,,,,277,2084,,,
Admin,2021-01-04,SD,3564,3548,35104,35037,1972,1980,,,16,27,3
Report,2021-01-04,SD,,,,,,,503,1972,,,
Admin,2021-01-05,SD,3001,2511,38105,37548,1955,2033,,,489,516,73
Report,2021-01-05,SD,,,,,,,2,1920,,,
Admin,2021-01-06,SD,4244,3037,42349,40585,1624,1869,,,1200,1716,244
Report,2021-01-06,SD,,,,,,,2686,1789,,,
Admin,2021-01-07,SD,5567,3303,47916,43888,1810,2379,,,2261,3977,566
Report,2021-01-07,SD,,,,,,,2122,1748,,,
Admin,2021-01-08,SD,5911,3155,53827,47043,2253,3214,,,2756,6733,960
Report,2021-01-08,SD,,,,,,,3501,1575,,,
Admin,2021-01-09,SD,1419,428,55246,47471,2310,3414,,,991,7724,1102
Report,2021-01-09,SD,,,,,,,4801,1985,,,
Admin,2021-01-10,SD,209,77,55455,47548,2294,3416,,,132,7856,1120
Report,2021-01-10,SD,,,,,,,4937,2650,,,
Admin,2021-01-11,SD,3270,2582,58725,50130,2156,3374,,,686,8542,1216
Report,2021-01-11,SD,,,,,,,1597,2807,,,
Admin,2021-01-12,SD,4393,2588,63118,52718,2167,3573,,,1804,10346,1404
Report,2021-01-12,SD,,,,,,,473,2874,,,
Admin,2021-01-13,SD,3574,3364,66692,56082,2214,3477,,,209,10555,1262
Report,2021-01-13,SD,,,,,,,2014,2778,,,
Admin,2021-01-14,SD,2827,2812,69519,58894,2144,3086,,,15,10570,941
Report,2021-01-14,SD,,,,,,,3572,2985,,,
Admin,2021-01-15,SD,2333,2202,71852,61096,2008,2575,,,128,10698,566
Report,2021-01-15,SD,,,,,,,2819,2888,,,
Admin,2021-01-16,SD,1133,1131,72985,62227,2108,2534,,,2,10700,425
Report,2021-01-16,SD,,,,,,,2034,2492,,,
Admin,2021-01-17,SD,17,16,73002,62243,2099,2506,,,1,10701,406
Report,2021-01-17,SD,,,,,,,1281,1970,,,
Admin,2021-01-18,SD,2772,2328,75774,64571,2063,2435,,,441,11142,371
Report,2021-01-18,SD,,,,,,,555,1821,,,
Admin,2021-01-19,SD,3953,2818,79727,67389,2096,2372,,,1135,12277,275
Report,2021-01-19,SD,,,,,,,140,1774,,,
Admin,2021-01-20,SD,6722,3101,86449,70490,2058,2822,,,3614,15891,762
Report,2021-01-20,SD,,,,,,,1405,1687,,,
Admin,2021-01-21,SD,7750,5762,94199,76252,2480,3525,,,1986,17877,1043
Report,2021-01-21,SD,,,,,,,2859,1585,,,
Admin,2021-01-22,SD,3930,3000,98129,79252,2594,3753,,,926,18803,1157
Report,2021-01-22,SD,,,,,,,5266,1934,,,
Admin,2021-01-23,SD,2377,1095,100506,80347,2589,3931,,,1282,20085,1340
Report,2021-01-23,SD,,,,,,,6557,2580,,,
Admin,2021-01-24,SD,530,344,101036,80691,2635,4004,,,186,20271,1367
Report,2021-01-24,SD,,,,,,,3241,2860,,,
Admin,2021-01-25,SD,5460,1621,106496,82312,2534,4388,,,3836,24107,1852
Report,2021-01-25,SD,,,,,,,2071,3077,,,
Admin,2021-01-26,SD,5519,2673,112015,84985,2514,4612,,,2845,26952,2096
Report,2021-01-26,SD,,,,,,,311,3101,,,
Admin,2021-01-27,SD,6910,4117,118925,89102,2659,4639,,,2789,29741,1978
Report,2021-01-27,SD,,,,,,,4163,3495,,,
Admin,2021-01-28,SD,6911,4569,125836,93671,2488,4519,,,2330,32071,2027
Report,2021-01-28,SD,,,,,,,4790,3771,,,
Admin,2021-01-29,SD,4387,3257,130223,96928,2525,4584,,,1130,33201,2056
Report,2021-01-29,SD,,,,,,,5455,3798,,,
