Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:12:08 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2020-12-13,DE,,,,,,,0,0,,,
Admin,2020-12-14,DE,0,0,81,79,40,40,,,0,1,0
Report,2020-12-14,DE,,,,,,,0,0,,,
Admin,2020-12-15,DE,94,94,175,173,58,58,,,0,1,0
Report,2020-12-15,DE,,,,,,,0,0,,,
Admin,2020-12-16,DE,11,11,186,184,46,46,,,0,1,0
Report,2020-12-16,DE,,,,,,,0,0,,,
Admin,2020-12-17,DE,353,353,539,537,107,107,,,0,1,0
Report,2020-12-17,DE,,,,,,,0,0,,,
Admin,2020-12-18,DE,1569,1565,2108,2102,350,351,,,4,5,0
Report,2020-12-18,DE,,,,,,,1,0,,,
Admin,2020-12-19,DE,1176,1175,3284,3277,468,469,,,1,6,0
Report,2020-12-19,DE,,,,,,,398,57,,,
Admin,2020-12-20,DE,16,15,3300,3292,459,459,,,0,6,0
Report,2020-12-20,DE,,,,,,,471,124,,,
Admin,2020-12-21,DE,1376,1363,4676,4655,654,656,,,1,7,0
Report,2020-12-21,DE,,,,,,,99,138,,,
Admin,2020-12-22,DE,905,853,5581,5508,762,772,,,0,7,0
Report,2020-12-22,DE,,,,,,,1680,378,,,
Admin,2020-12-23,DE,2014,1995,7595,7503,1046,1058,,,1,8,1
Report,2020-12-23,DE,,,,,,,1235,555,,,
Admin,2020-12-24,DE,548,546,8143,8049,1073,1086,,,1,9,1
Report,2020-12-24,DE,,,,,,,1075,708,,,
Admin,2020-12-25,DE,0,0,8143,8049,850,862,,,0,9,0
Report,2020-12-25,DE,,,,,,,1696,951,,,
Admin,2020-12-26,DE,556,514,8699,8563,755,773,,,3,12,0
Report,2020-12-26,DE,,,,,,,632,984,,,
Admin,2020-12-27,DE,26,26,8725,8589,757,775,,,0,12,0
Report,2020-12-27,DE,,,,,,,0,917,,,
Admin,2020-12-28,DE,1429,1410,10154,9999,763,782,,,4,16,1
Report,2020-12-28,DE,,,,,,,425,963,,,
Admin,2020-12-29,DE,2430,2419,12584,12418,987,1000,,,8,24,2
Report,2020-12-29,DE,,,,,,,0,723,,,
Admin,2020-12-30,DE,2197,2190,14781,14608,1015,1026,,,5,29,3
Report,2020-12-30,DE,,,,,,,783,659,,,
Admin,2020-12-31,DE,968,966,15749,15574,1075,1086,,,1,30,3
Report,2020-12-31,DE,,,,,,,1089,661,,,
Admin,2021-01-01,DE,339,315,16088,15889,1120,1135,,,18,48,5
Report,2021-01-01,DE,,,,,,,1482,630,,,
Admin,2021-01-02,DE,795,790,16883,16679,1159,1169,,,1,49,5
Report,2021-01-02,DE,,,,,,,0,540,,,
Admin,2021-01-03,DE,252,249,17135,16928,1191,1201,,,1,50,5
Report,2021-01-03,DE,,,,,,,1826,801,,,
Admin,2021-01-04,DE,1249,1241,18384,18169,1167,1175,,,6,56,5
Report,2021-01-04,DE,,,,,,,1021,886,,,
Admin,2021-01-05,DE,2786,2598,21170,20767,1193,1226,,,173,229,29
Report,2021-01-05,DE,,,,,,,49,893,,,
Admin,2021-01-06,DE,2161,2010,23331,22777,1167,1221,,,83,312,40
Report,2021-01-06,DE,,,,,,,873,906,,,
Admin,2021-01-07,DE,3796,2758,27127,25535,1423,1625,,,986,1298,181
Report,2021-01-07,DE,,,,,,,1842,1013,,,
Admin,2021-01-08,DE,3512,1821,30639,27356,1638,2078,,,1558,2856,401
Report,2021-01-08,DE,,,,,,,1805,1059,,,
Admin,2021-01-09,DE,1376,955,32015,28311,1662,2161,,,408,3264,459
Report,2021-01-09,DE,,,,,,,2591,1430,,,
Admin,2021-01-10,DE,144,133,32159,28444,1645,2146,,,11,3275,460
Report,2021-01-10,DE,,,,,,,1929,1444,,,
