Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:11:23 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-02-06,CO,31763,17949,866956,611276,14169,28400,,,13608,246042,13890
Report,2021-02-06,CO,,,,,,,33157,21358,,,
Admin,2021-02-07,CO,5068,2381,872024,613657,13293,27629,,,2455,248497,13986
Report,2021-02-07,CO,,,,,,,35035,22952,,,
Admin,2021-02-08,CO,27454,13231,899478,626888,13833,28657,,,13679,262176,14471
Report,2021-02-08,CO,,,,,,,22065,23168,,,
Admin,2021-02-09,CO,30568,17020,930046,643908,14560,29585,,,13187,275363,14647
Report,2021-02-09,CO,,,,,,,5600,22316,,,
Admin,2021-02-10,CO,36604,19550,966650,663458,15445,30446,,,16666,292029,14620
Report,2021-02-10,CO,,,,,,,29481,24274,,,
Admin,2021-02-11,CO,50068,27801,1016718,691259,16654,31911,,,21251,313280,14787
Report,2021-02-11,CO,,,,,,,28067,25169,,,
Admin,2021-02-12,CO,47772,26868,1064490,718127,17829,32756,,,20410,333690,14465
Report,2021-02-12,CO,,,,,,,29512,26131,,,
Admin,2021-02-13,CO,51341,39511,1115831,757638,20909,35553,,,10816,344506,14066
Report,2021-02-13,CO,,,,,,,40961,27246,,,
Admin,2021-02-14,CO,25638,18403,1141469,776041,23198,38492,,,3137,347643,14163
Report,2021-02-14,CO,,,,,,,41226,28130,,,
Admin,2021-02-15,CO,28962,21206,1170431,797247,24337,38707,,,6655,354298,13160
Report,2021-02-15,CO,,,,,,,46813,31666,,,
Admin,2021-02-16,CO,25845,16393,1196276,813640,24247,38032,,,9008,363306,12563
Report,2021-02-16,CO,,,,,,,26977,34720,,,
Admin,2021-02-17,CO,34667,20114,1230943,833754,24328,37756,,,13752,377058,12147
Report,2021-02-17,CO,,,,,,,23570,33875,,,
Admin,2021-02-18,CO,37932,18957,1268875,852711,23065,36022,,,18108,395166,11698
Report,2021-02-18,CO,,,,,,,28874,33990,,,
Admin,2021-02-19,CO,38193,16636,1307068,869347,21603,34654,,,20581,415747,11722
Report,2021-02-19,CO,,,,,,,79407,41118,,,
Admin,2021-02-20,CO,35707,18353,1342775,887700,18580,32420,,,16111,431858,12478
Report,2021-02-20,CO,,,,,,,35447,40331,,,
Admin,2021-02-21,CO,13265,4356,1356040,892056,16574,30653,,,8136,439994,13193
Report,2021-02-21,CO,,,,,,,34266,39336,,,
Admin,2021-02-22,CO,21564,10510,1377604,902566,15046,29596,,,10491,450485,13741
Report,2021-02-22,CO,,,,,,,29538,36868,,,
Admin,2021-02-23,CO,22693,10632,1400297,913198,14223,29145,,,11578,462063,14108
Report,2021-02-23,CO,,,,,,,1767,33267,,,
Admin,2021-02-24,CO,29183,15227,1429480,928425,13524,28362,,,13224,475287,14032
Report,2021-02-24,CO,,,,,,,34836,34876,,,
Admin,2021-02-25,CO,15528,9227,1445008,937652,12134,25161,,,6025,481312,12306
Report,2021-02-25,CO,,,,,,,25934,34456,,,
Admin,2021-02-26,CO,47968,23990,1492976,961642,13185,26558,,,22800,504112,12623
Report,2021-02-26,CO,,,,,,,28947,27248,,,
Admin,2021-02-27,CO,39711,24918,1532687,986560,14123,27130,,,13880,517992,12304
Report,2021-02-27,CO,,,,,,,1532,22403,,,
Admin,2021-02-28,CO,11473,7599,1544160,994159,14586,26874,,,3241,521233,11605
Report,2021-02-28,CO,,,,,,,46862,24202,,,
Admin,2021-03-01,CO,33282,17942,1577442,1012101,15648,28548,,,14563,535796,12187
Report,2021-03-01,CO,,,,,,,41333,25887,,,
Admin,2021-03-02,CO,35332,19444,1612774,1031545,16907,30353,,,14962,550758,12670
Report,2021-03-02,CO,,,,,,,15944,27913,,,
Admin,2021-03-03,CO,35724,21278,1648498,1052823,17771,31288,,,13977,564735,12778
Report,2021-03-03,CO,,,,,,,33199,27679,,,
Admin,2021-03-04,CO,48227,25735,1696725,1078558,20129,35959,,,22717,587452,15162
Report,2021-03-04,CO,,,,,,,32857,28668,,,
Admin,2021-03-05,CO,63745,40833,1760470,1119391,22536,38213,,,30404,617856,16249
Report,2021-03-05,CO,,,,,,,33954,29383,,,
Admin,2021-03-06,CO,64495,30590,1824965,1149981,23346,41754,,,45730,663586,20799
Report,2021-03-06,CO,,,,,,,51298,36492,,,
Admin,2021-03-07,CO,23376,14506,1848341,1164487,24333,43454,,,13651,677237,22286
Report,2021-03-07,CO,,,,,,,46337,36417,,,
Admin,2021-03-08,CO,37171,24139,1885512,1188626,25218,44010,,,16194,693431,22519
Report,2021-03-08,CO,,,,,,,959,30650,,,
Admin,2021-03-09,CO,43071,30190,1928583,1218816,26753,45115,,,15840,709271,22644
Report,2021-03-09,CO,,,,,,,23258,31695,,,
Admin,2021-03-10,CO,47518,27212,1976101,1246028,27601,46800,,,23375,732646,23987
Report,2021-03-10,CO,,,,,,,43760,33203,,,
Admin,2021-03-11,CO,61634,33827,2037735,1279855,28757,48715,,,30132,762778,25046
Report,2021-03-11,CO,,,,,,,69590,38451,,,
Admin,2021-03-12,CO,60000,33247,2097735,1313102,27673,48180,,,28114,790892,24719
Report,2021-03-12,CO,,,,,,,52984,41169,,,
Admin,2021-03-13,CO,11409,5348,2109144,1318450,24067,40597,,,6508,797400,19116
Report,2021-03-13,CO,,,,,,,60616,42501,,,
Admin,2021-03-14,CO,2508,1450,2111652,1319900,22202,37615,,,1130,798530,17327
Report,2021-03-14,CO,,,,,,,973,36020,,,
Admin,2021-03-15,CO,18413,7968,2130065,1327868,19892,34936,,,11572,810102,16667
Report,2021-03-15,CO,,,,,,,55078,43751,,,
Admin,2021-03-16,CO,45670,26075,2175735,1353943,19304,35307,,,20623,830725,17350
Report,2021-03-16,CO,,,,,,,14616,42517,,,
Admin,2021-03-17,CO,49847,29517,2225582,1383460,19633,35640,,,20459,851184,16934
Report,2021-03-17,CO,,,,,,,39200,41865,,,
Admin,2021-03-18,CO,61321,41660,2286903,1425120,20752,35595,,,20253,871437,15522
Report,2021-03-18,CO,,,,,,,41680,37878,,,
Admin,2021-03-19,CO,61838,39853,2348741,1464973,21696,35858,,,23041,894478,14798
Report,2021-03-19,CO,,,,,,,51071,37605,,,
Admin,2021-03-20,CO,60050,33581,2408791,1498554,25729,42806,,,27722,922200,17828
Report,2021-03-20,CO,,,,,,,107861,44354,,,
Admin,2021-03-21,CO,23595,14062,2432386,1512616,27531,45819,,,9232,931432,18986
Report,2021-03-21,CO,,,,,,,62227,53105,,,
Admin,2021-03-22,CO,39580,30067,2471966,1542683,30688,48843,,,9625,941057,18707
Report,2021-03-22,CO,,,,,,,26288,48992,,,
Admin,2021-03-23,CO,49895,38988,2521861,1581671,32533,49446,,,15146,956203,17925
Report,2021-03-23,CO,,,,,,,33765,51727,,,
Admin,2021-03-24,CO,51581,37898,2573442,1619569,33730,49694,,,15150,971353,17167
Report,2021-03-24,CO,,,,,,,33666,50937,,,
Admin,2021-03-25,CO,62911,47442,2636353,1667011,34556,49921,,,15903,987256,16545
Report,2021-03-25,CO,,,,,,,44808,51384,,,
Admin,2021-03-26,CO,67529,42264,2703882,1709275,34900,50734,,,25472,1012728,16892
Report,2021-03-26,CO,,,,,,,54451,51867,,,
Admin,2021-03-27,CO,52834,37372,2756716,1746647,35442,49703,,,15581,1028309,15158
Report,2021-03-27,CO,,,,,,,57524,44676,,,
Admin,2021-03-28,CO,23803,18682,2780519,1765329,36102,49733,,,5207,1033516,14583
Report,2021-03-28,CO,,,,,,,68213,45531,,,
Admin,2021-03-29,CO,45053,28687,2825572,1794016,35905,50515,,,16192,1049708,15521
Report,2021-03-29,CO,,,,,,,33705,46590,,,
Admin,2021-03-30,CO,52186,32100,2877758,1826116,34921,50842,,,20486,1070194,16284
Report,2021-03-30,CO,,,,,,,42514,47840,,,
Admin,2021-03-31,CO,56429,36552,2934187,1862668,34728,51535,,,20454,1090648,17042
Report,2021-03-31,CO,,,,,,,45942,49594,,,
Admin,2021-04-01,CO,78437,47859,3012624,1910527,34788,53753,,,32319,1122967,19387
Report,2021-04-01,CO,,,,,,,54782,51019,,,
Admin,2021-04-02,CO,79560,47753,3092184,1958280,35572,55471,,,35125,1158092,20766
Report,2021-04-02,CO,,,,,,,57951,51519,,,
Admin,2021-04-03,CO,59374,45656,3151558,2003936,36756,56406,,,18370,1176462,21164
Report,2021-04-03,CO,,,,,,,74155,53895,,,
Admin,2021-04-04,CO,12021,6840,3163579,2010776,35064,54722,,,6244,1182706,21312
Report,2021-04-04,CO,,,,,,,76070,55017,,,
Admin,2021-04-05,CO,58579,42774,3222158,2053550,37076,56655,,,24421,1207127,22488
Report,2021-04-05,CO,,,,,,,25491,53844,,,
Admin,2021-04-06,CO,66271,40602,3288429,2094152,38291,58667,,,32659,1239786,24227
Report,2021-04-06,CO,,,,,,,38207,53228,,,
Admin,2021-04-07,CO,69688,48613,3358117,2142765,40014,60561,,,35821,1275607,26422
Report,2021-04-07,CO,,,,,,,61351,55430,,,
Admin,2021-04-08,CO,85248,55202,3443365,2197967,41063,61534,,,41054,1316661,27670
Report,2021-04-08,CO,,,,,,,50447,54810,,,
Admin,2021-04-09,CO,87230,53760,3530595,2251727,41921,62630,,,46301,1362962,29267
Report,2021-04-09,CO,,,,,,,55047,54395,,,
Admin,2021-04-10,CO,67958,48013,3598553,2299740,42258,63856,,,26125,1389087,30375
Report,2021-04-10,CO,,,,,,,81444,55437,,,
Admin,2021-04-11,CO,31939,26452,3630492,2326192,45059,66701,,,6878,1395965,30465
Report,2021-04-11,CO,,,,,,,70055,54577,,,
Admin,2021-04-12,CO,61772,45019,3692264,2371211,45380,67158,,,25082,1421047,30560
Report,2021-04-12,CO,,,,,,,71370,61132,,,
Admin,2021-04-13,CO,64306,39644,3756570,2410855,45243,66877,,,24564,1445611,29403
Report,2021-04-13,CO,,,,,,,56401,63731,,,
Admin,2021-04-14,CO,59943,32435,3816513,2443290,42932,65485,,,27225,1472836,28175
Report,2021-04-14,CO,,,,,,,63762,64075,,,
Admin,2021-04-15,CO,75863,37238,3892376,2480528,40366,64144,,,38241,1511077,27773
Report,2021-04-15,CO,,,,,,,55782,64837,,,
Admin,2021-04-16,CO,71372,30716,3963748,2511244,37074,61879,,,40249,1551326,26909
Report,2021-04-16,CO,,,,,,,63007,65974,,,
Admin,2021-04-17,CO,68895,29637,4032643,2540881,34449,62012,,,38949,1590275,28741
Report,2021-04-17,CO,,,,,,,68095,64067,,,
Admin,2021-04-18,CO,34506,15101,4067149,2555982,32827,62379,,,19204,1609479,30502
Report,2021-04-18,CO,,,,,,,75849,64895,,,
Admin,2021-04-19,CO,55001,23855,4122150,2579837,29804,61412,,,30207,1639686,31234
Report,2021-04-19,CO,,,,,,,55862,62680,,,
Admin,2021-04-20,CO,61002,27062,4183152,2606899,28006,60940,,,33657,1673343,32533
Report,2021-04-20,CO,,,,,,,44452,60973,,,
Admin,2021-04-21,CO,57618,21166,4240770,2628065,26396,60608,,,35671,1709014,33739
Report,2021-04-21,CO,,,,,,,51334,59197,,,
Admin,2021-04-22,CO,73439,29062,4314209,2657127,25228,60261,,,43839,1752853,34539
Report,2021-04-22,CO,,,,,,,61828,60061,,,
Admin,2021-04-23,CO,68050,26173,4382259,2683300,24579,59787,,,41498,1794351,34717
Report,2021-04-23,CO,,,,,,,64399,60260,,,
Admin,2021-04-24,CO,62060,19203,4444319,2702503,23089,58810,,,42142,1836493,35174
Report,2021-04-24,CO,,,,,,,3900,51089,,,
Admin,2021-04-25,CO,21662,11092,4465981,2713595,22516,56976,,,10287,1846780,33900
Report,2021-04-25,CO,,,,,,,138421,60028,,,
Admin,2021-04-26,CO,50366,17744,4516347,2731339,21643,56313,,,32408,1879188,34214
Report,2021-04-26,CO,,,,,,,30310,56378,,,
Admin,2021-04-27,CO,47787,19412,4564134,2750751,20550,54426,,,28408,1907596,33464
Report,2021-04-27,CO,,,,,,,37817,55430,,,
Admin,2021-04-28,CO,52504,18675,4616638,2769426,20194,53695,,,34018,1941614,33228
Report,2021-04-28,CO,,,,,,,45104,54540,,,
Admin,2021-04-29,CO,61831,19858,4678469,2789284,18880,52037,,,42551,1984165,33044
Report,2021-04-29,CO,,,,,,,64556,54930,,,
Admin,2021-04-30,CO,56910,17631,4735379,2806915,17659,50445,,,40262,2024427,32868
Report,2021-04-30,CO,,,,,,,54331,53491,,,
Admin,2021-05-01,CO,54996,13905,4790375,2820820,16902,49436,,,41077,2065504,32715
Report,2021-05-01,CO,,,,,,,63511,62007,,,
Admin,2021-05-02,CO,26749,6189,4817124,2827009,16202,50163,,,20777,2086281,34214
Report,2021-05-02,CO,,,,,,,42763,48342,,,
Admin,2021-05-03,CO,42405,10935,4859529,2837944,15229,49026,,,32267,2118548,34194
Report,2021-05-03,CO,,,,,,,21899,47140,,,
Admin,2021-05-04,CO,51650,15562,4911179,2853506,14679,49577,,,37392,2155940,35477
Report,2021-05-04,CO,,,,,,,31144,46187,,,
Admin,2021-05-05,CO,50129,14209,4961308,2867715,14041,49238,,,37296,2193236,35946
Report,2021-05-05,CO,,,,,,,47661,46552,,,
Admin,2021-05-06,CO,50092,13152,5011400,2880867,13083,47561,,,38394,2231630,35352
Report,2021-05-06,CO,,,,,,,61932,46177,,,
Admin,2021-05-07,CO,51764,14143,5063164,2895010,12585,46826,,,38908,2270538,35158
Report,2021-05-07,CO,,,,,,,56367,46468,,,
Admin,2021-05-08,CO,43862,10981,5107026,2905991,12167,45235,,,33639,2304177,34096
Report,2021-05-08,CO,,,,,,,50541,44615,,,
Admin,2021-05-09,CO,16962,4798,5123988,2910789,11969,43837,,,12466,2316643,32908
Report,2021-05-09,CO,,,,,,,62274,47403,,,
Admin,2021-05-10,CO,36497,7921,5160485,2918710,11538,42993,,,29313,2345956,32486
Report,2021-05-10,CO,,,,,,,42747,50381,,,
Admin,2021-05-11,CO,41500,12534,5201985,2931244,11105,41543,,,29825,2375781,31405
Report,2021-05-11,CO,,,,,,,35411,50990,,,
Admin,2021-05-12,CO,34434,11477,5236419,2942721,10715,39301,,,24335,2400116,29554
Report,2021-05-12,CO,,,,,,,25691,47852,,,
Admin,2021-05-13,CO,49486,18370,5285905,2961091,11461,39215,,,32050,2432166,28648
Report,2021-05-13,CO,,,,,,,30273,43329,,,
Admin,2021-05-14,CO,46856,20592,5332761,2981683,12382,38513,,,27379,2459545,27001
Report,2021-05-14,CO,,,,,,,50055,42427,,,
Admin,2021-05-15,CO,40506,19676,5373267,3001359,13624,38034,,,21853,2481398,25317
Report,2021-05-15,CO,,,,,,,44362,41545,,,
Admin,2021-05-16,CO,24381,12078,5397648,3013437,14664,39094,,,12880,2494278,25376
Report,2021-05-16,CO,,,,,,,56225,40681,,,
Admin,2021-05-17,CO,36406,17682,5434054,3031119,16058,39081,,,19796,2514074,24016
Report,2021-05-17,CO,,,,,,,22141,37737,,,
Admin,2021-05-18,CO,41286,19584,5475340,3050703,17066,39050,,,22760,2536834,23007
Report,2021-05-18,CO,,,,,,,21914,35809,,,
Admin,2021-05-19,CO,39536,18813,5514876,3069516,18114,39779,,,21747,2558581,22637
Report,2021-05-19,CO,,,,,,,41402,38053,,,
Admin,2021-05-20,CO,40024,18521,5554900,3088037,18135,38427,,,22634,2581215,21292
Report,2021-05-20,CO,,,,,,,34202,38614,,,
Admin,2021-05-21,CO,37413,17206,5592313,3105243,17651,37078,,,21266,2602481,20419
Report,2021-05-21,CO,,,,,,,1933,31740,,,
Admin,2021-05-22,CO,30826,15277,5623139,3120520,17023,35696,,,16210,2618691,19613
Report,2021-05-22,CO,,,,,,,100322,39734,,,
Admin,2021-05-23,CO,16251,8848,5639390,3129368,16562,34534,,,7883,2626574,18899
Report,2021-05-23,CO,,,,,,,32323,36320,,,
Admin,2021-05-24,CO,23482,11121,5662872,3140489,15624,32688,,,13700,2640274,18028
Report,2021-05-24,CO,,,,,,,17252,35621,,,
Admin,2021-05-25,CO,26504,11902,5689376,3152391,14527,30576,,,15654,2655928,17013
Report,2021-05-25,CO,,,,,,,25360,36113,,,
Admin,2021-05-26,CO,25919,12612,5715295,3165003,13641,28631,,,14625,2670553,15996
Report,2021-05-26,CO,,,,,,,30459,34550,,,
Admin,2021-05-27,CO,26260,13008,5741555,3178011,12853,26665,,,14674,2685227,14858
Report,2021-05-27,CO,,,,,,,26579,33461,,,
Admin,2021-05-28,CO,26637,12803,5768192,3190814,12224,25125,,,15269,2700496,14002
Report,2021-05-28,CO,,,,,,,31154,37636,,,
Admin,2021-05-29,CO,16992,7907,5785184,3198721,11172,23149,,,9664,2710160,13067
Report,2021-05-29,CO,,,,,,,28285,27345,,,
Admin,2021-05-30,CO,7876,4035,5793060,3202756,10484,21952,,,4208,2714368,12542
Report,2021-05-30,CO,,,,,,,22789,25983,,,
Admin,2021-05-31,CO,4638,2203,5797698,3204959,9210,19260,,,2700,2717068,10970
Report,2021-05-31,CO,,,,,,,11502,25161,,,
Admin,2021-06-01,CO,23835,10523,5821533,3215482,9013,18879,,,14165,2731233,10757
Report,2021-06-01,CO,,,,,,,9756,22932,,,
Admin,2021-06-02,CO,19297,8972,5840830,3224454,8493,17933,,,11444,2742677,10303
Report,2021-06-02,CO,,,,,,,17317,21055,,,
Admin,2021-06-03,CO,23599,8834,5864429,3233288,7897,17553,,,15674,2758351,10446
Report,2021-06-03,CO,,,,,,,22088,20413,,,
Admin,2021-06-04,CO,26021,8719,5890450,3242007,7313,17465,,,18173,2776524,10861
Report,2021-06-04,CO,,,,,,,25996,19676,,,
Admin,2021-06-05,CO,22629,6964,5913079,3248971,7179,18270,,,16417,2792941,11825
Report,2021-06-05,CO,,,,,,,671,15731,,,
Admin,2021-06-06,CO,12490,3422,5925569,3252393,7091,18929,,,9435,2802376,12572
Report,2021-06-06,CO,,,,,,,30023,16765,,,
Admin,2021-06-07,CO,20829,6872,5946398,3259265,7758,21242,,,14936,2817312,14320
Report,2021-06-07,CO,,,,,,,25606,18780,,,
Admin,2021-06-08,CO,22157,6784,5968555,3266049,7224,21003,,,16133,2833445,14601
Report,2021-06-08,CO,,,,,,,33527,22175,,,
Admin,2021-06-09,CO,21840,6599,5990395,3272648,6885,21366,,,15985,2849430,15250
Report,2021-06-09,CO,,,,,,,397,19758,,,
Admin,2021-06-10,CO,23385,7264,6013780,3279912,6661,21335,,,16703,2866133,15397
Report,2021-06-10,CO,,,,,,,27138,20480,,,
Admin,2021-06-11,CO,23319,7856,6037099,3287768,6537,20949,,,16333,2882466,15134
Report,2021-06-11,CO,,,,,,,30386,21107,,,
Admin,2021-06-12,CO,18165,5074,6055264,3292842,6267,20312,,,13560,2896026,14726
Report,2021-06-12,CO,,,,,,,21850,24132,,,
Admin,2021-06-13,CO,9441,2482,6064705,3295324,6133,19876,,,7257,2903283,14415
Report,2021-06-13,CO,,,,,,,22994,23128,,,
Admin,2021-06-14,CO,15836,5241,6080541,3300565,5900,19163,,,11291,2914574,13894
Report,2021-06-14,CO,,,,,,,613,19558,,,
Admin,2021-06-15,CO,16830,5861,6097371,3306426,5768,18402,,,11468,2926042,13228
Report,2021-06-15,CO,,,,,,,21911,17898,,,
Admin,2021-06-16,CO,16529,5585,6113900,3312011,5623,17643,,,11443,2937485,12579
Report,2021-06-16,CO,,,,,,,54210,25586,,,
Admin,2021-06-17,CO,16021,5489,6129921,3317500,5370,16591,,,11043,2948528,11770
Report,2021-06-17,CO,,,,,,,21038,24715,,,
