Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:15:35 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2021-03-09,MA,,,,,,,27081,55479,,,
Admin,2021-03-10,MA,63526,36973,2518164,1691918,36236,58354,,,33525,850470,28395
Report,2021-03-10,MA,,,,,,,87749,61397,,,
Admin,2021-03-11,MA,69624,40872,2587788,1732790,36075,58085,,,36891,887361,28807
Report,2021-03-11,MA,,,,,,,62406,62186,,,
Admin,2021-03-12,MA,66919,39209,2654707,1771999,35569,57166,,,32122,919483,28597
Report,2021-03-12,MA,,,,,,,67097,62530,,,
Admin,2021-03-13,MA,58886,32382,2713593,1804381,35157,57736,,,30356,949839,28764
Report,2021-03-13,MA,,,,,,,65629,60999,,,
Admin,2021-03-14,MA,28152,16108,2741745,1820489,34445,57349,,,12696,962535,28659
Report,2021-03-14,MA,,,,,,,52701,59056,,,
Admin,2021-03-15,MA,59616,39252,2801361,1859741,34941,58346,,,22575,985110,28481
Report,2021-03-15,MA,,,,,,,58922,60226,,,
Admin,2021-03-16,MA,63385,40926,2864746,1900667,35103,58586,,,24819,1009929,27569
Report,2021-03-16,MA,,,,,,,12827,58190,,,
Admin,2021-03-17,MA,65699,42136,2930445,1942803,35841,58897,,,25918,1035847,26482
Report,2021-03-17,MA,,,,,,,76705,56612,,,
Admin,2021-03-18,MA,71316,44560,3001761,1987363,36368,59139,,,27648,1063495,25162
Report,2021-03-18,MA,,,,,,,63339,56746,,,
Admin,2021-03-19,MA,66119,42584,3067880,2029947,36850,59024,,,24785,1088280,24113
Report,2021-03-19,MA,,,,,,,64399,56360,,,
Admin,2021-03-20,MA,55578,34557,3123458,2064504,37160,58552,,,23287,1111567,23104
Report,2021-03-20,MA,,,,,,,71278,57167,,,
Admin,2021-03-21,MA,31324,17570,3154782,2082074,37369,59005,,,14298,1125865,23332
Report,2021-03-21,MA,,,,,,,63607,58725,,,
Admin,2021-03-22,MA,60412,37594,3215194,2119668,37132,59119,,,24484,1150349,23605
Report,2021-03-22,MA,,,,,,,60170,58904,,,
Admin,2021-03-23,MA,69077,42360,3284271,2162028,37337,59932,,,28505,1178854,24132
Report,2021-03-23,MA,,,,,,,33119,61802,,,
Admin,2021-03-24,MA,76531,50281,3360802,2212309,38501,61479,,,28623,1207477,24518
Report,2021-03-24,MA,,,,,,,65304,60174,,,
Admin,2021-03-25,MA,81209,49415,3442011,2261724,39194,62892,,,33376,1240853,25336
Report,2021-03-25,MA,,,,,,,64631,60358,,,
Admin,2021-03-26,MA,81351,47527,3523362,2309251,39901,65068,,,35346,1276199,26845
Report,2021-03-26,MA,,,,,,,74746,61836,,,
Admin,2021-03-27,MA,67640,42082,3591002,2351333,40976,66792,,,27117,1303316,27392
Report,2021-03-27,MA,,,,,,,74443,62289,,,
Admin,2021-03-28,MA,39585,21967,3630587,2373300,41604,67972,,,17974,1321290,27917
Report,2021-03-28,MA,,,,,,,79014,64490,,,
Admin,2021-03-29,MA,70575,40870,3701162,2414170,42072,69424,,,31529,1352819,28924
Report,2021-03-29,MA,,,,,,,71078,66048,,,
Admin,2021-03-30,MA,81125,45949,3782287,2460119,42584,71145,,,37253,1390072,30174
Report,2021-03-30,MA,,,,,,,40487,67100,,,
Admin,2021-03-31,MA,90400,56593,3872687,2516712,43486,73126,,,36108,1426180,31243
Report,2021-03-31,MA,,,,,,,75249,68521,,,
Admin,2021-04-01,MA,98497,61757,3971184,2578469,45249,75596,,,39808,1465988,32162
Report,2021-04-01,MA,,,,,,,74119,69877,,,
Admin,2021-04-02,MA,95713,56819,4066897,2635288,46577,77647,,,41779,1507767,33081
Report,2021-04-02,MA,,,,,,,86194,71512,,,
Admin,2021-04-03,MA,79987,51112,4146884,2686400,47867,79411,,,34926,1542693,34196
Report,2021-04-03,MA,,,,,,,97288,74776,,,
Admin,2021-04-04,MA,33823,20163,4180707,2706563,47609,78588,,,15809,1558502,33887
Report,2021-04-04,MA,,,,,,,99664,77726,,,
Admin,2021-04-05,MA,85878,49368,4266585,2755931,48823,80774,,,45249,1603751,35847
Report,2021-04-05,MA,,,,,,,73453,78065,,,
Admin,2021-04-06,MA,93550,62022,4360135,2817953,51119,82549,,,40902,1644653,36368
Report,2021-04-06,MA,,,,,,,37989,77708,,,
Admin,2021-04-07,MA,95956,64483,4456091,2882436,52246,83343,,,45544,1690197,37716
Report,2021-04-07,MA,,,,,,,82139,78692,,,
Admin,2021-04-08,MA,105950,70217,4562041,2952653,53455,84408,,,50633,1740830,39263
Report,2021-04-08,MA,,,,,,,90178,80986,,,
Admin,2021-04-09,MA,99705,63669,4661746,3016322,54433,84978,,,48980,1789810,40291
Report,2021-04-09,MA,,,,,,,93766,82068,,,
Admin,2021-04-10,MA,85300,59668,4747046,3075990,55656,85737,,,42002,1831812,41302
Report,2021-04-10,MA,,,,,,,115426,84659,,,
Admin,2021-04-11,MA,56157,42391,4803203,3118381,58831,88928,,,24125,1855937,42490
Report,2021-04-11,MA,,,,,,,108494,85921,,,
Admin,2021-04-12,MA,92129,59306,4895332,3177687,60251,89821,,,46721,1902658,42701
Report,2021-04-12,MA,,,,,,,81939,87133,,,
Admin,2021-04-13,MA,94991,56629,4990323,3234316,59480,90026,,,39258,1941916,42466
Report,2021-04-13,MA,,,,,,,56418,89766,,,
Admin,2021-04-14,MA,91833,49001,5082156,3283317,57269,89437,,,42695,1984611,42059
Report,2021-04-14,MA,,,,,,,92167,91198,,,
Admin,2021-04-15,MA,92284,49164,5174440,3332481,54261,87485,,,43019,2027630,40971
Report,2021-04-15,MA,,,,,,,94786,91857,,,
Admin,2021-04-16,MA,87516,42664,5261956,3375145,51260,85744,,,44654,2072284,40353
Report,2021-04-16,MA,,,,,,,96829,92294,,,
Admin,2021-04-17,MA,75014,39509,5336970,3414654,48381,84274,,,35406,2107690,39411
Report,2021-04-17,MA,,,,,,,88363,88428,,,
Admin,2021-04-18,MA,46114,25839,5383084,3440493,46016,82840,,,20248,2127938,38857
Report,2021-04-18,MA,,,,,,,90234,85819,,,
Admin,2021-04-19,MA,79861,45879,5462945,3486372,44098,81087,,,33699,2161637,36997
Report,2021-04-19,MA,,,,,,,71777,84368,,,
Admin,2021-04-20,MA,94520,52997,5557465,3539369,43579,81020,,,41385,2203022,37300
Report,2021-04-20,MA,,,,,,,51090,83607,,,
Admin,2021-04-21,MA,101463,53084,5658928,3592453,44162,82396,,,48270,2251292,38097
Report,2021-04-21,MA,,,,,,,79612,81813,,,
Admin,2021-04-22,MA,111292,58967,5770220,3651420,45563,85111,,,52274,2303566,39419
Report,2021-04-22,MA,,,,,,,94566,81782,,,
Admin,2021-04-23,MA,106535,54294,5876755,3705714,47224,87828,,,52120,2355686,40486
Report,2021-04-23,MA,,,,,,,95740,81626,,,
Admin,2021-04-24,MA,87888,45709,5964643,3751423,48110,89667,,,42193,2397879,41455
Report,2021-04-24,MA,,,,,,,108866,84555,,,
Admin,2021-04-25,MA,52821,27656,6017464,3779079,48369,90625,,,25235,2423114,42168
Report,2021-04-25,MA,,,,,,,104617,86610,,,
Admin,2021-04-26,MA,86523,45156,6103987,3824235,48266,91577,,,41315,2464429,43256
Report,2021-04-26,MA,,,,,,,78738,87604,,,
Admin,2021-04-27,MA,97270,49333,6201257,3873568,47743,91970,,,48619,2513048,44289
Report,2021-04-27,MA,,,,,,,57159,88471,,,
Admin,2021-04-28,MA,102224,53310,6303481,3926878,47775,92079,,,50098,2563146,44550
Report,2021-04-28,MA,,,,,,,87916,89657,,,
Admin,2021-04-29,MA,104936,52562,6408417,3979440,46860,91171,,,54498,2617644,44868
Report,2021-04-29,MA,,,,,,,86574,88516,,,
Admin,2021-04-30,MA,96548,46976,6504965,4026416,45815,89744,,,51340,2668984,44756
Report,2021-04-30,MA,,,,,,,87683,87365,,,
Admin,2021-05-01,MA,68013,31812,6572978,4058228,43829,86905,,,37767,2706751,44124
Report,2021-05-01,MA,,,,,,,101565,86322,,,
Admin,2021-05-02,MA,51476,17779,6624454,4076007,42418,86712,,,34644,2741395,45468
Report,2021-05-02,MA,,,,,,,88617,84036,,,
Admin,2021-05-03,MA,68622,26522,6693076,4102529,39756,84155,,,44050,2785445,45859
Report,2021-05-03,MA,,,,,,,38207,78246,,,
Admin,2021-05-04,MA,81163,32808,6774239,4135337,37396,81854,,,50646,2836091,46149
Report,2021-05-04,MA,,,,,,,35674,75177,,,
Admin,2021-05-05,MA,76507,31629,6850746,4166966,34298,78180,,,46984,2883075,45704
Report,2021-05-05,MA,,,,,,,57005,70761,,,
Admin,2021-05-06,MA,74833,26021,6925579,4192987,30507,73880,,,50865,2933940,45185
Report,2021-05-06,MA,,,,,,,92636,71627,,,
Admin,2021-05-07,MA,68387,24812,6993966,4217799,27340,69857,,,45534,2979474,44355
Report,2021-05-07,MA,,,,,,,102249,73708,,,
Admin,2021-05-08,MA,57337,21034,7051303,4238833,25801,68332,,,37731,3017205,44350
Report,2021-05-08,MA,,,,,,,94605,72713,,,
Admin,2021-05-09,MA,36497,8815,7087800,4247648,24520,66192,,,28314,3045519,43446
Report,2021-05-09,MA,,,,,,,73282,70523,,,
Admin,2021-05-10,MA,57534,15444,7145334,4263092,22938,64608,,,43572,3089091,43378
Report,2021-05-10,MA,,,,,,,73286,75534,,,
Admin,2021-05-11,MA,67655,18100,7212989,4281192,20836,62678,,,51238,3140329,43462
Report,2021-05-11,MA,,,,,,,54531,78228,,,
Admin,2021-05-12,MA,61913,16731,7274902,4297923,18708,60593,,,46716,3187045,43424
Report,2021-05-12,MA,,,,,,,57173,78252,,,
Admin,2021-05-13,MA,71843,26900,7346745,4324823,18834,60166,,,46382,3233427,42783
Report,2021-05-13,MA,,,,,,,59688,73545,,,
Admin,2021-05-14,MA,70790,27786,7417535,4352609,19259,60509,,,44407,3277834,42622
Report,2021-05-14,MA,,,,,,,52954,66503,,,
Admin,2021-05-15,MA,65848,31056,7483383,4383665,20690,61725,,,35906,3313740,42362
Report,2021-05-15,MA,,,,,,,68686,62800,,,
Admin,2021-05-16,MA,35219,14763,7518602,4398428,21540,61543,,,21241,3334981,41351
Report,2021-05-16,MA,,,,,,,69369,62241,,,
Admin,2021-05-17,MA,64362,25234,7582964,4423662,22939,62518,,,40515,3375496,40915
Report,2021-05-17,MA,,,,,,,51932,59190,,,
Admin,2021-05-18,MA,67574,26760,7650538,4450422,24176,62507,,,42600,3418096,39681
Report,2021-05-18,MA,,,,,,,26404,55172,,,
Admin,2021-05-19,MA,68999,24360,7719537,4474782,25266,63519,,,46304,3464400,39622
Report,2021-05-19,MA,,,,,,,42288,53046,,,
Admin,2021-05-20,MA,70594,24871,7790131,4499653,24976,63340,,,47471,3511871,39777
Report,2021-05-20,MA,,,,,,,73344,54997,,,
Admin,2021-05-21,MA,68038,23463,7858169,4523116,24358,62947,,,46093,3557964,40018
Report,2021-05-21,MA,,,,,,,65010,56719,,,
Admin,2021-05-22,MA,54374,22435,7912543,4545551,23127,61308,,,32905,3590869,39589
Report,2021-05-22,MA,,,,,,,90158,59786,,,
Admin,2021-05-23,MA,33102,10419,7945645,4555970,22506,61006,,,23444,3614313,39904
Report,2021-05-23,MA,,,,,,,50738,57125,,,
Admin,2021-05-24,MA,50369,16783,7996014,4572753,21299,59007,,,34850,3649163,39095
Report,2021-05-24,MA,,,,,,,35117,54723,,,
Admin,2021-05-25,MA,53373,17467,8049387,4590220,19971,56978,,,37384,3686547,38350
Report,2021-05-25,MA,,,,,,,24316,54424,,,
Admin,2021-05-26,MA,53247,17204,8102634,4607424,18949,54728,,,37364,3723911,37073
Report,2021-05-26,MA,,,,,,,41566,54321,,,
Admin,2021-05-27,MA,49623,16671,8152257,4624095,17777,51732,,,34564,3758475,35229
Report,2021-05-27,MA,,,,,,,54022,51561,,,
Admin,2021-05-28,MA,45820,14360,8198077,4638455,16477,48558,,,32834,3791309,33335
Report,2021-05-28,MA,,,,,,,58589,50644,,,
Admin,2021-05-29,MA,29917,12177,8227994,4650632,15012,45064,,,18611,3809920,31293
Report,2021-05-29,MA,,,,,,,57545,45985,,,
Admin,2021-05-30,MA,17352,7621,8245346,4658253,14612,42814,,,10359,3820279,29423
Report,2021-05-30,MA,,,,,,,49491,45807,,,
Admin,2021-05-31,MA,6211,2083,8251557,4660336,12512,36506,,,4342,3824621,25065
Report,2021-05-31,MA,,,,,,,31808,45334,,,
Admin,2021-06-01,MA,40370,13830,8291927,4674166,11992,34648,,,27729,3852350,23686
Report,2021-06-01,MA,,,,,,,20587,44801,,,
Admin,2021-06-02,MA,34826,12448,8326753,4686614,11313,32017,,,23832,3876182,21753
Report,2021-06-02,MA,,,,,,,14056,40871,,,
Admin,2021-06-03,MA,36938,11372,8363691,4697986,10556,30204,,,26798,3902980,20643
Report,2021-06-03,MA,,,,,,,29689,37395,,,
Admin,2021-06-04,MA,37524,11410,8401215,4709396,10134,29019,,,27299,3930279,19852
Report,2021-06-04,MA,,,,,,,35546,34103,,,
Admin,2021-06-05,MA,35667,9471,8436882,4718867,9748,29841,,,27004,3957283,21051
Report,2021-06-05,MA,,,,,,,39191,31481,,,
Admin,2021-06-06,MA,16620,4234,8453502,4723101,9264,29736,,,12818,3970101,21403
Report,2021-06-06,MA,,,,,,,96721,38228,,,
Admin,2021-06-07,MA,31114,8776,8484616,4731877,10220,33294,,,23320,3993421,24114
Report,2021-06-07,MA,,,,,,,35400,38741,,,
Admin,2021-06-08,MA,29320,9056,8513936,4740933,9538,31715,,,21184,4014605,23179
Report,2021-06-08,MA,,,,,,,20207,38687,,,
Admin,2021-06-09,MA,29289,9112,8543225,4750045,9062,30924,,,21240,4035845,22809
Report,2021-06-09,MA,,,,,,,29481,40891,,,
Admin,2021-06-10,MA,31541,8843,8574766,4758888,8700,30153,,,23816,4059661,22383
Report,2021-06-10,MA,,,,,,,31223,41110,,,
Admin,2021-06-11,MA,29127,8352,8603893,4767240,8263,28954,,,21762,4081423,21592
Report,2021-06-11,MA,,,,,,,0,36032,,,
Admin,2021-06-12,MA,25462,6965,8629355,4774205,7905,27496,,,19139,4100562,20468
Report,2021-06-12,MA,,,,,,,31943,34996,,,
Admin,2021-06-13,MA,12684,2952,8642039,4777157,7722,26933,,,10159,4110721,20088
Report,2021-06-13,MA,,,,,,,28773,25290,,,
Admin,2021-06-14,MA,22100,7106,8664139,4784263,7484,25646,,,15706,4126427,19000
Report,2021-06-14,MA,,,,,,,23537,23595,,,
Admin,2021-06-15,MA,25544,7467,8689683,4791730,7257,25106,,,18874,4145301,18670
Report,2021-06-15,MA,,,,,,,26278,24462,,,
Admin,2021-06-16,MA,21761,7497,8711444,4799227,7026,24031,,,15126,4160427,17797
Report,2021-06-16,MA,,,,,,,192,20278,,,
Admin,2021-06-17,MA,21492,7332,8732936,4806559,6810,22595,,,14993,4175420,16537
