Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:14:17 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2021-01-31,HI,,,,,,,8765,6354,,,
Admin,2021-02-01,HI,8470,5230,215542,171688,6171,8667,,,3233,43642,2488
Report,2021-02-01,HI,,,,,,,6569,6249,,,
Admin,2021-02-02,HI,10652,6630,226194,178318,6061,8753,,,4016,47658,2685
Report,2021-02-02,HI,,,,,,,2078,6308,,,
Admin,2021-02-03,HI,12311,7107,238505,185425,6078,8920,,,5195,52853,2837
Report,2021-02-03,HI,,,,,,,5772,6571,,,
Admin,2021-02-04,HI,10523,6183,249028,191608,5750,8747,,,4335,57188,2992
Report,2021-02-04,HI,,,,,,,7421,6738,,,
Admin,2021-02-05,HI,11304,6053,260332,197661,5481,8730,,,5246,62434,3245
Report,2021-02-05,HI,,,,,,,18606,8364,,,
Admin,2021-02-06,HI,5548,4647,265880,202308,5420,8705,,,901,63335,3280
Report,2021-02-06,HI,,,,,,,9346,8365,,,
Admin,2021-02-07,HI,1186,819,267066,203127,5238,8570,,,367,63702,3327
Report,2021-02-07,HI,,,,,,,7989,8254,,,
Admin,2021-02-08,HI,8492,4519,275558,207646,5137,8573,,,3967,67669,3432
Report,2021-02-08,HI,,,,,,,6987,8314,,,
Admin,2021-02-09,HI,12708,8177,288266,215823,5358,8867,,,4523,72192,3504
Report,2021-02-09,HI,,,,,,,0,8017,,,
Admin,2021-02-10,HI,11925,6009,300191,221832,5201,8812,,,5892,78084,3604
Report,2021-02-10,HI,,,,,,,0,7193,,,
Admin,2021-02-11,HI,11636,5992,311827,227824,5174,8971,,,5633,83717,3789
Report,2021-02-11,HI,,,,,,,6583,7073,,,
Admin,2021-02-12,HI,10616,4678,322443,232502,4977,8873,,,5933,89650,3888
Report,2021-02-12,HI,,,,,,,8189,5585,,,
Admin,2021-02-13,HI,10507,4463,332950,236965,4951,9581,,,6041,95691,4622
Report,2021-02-13,HI,,,,,,,8973,5532,,,
Admin,2021-02-14,HI,1514,1296,334464,238261,5019,9628,,,218,95909,4601
Report,2021-02-14,HI,,,,,,,7408,5449,,,
Admin,2021-02-15,HI,3552,3243,338016,241504,4837,8922,,,308,96217,4078
Report,2021-02-15,HI,,,,,,,7863,5574,,,
Admin,2021-02-16,HI,11972,6139,349988,247643,4546,8817,,,5815,102032,4262
Report,2021-02-16,HI,,,,,,,4121,6162,,,
Admin,2021-02-17,HI,11291,4200,361279,251843,4287,8726,,,7084,109116,4433
Report,2021-02-17,HI,,,,,,,3543,6669,,,
Admin,2021-02-18,HI,10592,4323,371871,256166,4049,8577,,,6256,115372,4522
Report,2021-02-18,HI,,,,,,,6677,6682,,,
Admin,2021-02-19,HI,9954,3555,381825,259721,3888,8483,,,6389,121761,4587
Report,2021-02-19,HI,,,,,,,53977,13223,,,
Admin,2021-02-20,HI,8630,4636,390455,264357,3913,8215,,,3987,125748,4293
Report,2021-02-20,HI,,,,,,,11361,13564,,,
Admin,2021-02-21,HI,644,154,391099,264511,3750,8090,,,487,126235,4332
Report,2021-02-21,HI,,,,,,,10236,13968,,,
Admin,2021-02-22,HI,7946,2767,399045,267278,3682,8718,,,5172,131407,5027
Report,2021-02-22,HI,,,,,,,8355,14039,,,
Admin,2021-02-23,HI,8850,4536,407895,271814,3453,8272,,,4304,135711,4811
Report,2021-02-23,HI,,,,,,,2278,13775,,,
Admin,2021-02-24,HI,13022,5066,420917,276880,3577,8519,,,7947,143658,4934
Report,2021-02-24,HI,,,,,,,6172,14151,,,
Admin,2021-02-25,HI,12594,5382,433511,282262,3728,8805,,,7202,150860,5069
Report,2021-02-25,HI,,,,,,,9126,14501,,,
Admin,2021-02-26,HI,13698,5412,447209,287674,3993,9340,,,8273,159133,5338
Report,2021-02-26,HI,,,,,,,10211,8248,,,
Admin,2021-02-27,HI,7035,3002,454244,290676,3760,9112,,,4031,163164,5345
Report,2021-02-27,HI,,,,,,,11638,8288,,,
Admin,2021-02-28,HI,2042,494,456286,291170,3808,9312,,,1548,164712,5496
Report,2021-02-28,HI,,,,,,,12052,8547,,,
Admin,2021-03-01,HI,9520,3759,465806,294929,3950,9537,,,5755,170467,5580
Report,2021-03-01,HI,,,,,,,6846,8332,,,
Admin,2021-03-02,HI,12875,6496,478681,301425,4230,10112,,,6354,176821,5872
Report,2021-03-02,HI,,,,,,,3127,8453,,,
Admin,2021-03-03,HI,14062,7308,492743,308733,4550,10260,,,6738,183559,5700
Report,2021-03-03,HI,,,,,,,6424,8489,,,
Admin,2021-03-04,HI,13731,6910,506474,315643,4769,10423,,,6797,190356,5642
Report,2021-03-04,HI,,,,,,,12069,8910,,,
Admin,2021-03-05,HI,13520,7762,519994,323405,5104,10397,,,6248,196604,5353
Report,2021-03-05,HI,,,,,,,10732,8984,,,
Admin,2021-03-06,HI,8620,5394,528614,328799,5446,10624,,,3225,199829,5237
Report,2021-03-06,HI,,,,,,,12347,9085,,,
Admin,2021-03-07,HI,3742,2851,532356,331650,5783,10867,,,892,200721,5144
Report,2021-03-07,HI,,,,,,,1693,7605,,,
Admin,2021-03-08,HI,10655,7484,543011,339134,6315,11029,,,3290,204011,4792
Report,2021-03-08,HI,,,,,,,16952,9049,,,
Admin,2021-03-09,HI,15765,11076,558776,350210,6969,11442,,,4927,208938,4588
Report,2021-03-09,HI,,,,,,,11112,10190,,,
Admin,2021-03-10,HI,15499,9538,574275,359748,7288,11647,,,5951,214889,4475
Report,2021-03-10,HI,,,,,,,11759,10952,,,
Admin,2021-03-11,HI,16222,10696,590497,370444,7829,12003,,,5899,220788,4347
Report,2021-03-11,HI,,,,,,,13424,11146,,,
Admin,2021-03-12,HI,16130,10653,606627,381097,8242,12376,,,5604,226392,4255
Report,2021-03-12,HI,,,,,,,14199,11641,,,
Admin,2021-03-13,HI,17641,12089,624268,393186,9198,13664,,,5635,232027,4599
Report,2021-03-13,HI,,,,,,,13269,11773,,,
Admin,2021-03-14,HI,3314,1914,627582,395100,9064,13603,,,1309,233336,4659
Report,2021-03-14,HI,,,,,,,11284,13143,,,
Admin,2021-03-15,HI,12389,8689,639971,403789,9236,13851,,,4256,237592,4797
Report,2021-03-15,HI,,,,,,,10200,12178,,,
Admin,2021-03-16,HI,18140,13614,658111,417403,9599,14190,,,5358,242950,4858
Report,2021-03-16,HI,,,,,,,7888,11718,,,
Admin,2021-03-17,HI,17064,11744,675175,429147,9914,14414,,,5333,248283,4770
Report,2021-03-17,HI,,,,,,,12995,11894,,,
Admin,2021-03-18,HI,17629,12187,692804,441334,10127,14615,,,6400,254683,4842
Report,2021-03-18,HI,,,,,,,13598,11919,,,
Admin,2021-03-19,HI,16463,11485,709267,452819,10246,14662,,,5036,259719,4761
Report,2021-03-19,HI,,,,,,,14749,11998,,,
Admin,2021-03-20,HI,9517,7282,718784,460101,9559,13502,,,3022,262741,4387
Report,2021-03-20,HI,,,,,,,12178,11842,,,
Admin,2021-03-21,HI,3049,2939,721833,463040,9706,13464,,,313,263054,4245
Report,2021-03-21,HI,,,,,,,10874,11783,,,
Admin,2021-03-22,HI,11951,9295,733784,472335,9792,13401,,,3675,266729,4162
Report,2021-03-22,HI,,,,,,,3691,10853,,,
Admin,2021-03-23,HI,16708,12012,750492,484347,9563,13197,,,5698,272427,4211
Report,2021-03-23,HI,,,,,,,7512,10800,,,
Admin,2021-03-24,HI,17261,10235,767753,494582,9348,13225,,,7540,279967,4526
Report,2021-03-24,HI,,,,,,,10366,10424,,,
Admin,2021-03-25,HI,19954,13124,787707,507706,9482,13557,,,8185,288152,4781
Report,2021-03-25,HI,,,,,,,10556,9989,,,
Admin,2021-03-26,HI,11395,8259,799102,515965,9021,12833,,,3239,291391,4524
Report,2021-03-26,HI,,,,,,,16964,10306,,,
Admin,2021-03-27,HI,12668,8490,811770,524455,9193,13283,,,4420,295811,4724
Report,2021-03-27,HI,,,,,,,1296,8751,,,
Admin,2021-03-28,HI,4551,3722,816321,528177,9305,13498,,,905,296716,4808
Report,2021-03-28,HI,,,,,,,1213,7371,,,
Admin,2021-03-29,HI,14027,7288,830348,535465,9019,13794,,,6436,303152,5203
Report,2021-03-29,HI,,,,,,,23349,10179,,,
Admin,2021-03-30,HI,18707,10477,849055,545942,8799,14080,,,8349,311501,5582
Report,2021-03-30,HI,,,,,,,7242,10141,,,
Admin,2021-03-31,HI,20456,8731,869511,554673,8584,14536,,,11840,323341,6196
Report,2021-03-31,HI,,,,,,,12862,10497,,,
Admin,2021-04-01,HI,20421,10981,889932,565654,8278,14603,,,10595,333936,6540
Report,2021-04-01,HI,,,,,,,12222,10735,,,
Admin,2021-04-02,HI,17892,9644,907824,575298,8476,15531,,,7909,341845,7207
Report,2021-04-02,HI,,,,,,,14346,10361,,,
Admin,2021-04-03,HI,17110,10157,924934,585455,8714,16166,,,7315,349160,7621
Report,2021-04-03,HI,,,,,,,10141,11625,,,
Admin,2021-04-04,HI,4776,3013,929710,588468,8613,16198,,,1774,350934,7745
Report,2021-04-04,HI,,,,,,,15353,13645,,,
Admin,2021-04-05,HI,14147,6884,943857,595352,8555,16215,,,7398,358332,7882
Report,2021-04-05,HI,,,,,,,6142,11187,,,
Admin,2021-04-06,HI,21418,11889,965275,607241,8757,16602,,,11073,369405,8272
Report,2021-04-06,HI,,,,,,,7107,11168,,,
Admin,2021-04-07,HI,24173,12000,989448,619241,9224,17133,,,12745,382150,8401
Report,2021-04-07,HI,,,,,,,13340,11236,,,
Admin,2021-04-08,HI,24477,13765,1013925,633006,9622,17713,,,12509,394659,8674
Report,2021-04-08,HI,,,,,,,14723,11593,,,
Admin,2021-04-09,HI,23891,12977,1037816,645983,10098,18570,,,11450,406109,9180
Report,2021-04-09,HI,,,,,,,17539,12049,,,
Admin,2021-04-10,HI,15064,9448,1052880,655431,9997,18278,,,6940,413049,9127
Report,2021-04-10,HI,,,,,,,1336,10791,,,
Admin,2021-04-11,HI,7998,4752,1060878,660183,10245,18738,,,3611,416660,9389
Report,2021-04-11,HI,,,,,,,17000,11027,,,
Admin,2021-04-12,HI,16218,9063,1077096,669246,10556,19034,,,8289,424949,9516
Report,2021-04-12,HI,,,,,,,18811,12837,,,
Admin,2021-04-13,HI,16669,8692,1093765,677938,10100,18355,,,7970,432919,9073
Report,2021-04-13,HI,,,,,,,10543,13327,,,
Admin,2021-04-14,HI,21115,11955,1114880,689893,10093,17918,,,9152,442071,8560
Report,2021-04-14,HI,,,,,,,17242,13885,,,
Admin,2021-04-15,HI,20899,11278,1135779,701171,9738,17407,,,9606,451677,8145
Report,2021-04-15,HI,,,,,,,13758,13747,,,
Admin,2021-04-16,HI,21274,11537,1157053,712708,9532,17033,,,9725,461402,7899
Report,2021-04-16,HI,,,,,,,16455,13592,,,
Admin,2021-04-17,HI,14558,9250,1171611,721958,9504,16961,,,5302,466704,7665
Report,2021-04-17,HI,,,,,,,12257,15152,,,
Admin,2021-04-18,HI,9168,5035,1180779,726993,9544,17128,,,4133,470837,7739
Report,2021-04-18,HI,,,,,,,13393,14637,,,
Admin,2021-04-19,HI,14270,8271,1195049,735264,9431,16850,,,5973,476810,7408
Report,2021-04-19,HI,,,,,,,5806,12779,,,
Admin,2021-04-20,HI,15571,8892,1210620,744156,9460,16693,,,6669,483479,7222
Report,2021-04-20,HI,,,,,,,132663,30225,,,
Admin,2021-04-21,HI,19071,10975,1229691,755131,9320,16401,,,8088,491567,7070
Report,2021-04-21,HI,,,,,,,13407,29677,,,
Admin,2021-04-22,HI,15542,9045,1245233,764176,9001,15636,,,6394,497961,6612
Report,2021-04-22,HI,,,,,,,15748,29961,,,
Admin,2021-04-23,HI,21747,11914,1266980,776090,9055,15703,,,9820,507781,6625
Report,2021-04-23,HI,,,,,,,13385,29523,,,
Admin,2021-04-24,HI,20630,10786,1287610,786876,9274,16571,,,9833,517614,7272
Report,2021-04-24,HI,,,,,,,17624,30289,,,
Admin,2021-04-25,HI,7978,4403,1295588,791279,9184,16401,,,3576,521190,7193
Report,2021-04-25,HI,,,,,,,19887,31217,,,
Admin,2021-04-26,HI,11886,5990,1307474,797269,8858,16060,,,5894,527084,7182
Report,2021-04-26,HI,,,,,,,11492,32029,,,
Admin,2021-04-27,HI,13381,5992,1320855,803261,8444,15747,,,7476,534560,7297
Report,2021-04-27,HI,,,,,,,12898,14920,,,
Admin,2021-04-28,HI,14041,6609,1334896,809870,7820,15029,,,7488,542048,7211
Report,2021-04-28,HI,,,,,,,14823,15122,,,
Admin,2021-04-29,HI,14089,6300,1348985,816170,7428,14821,,,7899,549947,7426
Report,2021-04-29,HI,,,,,,,14180,14898,,,
Admin,2021-04-30,HI,12799,5963,1361784,822133,6578,13543,,,6946,556893,7016
Report,2021-04-30,HI,,,,,,,15998,15272,,,
Admin,2021-05-01,HI,9632,3147,1371416,825280,5486,11972,,,6561,563454,6548
Report,2021-05-01,HI,,,,,,,14633,14844,,,
Admin,2021-05-02,HI,3793,2346,1375209,827626,5192,11374,,,1493,564947,6251
Report,2021-05-02,HI,,,,,,,12504,13790,,,
Admin,2021-05-03,HI,5856,3137,1381065,830763,4785,10513,,,2884,567831,5821
Report,2021-05-03,HI,,,,,,,5387,12918,,,
Admin,2021-05-04,HI,5116,2416,1386181,833179,4274,9332,,,2903,570734,5167
Report,2021-05-04,HI,,,,,,,2057,11369,,,
Admin,2021-05-05,HI,10422,3849,1396603,837028,3880,8815,,,6791,577525,5068
Report,2021-05-05,HI,,,,,,,4368,9875,,,
Admin,2021-05-06,HI,6701,2924,1403304,839952,3397,7759,,,3998,581523,4510
Report,2021-05-06,HI,,,,,,,414,7909,,,
Admin,2021-05-07,HI,9313,3992,1412617,843944,3116,7261,,,5659,587182,4327
Report,2021-05-07,HI,,,,,,,104923,20612,,,
Admin,2021-05-08,HI,6361,3525,1418978,847469,3170,6794,,,3083,590265,3830
Report,2021-05-08,HI,,,,,,,7283,19562,,,
Admin,2021-05-09,HI,2153,983,1421131,848452,2975,6560,,,1241,591506,3794
Report,2021-05-09,HI,,,,,,,9341,19110,,,
Admin,2021-05-10,HI,5119,2786,1426250,851238,2925,6455,,,2538,594044,3744
Report,2021-05-10,HI,,,,,,,14,18343,,,
Admin,2021-05-11,HI,10837,5187,1437087,856425,3321,7272,,,6161,600205,4210
Report,2021-05-11,HI,,,,,,,8884,19318,,,
Admin,2021-05-12,HI,16578,6638,1453665,863063,3719,8151,,,10242,610447,4703
Report,2021-05-12,HI,,,,,,,4506,19338,,,
Admin,2021-05-13,HI,16564,9000,1470229,872063,4587,9560,,,8042,618489,5280
Report,2021-05-13,HI,,,,,,,13665,21231,,,
Admin,2021-05-14,HI,19120,10144,1489349,882207,5466,10961,,,9321,627810,5804
Report,2021-05-14,HI,,,,,,,8128,7403,,,
Admin,2021-05-15,HI,17418,10645,1506767,892852,6483,12541,,,7110,634920,6379
Report,2021-05-15,HI,,,,,,,23804,9763,,,
Admin,2021-05-16,HI,3473,2031,1510240,894883,6633,12729,,,1524,636444,6419
Report,2021-05-16,HI,,,,,,,1398,8628,,,
Admin,2021-05-17,HI,10557,6259,1520797,901142,7129,13506,,,4599,641043,6714
Report,2021-05-17,HI,,,,,,,30377,12966,,,
Admin,2021-05-18,HI,11379,6429,1532176,907571,7307,13584,,,5274,646317,6587
Report,2021-05-18,HI,,,,,,,5629,12501,,,
Admin,2021-05-19,HI,11693,5844,1543869,913415,7193,12886,,,6222,652539,6013
Report,2021-05-19,HI,,,,,,,14217,13888,,,
Admin,2021-05-20,HI,8820,4260,1552689,917675,6516,11780,,,4814,657353,5552
Report,2021-05-20,HI,,,,,,,14996,14078,,,
Admin,2021-05-21,HI,13059,6825,1565748,924500,6042,10914,,,6565,663918,5158
Report,2021-05-21,HI,,,,,,,13847,14895,,,
Admin,2021-05-22,HI,7989,5011,1573737,929511,5237,9567,,,3158,667076,4593
Report,2021-05-22,HI,,,,,,,11407,13124,,,
Admin,2021-05-23,HI,3579,1890,1577316,931401,5217,9582,,,1768,668844,4628
Report,2021-05-23,HI,,,,,,,1347,13117,,,
Admin,2021-05-24,HI,3856,2386,1581172,933787,4664,8625,,,1595,670439,4199
Report,2021-05-24,HI,,,,,,,13812,10751,,,
Admin,2021-05-25,HI,4596,3280,1585768,937067,4214,7656,,,1496,671935,3659
Report,2021-05-25,HI,,,,,,,8307,11133,,,
Admin,2021-05-26,HI,5221,3426,1590989,940493,3868,6731,,,2058,673993,3064
Report,2021-05-26,HI,,,,,,,4925,9806,,,
Admin,2021-05-27,HI,6278,4248,1597267,944741,3867,6368,,,2213,676206,2693
Report,2021-05-27,HI,,,,,,,435,7726,,,
Admin,2021-05-28,HI,6111,4585,1603378,949326,3547,5375,,,1694,677900,1997
Report,2021-05-28,HI,,,,,,,5050,6469,,,
Admin,2021-05-29,HI,3500,2748,1606878,952074,3223,4734,,,928,678828,1678
Report,2021-05-29,HI,,,,,,,12866,6677,,,
Admin,2021-05-30,HI,1608,1028,1608486,953102,3100,4452,,,601,679429,1512
Report,2021-05-30,HI,,,,,,,508,6558,,,
Admin,2021-05-31,HI,299,199,1608785,953301,2788,3944,,,112,679541,1300
Report,2021-05-31,HI,,,,,,,7299,5627,,,
Admin,2021-06-01,HI,3938,2764,1612723,956065,2714,3850,,,1314,680855,1274
Report,2021-06-01,HI,,,,,,,678,4537,,,
Admin,2021-06-02,HI,3448,2009,1616171,958074,2512,3597,,,1635,682490,1213
Report,2021-06-02,HI,,,,,,,0,3834,,,
Admin,2021-06-03,HI,4531,2061,1620702,960135,2199,3347,,,2655,685145,1277
Report,2021-06-03,HI,,,,,,,3087,4213,,,
Admin,2021-06-04,HI,4903,1888,1625605,962023,1814,3175,,,3198,688343,1491
Report,2021-06-04,HI,,,,,,,482,3560,,,
Admin,2021-06-05,HI,2970,936,1628575,962959,1555,3099,,,2138,690481,1664
Report,2021-06-05,HI,,,,,,,8470,2932,,,
Admin,2021-06-06,HI,922,491,1629497,963450,1478,3001,,,450,690931,1643
Report,2021-06-06,HI,,,,,,,5016,3576,,,
Admin,2021-06-07,HI,3578,1489,1633075,964939,1663,3470,,,2242,693173,1947
Report,2021-06-07,HI,,,,,,,1043,2682,,,
Admin,2021-06-08,HI,4747,1543,1637822,966482,1488,3585,,,3361,696534,2239
Report,2021-06-08,HI,,,,,,,2601,2957,,,
Admin,2021-06-09,HI,4013,1645,1641835,968127,1436,3666,,,2609,699143,2379
Report,2021-06-09,HI,,,,,,,3023,3389,,,
Admin,2021-06-10,HI,3993,1463,1645828,969590,1351,3589,,,2713,701856,2387
Report,2021-06-10,HI,,,,,,,4713,3621,,,
Admin,2021-06-11,HI,2562,869,1648390,970459,1205,3255,,,1822,703678,2190
Report,2021-06-11,HI,,,,,,,4460,4189,,,
Admin,2021-06-12,HI,4063,886,1652453,971345,1198,3411,,,3243,706921,2348
Report,2021-06-12,HI,,,,,,,455,3044,,,
Admin,2021-06-13,HI,684,215,1653137,971560,1159,3377,,,485,707406,2353
Report,2021-06-13,HI,,,,,,,221,2359,,,
Admin,2021-06-14,HI,2722,1034,1655859,972594,1094,3254,,,1859,709265,2298
Report,2021-06-14,HI,,,,,,,8456,3418,,,
Admin,2021-06-15,HI,3921,1004,1659780,973598,1017,3136,,,3115,712380,2263
Report,2021-06-15,HI,,,,,,,5241,3796,,,
Admin,2021-06-16,HI,3733,1218,1663513,974816,956,3096,,,2683,715063,2274
Report,2021-06-16,HI,,,,,,,5949,4214,,,
Admin,2021-06-17,HI,3005,1098,1666518,975914,903,2955,,,2059,717122,2180
Report,2021-06-17,HI,,,,,,,4244,4147,,,
Admin,2021-06-18,HI,4266,1346,1670784,977260,972,3199,,,3079,720201,2360
Report,2021-06-18,HI,,,,,,,4234,4114,,,
Admin,2021-06-19,HI,2771,1041,1673555,978301,994,3014,,,1832,722033,2158
Report,2021-06-19,HI,,,,,,,3627,4567,,,
Admin,2021-06-20,HI,267,112,1673822,978413,979,2955,,,178,722211,2115
Report,2021-06-20,HI,,,,,,,3710,5066,,,
Admin,2021-06-21,HI,1621,689,1675443,979102,930,2797,,,1043,723254,1998
Report,2021-06-21,HI,,,,,,,649,3951,,,
Admin,2021-06-22,HI,2099,731,1677542,979833,891,2537,,,1478,724732,1764
Report,2021-06-22,HI,,,,,,,1034,3350,,,
