Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:21:08 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2020-12-13,WV,,,,,,,0,0,,,
Admin,2020-12-14,WV,31,31,41,41,21,20,,,0,0,0
Report,2020-12-14,WV,,,,,,,29,15,,,
Admin,2020-12-15,WV,3047,3046,3088,3087,1029,1029,,,0,0,0
Report,2020-12-15,WV,,,,,,,3005,1011,,,
Admin,2020-12-16,WV,3759,3759,6847,6846,1712,1711,,,0,0,0
Report,2020-12-16,WV,,,,,,,3658,1673,,,
Admin,2020-12-17,WV,3734,3731,10581,10577,2115,2116,,,2,2,0
Report,2020-12-17,WV,,,,,,,3744,2087,,,
Admin,2020-12-18,WV,3896,3842,14477,14419,2403,2412,,,0,2,0
Report,2020-12-18,WV,,,,,,,3821,2376,,,
Admin,2020-12-19,WV,1021,1020,15498,15439,2206,2214,,,0,2,0
Report,2020-12-19,WV,,,,,,,997,2179,,,
Admin,2020-12-20,WV,203,203,15701,15642,2233,2241,,,0,2,0
Report,2020-12-20,WV,,,,,,,205,2208,,,
Admin,2020-12-21,WV,817,817,16518,16459,2345,2353,,,0,2,0
Report,2020-12-21,WV,,,,,,,812,2320,,,
Admin,2020-12-22,WV,2683,2682,19201,19141,2293,2301,,,0,2,0
Report,2020-12-22,WV,,,,,,,2729,2281,,,
Admin,2020-12-23,WV,9384,9380,28585,28521,3096,3105,,,0,2,0
Report,2020-12-23,WV,,,,,,,8746,3008,,,
Admin,2020-12-24,WV,2284,2284,30869,30805,2890,2898,,,0,2,0
Report,2020-12-24,WV,,,,,,,2156,2781,,,
Admin,2020-12-25,WV,3,3,30872,30808,2341,2342,,,0,2,0
Report,2020-12-25,WV,,,,,,,3,2235,,,
Admin,2020-12-26,WV,1270,1270,32142,32078,2377,2377,,,0,2,0
Report,2020-12-26,WV,,,,,,,1118,2253,,,
Admin,2020-12-27,WV,1322,1322,33464,33400,2537,2537,,,0,2,0
Report,2020-12-27,WV,,,,,,,1250,2402,,,
Admin,2020-12-28,WV,4605,4598,38069,37998,3077,3078,,,1,3,0
Report,2020-12-28,WV,,,,,,,3994,2857,,,
Admin,2020-12-29,WV,4378,4378,42447,42376,3319,3320,,,0,3,0
Report,2020-12-29,WV,,,,,,,3832,3014,,,
Admin,2020-12-30,WV,8269,8262,50716,50638,3160,3161,,,3,6,0
Report,2020-12-30,WV,,,,,,,7690,2863,,,
Admin,2020-12-31,WV,5417,5417,56133,56055,3607,3609,,,0,6,0
Report,2020-12-31,WV,,,,,,,5048,3276,,,
Admin,2021-01-01,WV,346,345,56479,56400,3656,3658,,,1,7,0
Report,2021-01-01,WV,,,,,,,306,3320,,,
Admin,2021-01-02,WV,2010,2010,58489,58410,3762,3763,,,0,7,0
Report,2021-01-02,WV,,,,,,,1862,3426,,,
Admin,2021-01-03,WV,293,293,58782,58703,3615,3616,,,0,7,0
Report,2021-01-03,WV,,,,,,,233,3281,,,
Admin,2021-01-04,WV,5815,5794,64597,64497,3786,3789,,,22,29,3
Report,2021-01-04,WV,,,,,,,5061,3433,,,
Admin,2021-01-05,WV,5574,4920,70171,69417,3863,3960,,,650,679,96
Report,2021-01-05,WV,,,,,,,4834,3576,,,
Admin,2021-01-06,WV,12990,6905,83161,76322,3669,4635,,,6079,6758,964
Report,2021-01-06,WV,,,,,,,11951,4185,,,
Admin,2021-01-07,WV,17222,13336,100383,89658,4800,6321,,,3878,10636,1518
Report,2021-01-07,WV,,,,,,,16383,5804,,,
Admin,2021-01-08,WV,15876,12647,116259,102305,6558,8540,,,3225,13861,1979
Report,2021-01-08,WV,,,,,,,15150,7925,,,
Admin,2021-01-09,WV,3522,2895,119781,105200,6684,8756,,,626,14487,2068
Report,2021-01-09,WV,,,,,,,3244,8122,,,
Admin,2021-01-10,WV,980,969,120761,106169,6781,8854,,,11,14498,2070
Report,2021-01-10,WV,,,,,,,833,8208,,,
Admin,2021-01-11,WV,4406,3244,125167,109413,6417,8652,,,1161,15659,2232
Report,2021-01-11,WV,,,,,,,-15981,5202,,,
Admin,2021-01-12,WV,5207,3785,130374,113198,6254,8600,,,1421,17080,2343
Report,2021-01-12,WV,,,,,,,7138,5531,,,
Admin,2021-01-13,WV,8968,5262,139342,118460,6020,8025,,,3704,20784,2003
Report,2021-01-13,WV,,,,,,,8400,5024,,,
Admin,2021-01-14,WV,14831,13209,154173,131669,6002,7684,,,1620,22404,1681
Report,2021-01-14,WV,,,,,,,8600,3912,,,
Admin,2021-01-15,WV,11511,10182,165684,141851,5649,7060,,,1329,23733,1410
Report,2021-01-15,WV,,,,,,,15723,3994,,,
Admin,2021-01-16,WV,1776,1712,167460,143563,5480,6811,,,62,23795,1329
Report,2021-01-16,WV,,,,,,,11069,5112,,,
Admin,2021-01-17,WV,159,132,167619,143695,5361,6694,,,27,23822,1332
Report,2021-01-17,WV,,,,,,,1728,5240,,,
Admin,2021-01-18,WV,2008,950,169627,144645,5033,6351,,,1056,24878,1317
Report,2021-01-18,WV,,,,,,,1436,7728,,,
Admin,2021-01-19,WV,3996,1850,173623,146495,4757,6178,,,2147,27025,1420
Report,2021-01-19,WV,,,,,,,2402,7051,,,
Admin,2021-01-20,WV,10870,3755,184493,150250,4541,6450,,,7113,34138,1907
Report,2021-01-20,WV,,,,,,,5412,6624,,,
Admin,2021-01-21,WV,16433,12157,200926,162407,4391,6679,,,4273,38411,2286
Report,2021-01-21,WV,,,,,,,8927,6671,,,
Admin,2021-01-22,WV,15524,12824,216450,175231,4769,7252,,,2699,41110,2482
Report,2021-01-22,WV,,,,,,,13214,6313,,,
Admin,2021-01-23,WV,9667,8606,226117,183837,5753,8379,,,1057,42167,2624
Report,2021-01-23,WV,,,,,,,14082,6743,,,
Admin,2021-01-24,WV,1508,1074,227625,184911,5888,8572,,,433,42600,2682
Report,2021-01-24,WV,,,,,,,8039,7645,,,
Admin,2021-01-25,WV,6991,2966,234616,187877,6176,9284,,,4024,46624,3106
