Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 22:34:33 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2020-12-13,DC,,,,,,,0,0,,,
Admin,2020-12-14,DC,17,17,53,48,24,26,,,0,4,2
Report,2020-12-14,DC,,,,,,,0,0,,,
Admin,2020-12-15,DC,235,234,288,282,94,96,,,1,5,1
Report,2020-12-15,DC,,,,,,,0,0,,,
Admin,2020-12-16,DC,962,959,1250,1241,310,312,,,1,6,1
Report,2020-12-16,DC,,,,,,,0,0,,,
Admin,2020-12-17,DC,1581,1573,2831,2814,563,566,,,2,8,1
Report,2020-12-17,DC,,,,,,,0,0,,,
Admin,2020-12-18,DC,1609,1607,4440,4421,737,740,,,1,9,1
Report,2020-12-18,DC,,,,,,,0,0,,,
Admin,2020-12-19,DC,551,546,4991,4967,710,713,,,3,12,1
Report,2020-12-19,DC,,,,,,,0,0,,,
Admin,2020-12-20,DC,500,386,5491,5353,760,779,,,110,122,16
Report,2020-12-20,DC,,,,,,,0,0,,,
Admin,2020-12-21,DC,1742,1668,7233,7021,996,1025,,,70,192,26
Report,2020-12-21,DC,,,,,,,2825,404,,,
Admin,2020-12-22,DC,1874,1868,9107,8889,1230,1259,,,2,194,27
Report,2020-12-22,DC,,,,,,,307,447,,,
Admin,2020-12-23,DC,1810,1808,10917,10697,1351,1381,,,0,194,26
Report,2020-12-23,DC,,,,,,,2435,795,,,
Admin,2020-12-24,DC,1433,1431,12350,12128,1331,1359,,,2,196,26
Report,2020-12-24,DC,,,,,,,0,795,,,
Admin,2020-12-25,DC,2,1,12352,12129,1101,1130,,,0,196,26
Report,2020-12-25,DC,,,,,,,2243,1116,,,
Admin,2020-12-26,DC,622,620,12974,12749,1112,1140,,,2,198,26
Report,2020-12-26,DC,,,,,,,1361,1310,,,
Admin,2020-12-27,DC,99,94,13073,12843,1070,1083,,,3,201,11
Report,2020-12-27,DC,,,,,,,353,1361,,,
Admin,2020-12-28,DC,2094,2082,15167,14925,1129,1133,,,5,206,2
Report,2020-12-28,DC,,,,,,,457,1022,,,
Admin,2020-12-29,DC,1972,1955,17139,16880,1142,1147,,,12,218,3
Report,2020-12-29,DC,,,,,,,1389,1177,,,
Admin,2020-12-30,DC,1134,1126,18273,18006,1044,1050,,,5,223,4
Report,2020-12-30,DC,,,,,,,0,829,,,
Admin,2020-12-31,DC,1027,999,19300,19005,982,992,,,23,246,7
Report,2020-12-31,DC,,,,,,,1797,1086,,,
Admin,2021-01-01,DC,209,203,19509,19208,1011,1022,,,5,251,7
Report,2021-01-01,DC,,,,,,,0,765,,,
Admin,2021-01-02,DC,1218,1187,20727,20395,1092,1107,,,30,281,11
Report,2021-01-02,DC,,,,,,,1905,843,,,
Admin,2021-01-03,DC,845,784,21572,21179,1191,1214,,,54,335,19
Report,2021-01-03,DC,,,,,,,0,793,,,
Admin,2021-01-04,DC,2907,2573,24479,23752,1261,1330,,,278,613,58
Report,2021-01-04,DC,,,,,,,511,800,,,
Admin,2021-01-05,DC,3163,2370,27642,26122,1320,1500,,,683,1296,154
Report,2021-01-05,DC,,,,,,,270,640,,,
Admin,2021-01-06,DC,3496,2339,31138,28461,1494,1837,,,1109,2405,311
Report,2021-01-06,DC,,,,,,,3513,1142,,,
Admin,2021-01-07,DC,3656,2150,34794,30611,1658,2213,,,1459,3864,516
Report,2021-01-07,DC,,,,,,,2315,1216,,,
Admin,2021-01-08,DC,3277,1711,38071,32322,1873,2651,,,1524,5388,733
Report,2021-01-08,DC,,,,,,,0,1216,,,
Admin,2021-01-09,DC,2402,1971,40473,34293,1985,2820,,,394,5782,785
Report,2021-01-09,DC,,,,,,,2617,1318,,,
Admin,2021-01-10,DC,1611,1446,42084,35739,2080,2930,,,127,5909,796
Report,2021-01-10,DC,,,,,,,4930,2022,,,
Admin,2021-01-11,DC,3649,1831,45733,37570,1974,3036,,,1737,7646,1004
Report,2021-01-11,DC,,,,,,,0,1949,,,
Admin,2021-01-12,DC,4827,3134,50560,40704,2083,3274,,,1630,9276,1140
Report,2021-01-12,DC,,,,,,,3821,2457,,,
Admin,2021-01-13,DC,4201,2784,54761,43488,2147,3374,,,1378,10654,1178
Report,2021-01-13,DC,,,,,,,3630,2473,,,
Admin,2021-01-14,DC,4544,3414,59305,46902,2327,3501,,,1067,11721,1122
Report,2021-01-14,DC,,,,,,,0,2143,,,
Admin,2021-01-15,DC,4761,3450,64066,50352,2576,3713,,,782,12503,1016
Report,2021-01-15,DC,,,,,,,3255,2608,,,
Admin,2021-01-16,DC,2392,2200,66458,52552,2608,3712,,,184,12687,986
Report,2021-01-16,DC,,,,,,,3428,2723,,,
Admin,2021-01-17,DC,438,425,66896,52977,2463,3544,,,10,12697,969
Report,2021-01-17,DC,,,,,,,6156,2899,,,
Admin,2021-01-18,DC,1169,831,68065,53808,2320,3190,,,328,13025,768
Report,2021-01-18,DC,,,,,,,470,2966,,,
Admin,2021-01-19,DC,3998,2640,72063,56448,2249,3071,,,1305,14330,722
Report,2021-01-19,DC,,,,,,,1745,2669,,,
Admin,2021-01-20,DC,1633,1252,73696,57700,2030,2705,,,376,14706,578
Report,2021-01-20,DC,,,,,,,0,2151,,,
Admin,2021-01-21,DC,4863,3561,78559,61261,2051,2750,,,789,15495,539
Report,2021-01-21,DC,,,,,,,3375,2633,,,
Admin,2021-01-22,DC,3755,2965,82314,64226,1982,2606,,,427,15922,488
Report,2021-01-22,DC,,,,,,,1756,2419,,,
Admin,2021-01-23,DC,2870,2528,85184,66754,2029,2675,,,306,16228,505
Report,2021-01-23,DC,,,,,,,2929,2347,,,
Admin,2021-01-24,DC,685,595,85869,67349,2053,2710,,,90,16318,517
Report,2021-01-24,DC,,,,,,,2598,1839,,,
Admin,2021-01-25,DC,3870,2212,89739,69561,2250,3096,,,1517,17835,687
Report,2021-01-25,DC,,,,,,,1803,2029,,,
Admin,2021-01-26,DC,4896,3593,94635,73154,2387,3224,,,1251,19086,679
Report,2021-01-26,DC,,,,,,,554,1859,,,
Admin,2021-01-27,DC,5111,2985,99746,76139,2634,3721,,,2071,21157,921
Report,2021-01-27,DC,,,,,,,3338,2336,,,
Admin,2021-01-28,DC,4549,3444,104295,79583,2617,3676,,,1037,22194,957
Report,2021-01-28,DC,,,,,,,2753,2247,,,
Admin,2021-01-29,DC,4611,3120,108906,82703,2640,3798,,,1444,23638,1102
Report,2021-01-29,DC,,,,,,,2489,2352,,,
Admin,2021-01-30,DC,4110,3611,113016,86314,2794,3976,,,407,24045,1116
Report,2021-01-30,DC,,,,,,,3344,2411,,,
Admin,2021-01-31,DC,1762,491,114778,86805,2779,4129,,,1251,25296,1282
Report,2021-01-31,DC,,,,,,,3854,2591,,,
Admin,2021-02-01,DC,2519,1424,117297,88229,2667,3936,,,1014,26310,1210
Report,2021-02-01,DC,,,,,,,1993,2618,,,
Admin,2021-02-02,DC,4074,2270,121371,90499,2478,3819,,,1724,28034,1278
Report,2021-02-02,DC,,,,,,,1034,2686,,,
Admin,2021-02-03,DC,5384,2350,126755,92849,2387,3858,,,2896,30930,1396
Report,2021-02-03,DC,,,,,,,1512,2426,,,
Admin,2021-02-04,DC,5468,2919,132223,95768,2312,3989,,,2390,33320,1589
Report,2021-02-04,DC,,,,,,,9030,3322,,,
