Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:18:15 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2020-12-13,OK,,,,,,,0,0,,,
Admin,2020-12-14,OK,32,28,703,698,349,351,,,0,1,0
Report,2020-12-14,OK,,,,,,,0,0,,,
Admin,2020-12-15,OK,1127,1115,1830,1813,604,610,,,0,1,0
Report,2020-12-15,OK,,,,,,,0,0,,,
Admin,2020-12-16,OK,4406,4270,6236,6083,1521,1559,,,4,5,1
Report,2020-12-16,OK,,,,,,,5,1,,,
Admin,2020-12-17,OK,8705,8525,14941,14608,2922,2988,,,28,33,6
Report,2020-12-17,OK,,,,,,,2252,451,,,
Admin,2020-12-18,OK,8437,8269,23378,22877,3813,3896,,,17,50,8
Report,2020-12-18,OK,,,,,,,5067,1221,,,
Admin,2020-12-19,OK,2090,2086,25468,24963,3566,3638,,,2,52,7
Report,2020-12-19,OK,,,,,,,0,1046,,,
Admin,2020-12-20,OK,1589,1588,27057,26551,3697,3769,,,0,52,7
Report,2020-12-20,OK,,,,,,,7456,2111,,,
Admin,2020-12-21,OK,6238,6193,33295,32744,4578,4656,,,4,56,7
Report,2020-12-21,OK,,,,,,,1408,2313,,,
Admin,2020-12-22,OK,4860,4789,38155,37533,5103,5189,,,3,59,8
Report,2020-12-22,OK,,,,,,,4571,2966,,,
Admin,2020-12-23,OK,5420,5298,43575,42831,5250,5334,,,6,65,8
Report,2020-12-23,OK,,,,,,,5561,3759,,,
Admin,2020-12-24,OK,775,775,44350,43606,4143,4201,,,0,65,4
Report,2020-12-24,OK,,,,,,,233,3471,,,
Admin,2020-12-25,OK,3,3,44353,43609,2962,2996,,,0,65,2
Report,2020-12-25,OK,,,,,,,4503,3390,,,
Admin,2020-12-26,OK,1300,1288,45653,44897,2848,2883,,,1,66,2
Report,2020-12-26,OK,,,,,,,35,3395,,,
Admin,2020-12-27,OK,584,579,46237,45476,2704,2740,,,0,66,2
Report,2020-12-27,OK,,,,,,,698,2430,,,
Admin,2020-12-28,OK,6668,6488,52905,51964,2746,2801,,,23,89,4
Report,2020-12-28,OK,,,,,,,459,2294,,,
Admin,2020-12-29,OK,10734,10609,63639,62573,3577,3640,,,31,120,8
Report,2020-12-29,OK,,,,,,,5998,2498,,,
Admin,2020-12-30,OK,10005,9851,73644,72424,4228,4295,,,31,151,12
Report,2020-12-30,OK,,,,,,,376,1757,,,
Admin,2020-12-31,OK,9052,8998,82696,81422,5402,5478,,,9,160,13
Report,2020-12-31,OK,,,,,,,7987,2865,,,
Admin,2021-01-01,OK,311,307,83007,81729,5446,5522,,,5,165,14
Report,2021-01-01,OK,,,,,,,5918,3067,,,
Admin,2021-01-02,OK,1906,1877,84913,83606,5530,5608,,,2,167,14
Report,2021-01-02,OK,,,,,,,8182,4231,,,
Admin,2021-01-03,OK,1123,1117,86036,84723,5607,5685,,,4,171,15
Report,2021-01-03,OK,,,,,,,1374,4328,,,
Admin,2021-01-04,OK,15402,14440,101438,99163,6743,6933,,,767,938,121
Report,2021-01-04,OK,,,,,,,817,4379,,,
Admin,2021-01-05,OK,21956,19942,123394,119105,8076,8536,,,1746,2684,366
Report,2021-01-05,OK,,,,,,,105,3537,,,
Admin,2021-01-06,OK,24580,19476,147974,138581,9451,10618,,,4932,7616,1066
Report,2021-01-06,OK,,,,,,,9766,4878,,,
Admin,2021-01-07,OK,30668,23102,178642,161683,11466,13706,,,7055,14671,2073
Report,2021-01-07,OK,,,,,,,13079,5606,,,
Admin,2021-01-08,OK,25826,18852,204468,180535,14115,17351,,,6756,21427,3037
Report,2021-01-08,OK,,,,,,,17004,7190,,,
