Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:15:57 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2020-12-13,MS,,,,,,,0,0,,,
Admin,2020-12-14,MS,7,7,157,98,49,78,,,0,61,30
Report,2020-12-14,MS,,,,,,,0,0,,,
Admin,2020-12-15,MS,111,111,268,209,70,89,,,5,66,22
Report,2020-12-15,MS,,,,,,,0,0,,,
Admin,2020-12-16,MS,721,721,989,930,233,247,,,3,69,17
Report,2020-12-16,MS,,,,,,,5,1,,,
Admin,2020-12-17,MS,1766,1761,2755,2691,538,551,,,13,82,16
Report,2020-12-17,MS,,,,,,,69,15,,,
Admin,2020-12-18,MS,1693,1691,4448,4382,730,741,,,1,83,13
Report,2020-12-18,MS,,,,,,,437,85,,,
Admin,2020-12-19,MS,333,332,4781,4714,673,683,,,1,84,12
Report,2020-12-19,MS,,,,,,,986,214,,,
Admin,2020-12-20,MS,179,179,4960,4893,686,687,,,1,85,3
Report,2020-12-20,MS,,,,,,,1200,385,,,
Admin,2020-12-21,MS,2046,2038,7006,6931,976,978,,,2,87,3
Report,2020-12-21,MS,,,,,,,278,425,,,
Admin,2020-12-22,MS,3606,3601,10612,10532,1475,1477,,,2,89,3
Report,2020-12-22,MS,,,,,,,119,442,,,
Admin,2020-12-23,MS,3439,3421,14051,13953,1860,1866,,,9,98,4
Report,2020-12-23,MS,,,,,,,1576,666,,,
Admin,2020-12-24,MS,868,867,14919,14820,1733,1737,,,1,99,2
Report,2020-12-24,MS,,,,,,,2497,1013,,,
Admin,2020-12-25,MS,8,8,14927,14828,1492,1497,,,0,99,2
Report,2020-12-25,MS,,,,,,,2659,1331,,,
Admin,2020-12-26,MS,197,197,15124,15025,1473,1477,,,0,99,2
Report,2020-12-26,MS,,,,,,,1351,1383,,,
Admin,2020-12-27,MS,34,34,15158,15059,1452,1456,,,0,99,2
Report,2020-12-27,MS,,,,,,,231,1244,,,
Admin,2020-12-28,MS,3016,2841,18174,17900,1567,1595,,,31,130,6
Report,2020-12-28,MS,,,,,,,505,1277,,,
Admin,2020-12-29,MS,3967,3895,22141,21795,1609,1647,,,9,139,7
Report,2020-12-29,MS,,,,,,,17,1262,,,
Admin,2020-12-30,MS,3535,3424,25676,25219,1609,1660,,,5,144,6
Report,2020-12-30,MS,,,,,,,2107,1338,,,
Admin,2020-12-31,MS,1476,1467,27152,26686,1695,1747,,,6,150,7
Report,2020-12-31,MS,,,,,,,2913,1398,,,
Admin,2021-01-01,MS,727,438,27879,27124,1757,1850,,,198,348,35
Report,2021-01-01,MS,,,,,,,2720,1406,,,
Admin,2021-01-02,MS,144,143,28023,27267,1749,1842,,,1,349,35
Report,2021-01-02,MS,,,,,,,1480,1425,,,
Admin,2021-01-03,MS,143,143,28166,27410,1764,1858,,,0,349,35
Report,2021-01-03,MS,,,,,,,414,1451,,,
Admin,2021-01-04,MS,3797,3183,31963,30593,1813,1969,,,405,754,89
