Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:16:07 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2020-12-13,MO,,,,,,,0,0,,,
Admin,2020-12-14,MO,222,210,391,361,181,195,,,0,21,10
Report,2020-12-14,MO,,,,,,,0,0,,,
Admin,2020-12-15,MO,1118,1018,1509,1379,460,503,,,0,21,7
Report,2020-12-15,MO,,,,,,,0,0,,,
Admin,2020-12-16,MO,2905,2584,4414,3963,991,1103,,,2,23,5
Report,2020-12-16,MO,,,,,,,886,222,,,
Admin,2020-12-17,MO,5874,5488,10288,9451,1890,2057,,,2,25,5
Report,2020-12-17,MO,,,,,,,1537,485,,,
Admin,2020-12-18,MO,8094,7987,18382,17438,2906,3063,,,22,47,7
Report,2020-12-18,MO,,,,,,,3083,918,,,
Admin,2020-12-19,MO,3850,3837,22232,21275,3039,3176,,,4,51,7
Report,2020-12-19,MO,,,,,,,6765,1753,,,
Admin,2020-12-20,MO,1077,1059,23309,22334,3169,3305,,,1,52,4
Report,2020-12-20,MO,,,,,,,0,1753,,,
Admin,2020-12-21,MO,9270,9199,32579,31533,4453,4598,,,9,61,5
Report,2020-12-21,MO,,,,,,,5436,2530,,,
Admin,2020-12-22,MO,13016,12955,45595,44488,6158,6298,,,9,70,7
Report,2020-12-22,MO,,,,,,,5348,3294,,,
Admin,2020-12-23,MO,11717,11653,57312,56141,7454,7556,,,9,79,8
Report,2020-12-23,MO,,,,,,,0,3167,,,
Admin,2020-12-24,MO,2582,2576,59894,58717,7038,7086,,,1,80,7
Report,2020-12-24,MO,,,,,,,10313,4421,,,
Admin,2020-12-25,MO,2,2,59896,58719,5897,5930,,,0,80,4
Report,2020-12-25,MO,,,,,,,14892,6108,,,
Admin,2020-12-26,MO,2494,2491,62390,61210,5705,5736,,,1,81,4
Report,2020-12-26,MO,,,,,,,0,5141,,,
Admin,2020-12-27,MO,2035,2032,64425,63242,5844,5873,,,1,82,4
Report,2020-12-27,MO,,,,,,,728,5245,,,
Admin,2020-12-28,MO,10495,10384,74920,73626,6013,6048,,,10,92,4
Report,2020-12-28,MO,,,,,,,3399,4954,,,
Admin,2020-12-29,MO,13606,13029,88526,86655,6024,6133,,,15,107,5
Report,2020-12-29,MO,,,,,,,5233,4938,,,
Admin,2020-12-30,MO,15945,15732,104471,102387,6607,6737,,,19,126,6
Report,2020-12-30,MO,,,,,,,8920,6212,,,
Admin,2020-12-31,MO,9350,9021,113821,111408,7527,7703,,,26,152,10
Report,2020-12-31,MO,,,,,,,12507,6526,,,
Admin,2021-01-01,MO,386,359,114207,111767,7578,7758,,,28,180,14
Report,2021-01-01,MO,,,,,,,0,4398,,,
Admin,2021-01-02,MO,2447,2410,116654,114177,7567,7752,,,36,216,19
Report,2021-01-02,MO,,,,,,,7721,5501,,,
Admin,2021-01-03,MO,1299,1188,117953,115365,7446,7646,,,27,243,23
Report,2021-01-03,MO,,,,,,,2797,5797,,,
Admin,2021-01-04,MO,8133,6218,126086,121583,6851,7309,,,1479,1722,232
Report,2021-01-04,MO,,,,,,,2252,5633,,,
Admin,2021-01-05,MO,11621,9673,137707,131256,6372,7025,,,1769,3491,483
Report,2021-01-05,MO,,,,,,,6772,5853,,,
Admin,2021-01-06,MO,14225,10290,151932,141546,5594,6780,,,3617,7108,997
Report,2021-01-06,MO,,,,,,,6584,5519,,,
Admin,2021-01-07,MO,17113,11538,169045,153084,5954,7889,,,5223,12331,1739
Report,2021-01-07,MO,,,,,,,8196,4903,,,
Admin,2021-01-08,MO,19026,12097,188071,165181,7631,10552,,,6453,18784,2657
Report,2021-01-08,MO,,,,,,,11352,6525,,,
Admin,2021-01-09,MO,7037,4350,195108,169531,7908,11207,,,2675,21459,3034
Report,2021-01-09,MO,,,,,,,0,5422,,,
Admin,2021-01-10,MO,2185,1050,197293,170581,7888,11334,,,1133,22592,3192
Report,2021-01-10,MO,,,,,,,16112,7324,,,
Admin,2021-01-11,MO,17019,8050,214312,178631,8150,12603,,,8540,31132,4201
Report,2021-01-11,MO,,,,,,,9237,8322,,,
Admin,2021-01-12,MO,17875,9187,232187,187818,8080,13497,,,8267,39399,5129
Report,2021-01-12,MO,,,,,,,11714,9028,,,
Admin,2021-01-13,MO,17746,11519,249933,199337,8256,14000,,,5883,45282,5453
Report,2021-01-13,MO,,,,,,,13530,10020,,,
Admin,2021-01-14,MO,16141,13078,266074,212415,8476,13861,,,2764,48046,5102
Report,2021-01-14,MO,,,,,,,15133,11011,,,
Admin,2021-01-15,MO,16533,13173,282607,225588,8630,13505,,,3057,51103,4617
Report,2021-01-15,MO,,,,,,,12377,11158,,,
Admin,2021-01-16,MO,5784,4604,288391,230192,8666,13326,,,1178,52281,4403
Report,2021-01-16,MO,,,,,,,16219,13475,,,
Admin,2021-01-17,MO,995,892,289386,231084,8643,13156,,,100,52381,4255
Report,2021-01-17,MO,,,,,,,12871,13012,,,
Admin,2021-01-18,MO,17251,11756,306637,242840,9173,13189,,,5402,57783,3807
Report,2021-01-18,MO,,,,,,,0,11692,,,
Admin,2021-01-19,MO,23039,13891,329676,256731,9845,13927,,,8677,66460,3865
Report,2021-01-19,MO,,,,,,,12562,11813,,,
Admin,2021-01-20,MO,30496,20352,360172,277083,11107,15748,,,9396,75856,4367
Report,2021-01-20,MO,,,,,,,0,9880,,,
Admin,2021-01-21,MO,29798,22120,389970,299203,12398,17699,,,7052,82908,4980
Report,2021-01-21,MO,,,,,,,20906,10705,,,
Admin,2021-01-22,MO,31564,26478,421534,325681,14299,19846,,,4799,87707,5229
Report,2021-01-22,MO,,,,,,,20315,11839,,,
Admin,2021-01-23,MO,12444,10380,433978,336061,15124,20798,,,1716,89423,5306
Report,2021-01-23,MO,,,,,,,6026,10383,,,
Admin,2021-01-24,MO,3701,2948,437679,339009,15418,21184,,,649,90072,5384
Report,2021-01-24,MO,,,,,,,26014,12260,,,
Admin,2021-01-25,MO,23556,16484,461235,355493,16093,22085,,,6809,96881,5585
Report,2021-01-25,MO,,,,,,,17958,14826,,,
Admin,2021-01-26,MO,29764,19895,490999,375388,16951,23046,,,9651,106532,5724
Report,2021-01-26,MO,,,,,,,4578,13685,,,
Admin,2021-01-27,MO,31641,21477,522640,396865,17112,23209,,,9941,116473,5802
Report,2021-01-27,MO,,,,,,,17877,16239,,,
Admin,2021-01-28,MO,35828,26388,558468,423253,17721,24071,,,9244,125717,6115
Report,2021-01-28,MO,,,,,,,24402,16739,,,
Admin,2021-01-29,MO,58859,46602,617327,469855,20596,27970,,,7588,133305,6514
Report,2021-01-29,MO,,,,,,,25889,17535,,,
Admin,2021-01-30,MO,15310,14018,632637,483873,21116,28379,,,1166,134471,6435
Report,2021-01-30,MO,,,,,,,0,16674,,,
Admin,2021-01-31,MO,3980,2897,636617,486770,21109,28419,,,546,135017,6420
Report,2021-01-31,MO,,,,,,,35943,18092,,,
Admin,2021-02-01,MO,22921,16596,659538,503366,21125,28329,,,6036,141053,6310
Report,2021-02-01,MO,,,,,,,17818,18072,,,
Admin,2021-02-02,MO,27058,18551,686596,521917,20933,27942,,,8334,149387,6122
Report,2021-02-02,MO,,,,,,,4204,18019,,,
Admin,2021-02-03,MO,32203,20869,718799,542786,20846,28022,,,11117,160504,6290
Report,2021-02-03,MO,,,,,,,15706,17709,,,
Admin,2021-02-04,MO,41079,29095,759878,571881,21233,28772,,,11794,172298,6654
Report,2021-02-04,MO,,,,,,,23095,17522,,,
Admin,2021-02-05,MO,51811,36917,811689,608798,19849,27766,,,14512,186810,7643
Report,2021-02-05,MO,,,,,,,30981,18250,,,
Admin,2021-02-06,MO,20047,15168,831736,623966,20013,28442,,,3930,190740,8038
