Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:14:50 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-02-17,IA,23663,17647,613704,442345,14590,18960,,,5900,164286,4258
Report,2021-02-17,IA,,,,,,,9777,18104,,,
Admin,2021-02-18,IA,22056,16304,635760,458649,13793,17998,,,5601,169887,4106
Report,2021-02-18,IA,,,,,,,12163,17183,,,
Admin,2021-02-19,IA,20952,15151,656712,473800,12437,16368,,,5774,175661,3851
Report,2021-02-19,IA,,,,,,,45056,20590,,,
Admin,2021-02-20,IA,8034,6030,664746,479830,11356,15227,,,1899,177560,3778
Report,2021-02-20,IA,,,,,,,24668,20700,,,
Admin,2021-02-21,IA,2055,1452,666801,481282,10873,14727,,,596,178156,3764
Report,2021-02-21,IA,,,,,,,22115,20425,,,
Admin,2021-02-22,IA,7933,5209,674734,486491,10294,14124,,,2705,180861,3743
Report,2021-02-22,IA,,,,,,,11699,19328,,,
Admin,2021-02-23,IA,14895,11720,689629,498211,10502,14226,,,3128,183989,3657
Report,2021-02-23,IA,,,,,,,3740,18460,,,
Admin,2021-02-24,IA,26710,21046,716339,519257,10987,14662,,,5607,189596,3615
Report,2021-02-24,IA,,,,,,,6789,18033,,,
Admin,2021-02-25,IA,27835,20719,744174,539976,11618,15487,,,6965,196561,3810
Report,2021-02-25,IA,,,,,,,9443,17644,,,
Admin,2021-02-26,IA,30170,18217,774344,558193,12056,16804,,,11767,208328,4666
Report,2021-02-26,IA,,,,,,,22914,14481,,,
Admin,2021-02-27,IA,15910,7945,790254,566138,12330,17929,,,7535,215863,5471
Report,2021-02-27,IA,,,,,,,30522,15317,,,
Admin,2021-02-28,IA,5068,2250,795322,568388,12444,18360,,,2489,218352,5742
Report,2021-02-28,IA,,,,,,,28458,16224,,,
Admin,2021-03-01,IA,13777,5046,809099,573434,12420,19195,,,8689,227041,6597
Report,2021-03-01,IA,,,,,,,21791,17665,,,
Admin,2021-03-02,IA,20397,9619,829496,583053,12120,19981,,,10719,237760,7681
Report,2021-03-02,IA,,,,,,,5868,17969,,,
Admin,2021-03-03,IA,34544,18691,864040,601744,11784,21100,,,16904,254664,9295
Report,2021-03-03,IA,,,,,,,13147,18878,,,
Admin,2021-03-04,IA,38538,23017,902578,624761,12112,22629,,,18987,273651,11012
Report,2021-03-04,IA,,,,,,,19454,20308,,,
Admin,2021-03-05,IA,49020,26207,951598,650968,13254,25322,,,30401,304052,13674
Report,2021-03-05,IA,,,,,,,27799,21006,,,
Admin,2021-03-06,IA,25854,11379,977452,662347,13744,26742,,,17897,321949,15155
Report,2021-03-06,IA,,,,,,,60134,25236,,,
Admin,2021-03-07,IA,7239,3527,984691,665874,13927,27052,,,4684,326633,15468
Report,2021-03-07,IA,,,,,,,45223,27631,,,
Admin,2021-03-08,IA,21903,12823,1006594,678697,15038,28213,,,12233,338866,15975
Report,2021-03-08,IA,,,,,,,33580,29315,,,
Admin,2021-03-09,IA,29741,15818,1036335,694515,15923,29548,,,17451,356317,16936
Report,2021-03-09,IA,,,,,,,12327,30238,,,
Admin,2021-03-10,IA,34334,16411,1070669,710926,15597,29518,,,19366,375683,17288
Report,2021-03-10,IA,,,,,,,17500,30860,,,
Admin,2021-03-11,IA,43581,20695,1114250,731621,15266,30238,,,23484,399167,17930
Report,2021-03-11,IA,,,,,,,29513,32297,,,
Admin,2021-03-12,IA,47481,21439,1161731,753060,14585,30019,,,28445,427612,17651
Report,2021-03-12,IA,,,,,,,34906,33312,,,
Admin,2021-03-13,IA,24133,11862,1185864,764922,14654,29773,,,11914,439526,16796
Report,2021-03-13,IA,,,,,,,33848,29557,,,
Admin,2021-03-14,IA,6601,2789,1192465,767711,14548,29682,,,3844,443370,16676
Report,2021-03-14,IA,,,,,,,46412,29727,,,
Admin,2021-03-15,IA,17290,9599,1209755,777310,14088,29023,,,8180,451550,16097
Report,2021-03-15,IA,,,,,,,30523,29290,,,
Admin,2021-03-16,IA,31557,16175,1241312,793485,14139,29282,,,16238,467788,15924
Report,2021-03-16,IA,,,,,,,9924,28947,,,
Admin,2021-03-17,IA,36279,16707,1277591,810192,14181,29560,,,19993,487781,16014
Report,2021-03-17,IA,,,,,,,381,26501,,,
Admin,2021-03-18,IA,39759,21827,1317350,832019,14343,29014,,,18583,506364,15313
Report,2021-03-18,IA,,,,,,,27176,26167,,,
Admin,2021-03-19,IA,35054,19311,1352404,851330,14039,27239,,,16800,523164,13650
Report,2021-03-19,IA,,,,,,,43404,27381,,,
Admin,2021-03-20,IA,15310,9210,1367714,860540,13660,25978,,,6088,529252,12818
Report,2021-03-20,IA,,,,,,,39811,28233,,,
Admin,2021-03-21,IA,5794,3573,1373508,864113,13772,25863,,,2301,531553,12597
Report,2021-03-21,IA,,,,,,,36620,26834,,,
Admin,2021-03-22,IA,15345,10843,1388853,874956,13949,25585,,,5486,537039,12212
Report,2021-03-22,IA,,,,,,,22496,25687,,,
Admin,2021-03-23,IA,23450,17963,1412303,892919,14205,24427,,,6420,543459,10810
Report,2021-03-23,IA,,,,,,,8856,25535,,,
Admin,2021-03-24,IA,38743,20186,1451046,913105,14702,24779,,,18712,562171,10627
Report,2021-03-24,IA,,,,,,,12409,27253,,,
Admin,2021-03-25,IA,50152,27923,1501198,941028,15573,26264,,,22794,584965,11228
Report,2021-03-25,IA,,,,,,,23146,26677,,,
Admin,2021-03-26,IA,41756,19237,1542954,960265,15562,27221,,,24346,609311,12306
Report,2021-03-26,IA,,,,,,,33241,25226,,,
Admin,2021-03-27,IA,19686,11806,1562640,972071,15933,27846,,,8771,618082,12690
Report,2021-03-27,IA,,,,,,,42680,25635,,,
Admin,2021-03-28,IA,5712,3267,1568352,975338,15889,27834,,,2489,620571,12716
Report,2021-03-28,IA,,,,,,,43597,26632,,,
Admin,2021-03-29,IA,20760,12484,1589112,987822,16124,28608,,,8710,629281,13177
Report,2021-03-29,IA,,,,,,,25667,27085,,,
Admin,2021-03-30,IA,29556,18492,1618668,1006314,16199,29480,,,11392,640673,13887
Report,2021-03-30,IA,,,,,,,10604,27335,,,
Admin,2021-03-31,IA,39798,24193,1658466,1030507,16772,29631,,,16689,657362,13598
Report,2021-03-31,IA,,,,,,,14573,27644,,,
Admin,2021-04-01,IA,47073,26420,1705539,1056927,16557,29191,,,22681,680043,13582
Report,2021-04-01,IA,,,,,,,28240,28372,,,
Admin,2021-04-02,IA,33486,18055,1739025,1074982,16388,28010,,,17256,697299,12569
Report,2021-04-02,IA,,,,,,,37391,28965,,,
Admin,2021-04-03,IA,17120,9747,1756145,1084729,16094,27643,,,8152,705451,12481
Report,2021-04-03,IA,,,,,,,82396,34638,,,
Admin,2021-04-04,IA,2605,1670,1758750,1086399,15866,27199,,,1301,706752,12311
Report,2021-04-04,IA,,,,,,,362,28462,,,
Admin,2021-04-05,IA,22559,12481,1781309,1098880,15865,27456,,,11340,718092,12687
Report,2021-04-05,IA,,,,,,,18770,27477,,,
Admin,2021-04-06,IA,38025,22730,1819334,1121610,16471,28666,,,18466,736558,13697
Report,2021-04-06,IA,,,,,,,9404,27305,,,
Admin,2021-04-07,IA,45068,30213,1864402,1151823,17331,29419,,,21971,758529,14452
Report,2021-04-07,IA,,,,,,,15950,27502,,,
Admin,2021-04-08,IA,52533,35408,1916935,1187231,18615,30199,,,26444,784973,14990
Report,2021-04-08,IA,,,,,,,33177,28207,,,
Admin,2021-04-09,IA,51188,30052,1968123,1217283,20329,32728,,,30173,815146,16835
Report,2021-04-09,IA,,,,,,,41671,28819,,,
Admin,2021-04-10,IA,25454,15858,1993577,1233141,21202,33918,,,15327,830473,17860
Report,2021-04-10,IA,,,,,,,46984,23760,,,
Admin,2021-04-11,IA,8466,4153,2002043,1237294,21556,34756,,,5398,835871,18445
Report,2021-04-11,IA,,,,,,,51346,31043,,,
Admin,2021-04-12,IA,22559,12959,2024602,1250253,21625,34756,,,13568,849439,18763
Report,2021-04-12,IA,,,,,,,21645,31454,,,
Admin,2021-04-13,IA,29664,14709,2054266,1264962,20479,33561,,,15307,864746,18312
Report,2021-04-13,IA,,,,,,,11454,31747,,,
Admin,2021-04-14,IA,33877,15591,2088143,1280553,18390,31963,,,18247,882993,17780
Report,2021-04-14,IA,,,,,,,31768,34006,,,
Admin,2021-04-15,IA,37686,16691,2125829,1297244,15716,29842,,,20929,903922,16992
Report,2021-04-15,IA,,,,,,,31520,33770,,,
Admin,2021-04-16,IA,34032,15347,2159861,1312591,13615,27391,,,18671,922593,15349
Report,2021-04-16,IA,,,,,,,32852,32510,,,
Admin,2021-04-17,IA,20116,9609,2179977,1322200,12723,26628,,,10451,933044,14653
Report,2021-04-17,IA,,,,,,,35525,30873,,,
Admin,2021-04-18,IA,6988,3010,2186965,1325210,12559,26417,,,3969,937013,14448
Report,2021-04-18,IA,,,,,,,32865,28233,,,
Admin,2021-04-19,IA,16370,6821,2203335,1332031,11683,25533,,,9379,946392,13850
Report,2021-04-19,IA,,,,,,,22957,28420,,,
Admin,2021-04-20,IA,31076,12134,2234411,1344165,11315,25735,,,18805,965197,14350
Report,2021-04-20,IA,,,,,,,6087,27653,,,
Admin,2021-04-21,IA,33269,13266,2267680,1357431,10983,25648,,,19918,985115,14588
Report,2021-04-21,IA,,,,,,,17839,25664,,,
Admin,2021-04-22,IA,37268,13768,2304948,1371199,10565,25588,,,23365,1008480,14936
Report,2021-04-22,IA,,,,,,,27028,25022,,,
Admin,2021-04-23,IA,33157,10660,2338105,1381859,9895,25463,,,22237,1030717,15446
Report,2021-04-23,IA,,,,,,,31453,24822,,,
Admin,2021-04-24,IA,18272,8243,2356377,1390102,9700,25200,,,9965,1040682,15376
Report,2021-04-24,IA,,,,,,,33913,24592,,,
Admin,2021-04-25,IA,4844,2114,2361221,1392216,9572,24893,,,2724,1043406,15199
Report,2021-04-25,IA,,,,,,,34786,24866,,,
Admin,2021-04-26,IA,16417,4859,2377638,1397075,9292,24900,,,11418,1054824,15490
Report,2021-04-26,IA,,,,,,,18378,24212,,,
Admin,2021-04-27,IA,25375,7111,2403013,1404186,8574,24086,,,18776,1073600,15486
Report,2021-04-27,IA,,,,,,,11086,24926,,,
Admin,2021-04-28,IA,29986,8250,2432999,1412436,7858,23617,,,22272,1095872,15822
Report,2021-04-28,IA,,,,,,,13178,24260,,,
Admin,2021-04-29,IA,30229,7969,2463228,1420405,7029,22611,,,23180,1119052,15796
Report,2021-04-29,IA,,,,,,,31522,24902,,,
Admin,2021-04-30,IA,30324,7449,2493552,1427854,6571,22206,,,23426,1142478,15965
Report,2021-04-30,IA,,,,,,,27196,24294,,,
Admin,2021-05-01,IA,13885,3841,2507437,1431695,5942,21580,,,9957,1152435,15964
Report,2021-05-01,IA,,,,,,,30551,23814,,,
Admin,2021-05-02,IA,5327,1640,2512764,1433335,5874,21649,,,3854,1156289,16126
Report,2021-05-02,IA,,,,,,,24916,22404,,,
Admin,2021-05-03,IA,14745,3750,2527509,1437085,5716,21410,,,11452,1167741,16131
Report,2021-05-03,IA,,,,,,,19760,22601,,,
Admin,2021-05-04,IA,19624,5098,2547133,1442183,5428,20588,,,15499,1183240,15662
Report,2021-05-04,IA,,,,,,,7956,22154,,,
Admin,2021-05-05,IA,22733,5929,2569866,1448112,5097,19552,,,17688,1200928,15008
Report,2021-05-05,IA,,,,,,,12034,21991,,,
Admin,2021-05-06,IA,23827,5455,2593693,1453567,4737,18637,,,19144,1220072,14431
Report,2021-05-06,IA,,,,,,,22071,20641,,,
Admin,2021-05-07,IA,22164,5020,2615857,1458587,4390,17472,,,17924,1237996,13645
Report,2021-05-07,IA,,,,,,,22088,19911,,,
Admin,2021-05-08,IA,13008,3627,2628865,1462214,4360,17346,,,9876,1247872,13633
Report,2021-05-08,IA,,,,,,,23549,18911,,,
Admin,2021-05-09,IA,4400,1085,2633265,1463299,4281,17214,,,3512,1251384,13585
Report,2021-05-09,IA,,,,,,,23298,18679,,,
Admin,2021-05-10,IA,10233,2906,2643498,1466205,4160,16569,,,7794,1259178,13062
Report,2021-05-10,IA,,,,,,,16686,18240,,,
Admin,2021-05-11,IA,14294,3767,2657792,1469972,3970,15808,,,11021,1270199,12422
Report,2021-05-11,IA,,,,,,,7878,18229,,,
Admin,2021-05-12,IA,16829,4091,2674621,1474063,3707,14965,,,13476,1283675,11821
Report,2021-05-12,IA,,,,,,,8617,17741,,,
Admin,2021-05-13,IA,21299,6626,2695920,1480689,3875,14603,,,15401,1299076,11286
Report,2021-05-13,IA,,,,,,,14904,16717,,,
Admin,2021-05-14,IA,24626,8958,2720546,1489647,4437,14955,,,16794,1315870,11124
Report,2021-05-14,IA,,,,,,,15657,15798,,,
Admin,2021-05-15,IA,14035,6724,2734581,1496371,4880,15102,,,7899,1323769,10842
Report,2021-05-15,IA,,,,,,,16552,14799,,,
Admin,2021-05-16,IA,6573,3465,2741154,1499836,5220,15412,,,3371,1327140,10822
Report,2021-05-16,IA,,,,,,,21559,14550,,,
Admin,2021-05-17,IA,13722,6976,2754876,1506812,5801,15911,,,7384,1334524,10763
Report,2021-05-17,IA,,,,,,,15501,14381,,,
Admin,2021-05-18,IA,15990,8040,2770866,1514852,6411,16153,,,8947,1343471,10467
Report,2021-05-18,IA,,,,,,,8054,14406,,,
Admin,2021-05-19,IA,17192,9003,2788058,1523855,7113,16205,,,9146,1352617,9848
Report,2021-05-19,IA,,,,,,,9619,14549,,,
Admin,2021-05-20,IA,15375,7310,2803433,1531165,7211,15359,,,8991,1361608,8933
Report,2021-05-20,IA,,,,,,,17901,14978,,,
Admin,2021-05-21,IA,19514,8670,2822947,1539835,7170,14628,,,11871,1373479,8229
Report,2021-05-21,IA,,,,,,,19429,15516,,,
Admin,2021-05-22,IA,8518,4772,2831465,1544607,6891,13840,,,4157,1377636,7695
Report,2021-05-22,IA,,,,,,,18700,15823,,,
Admin,2021-05-23,IA,3637,2038,2835102,1546645,6687,13421,,,1787,1379423,7469
Report,2021-05-23,IA,,,,,,,16830,15148,,,
Admin,2021-05-24,IA,8690,4528,2843792,1551173,6337,12702,,,4795,1384218,7099
Report,2021-05-24,IA,,,,,,,10436,14424,,,
Admin,2021-05-25,IA,9384,4820,2853176,1555993,5877,11758,,,5144,1389362,6555
Report,2021-05-25,IA,,,,,,,5291,14029,,,
Admin,2021-05-26,IA,10220,4711,2863396,1560704,5264,10762,,,6098,1395460,6120
Report,2021-05-26,IA,,,,,,,8826,13916,,,
Admin,2021-05-27,IA,9617,4265,2873013,1564969,4829,9940,,,6016,1401476,5695
Report,2021-05-27,IA,,,,,,,11406,12988,,,
Admin,2021-05-28,IA,9354,4134,2882367,1569103,4181,8488,,,5915,1407391,4844
Report,2021-05-28,IA,,,,,,,12398,11984,,,
Admin,2021-05-29,IA,3945,2006,2886312,1571109,3786,7835,,,2254,1409645,4572
Report,2021-05-29,IA,,,,,,,10111,10757,,,
Admin,2021-05-30,IA,2034,1041,2888346,1572150,3644,7606,,,1122,1410767,4477
Report,2021-05-30,IA,,,,,,,10504,9853,,,
Admin,2021-05-31,IA,754,337,2889100,1572487,3045,6472,,,508,1411275,3865
Report,2021-05-31,IA,,,,,,,5503,9148,,,
Admin,2021-06-01,IA,7202,3022,2896302,1575509,2788,6160,,,4646,1415921,3794
Report,2021-06-01,IA,,,,,,,3897,8949,,,
Admin,2021-06-02,IA,7500,3449,2903802,1578958,2608,5772,,,4553,1420474,3573
Report,2021-06-02,IA,,,,,,,3556,8196,,,
Admin,2021-06-03,IA,8376,3084,2912178,1582042,2439,5595,,,5843,1426317,3548
Report,2021-06-03,IA,,,,,,,4031,7143,,,
Admin,2021-06-04,IA,11380,3606,2923558,1585648,2364,5884,,,8531,1434848,3922
Report,2021-06-04,IA,,,,,,,8658,6609,,,
Admin,2021-06-05,IA,6499,1616,2930057,1587264,2308,6249,,,5121,1439969,4332
Report,2021-06-05,IA,,,,,,,8338,6355,,,
Admin,2021-06-06,IA,3427,828,2933484,1588092,2277,6448,,,2723,1442692,4560
Report,2021-06-06,IA,,,,,,,10776,6394,,,
Admin,2021-06-07,IA,8351,2631,2941835,1590723,2605,7533,,,6121,1448813,5362
Report,2021-06-07,IA,,,,,,,7523,6683,,,
Admin,2021-06-08,IA,7852,2573,2949687,1593296,2541,7626,,,5716,1454529,5515
Report,2021-06-08,IA,,,,,,,5224,6872,,,
Admin,2021-06-09,IA,9029,2803,2958716,1596099,2449,7844,,,6824,1461353,5839
Report,2021-06-09,IA,,,,,,,7093,7378,,,
Admin,2021-06-10,IA,8172,2557,2966888,1598656,2373,7815,,,6195,1467548,5890
Report,2021-06-10,IA,,,,,,,8837,8064,,,
Admin,2021-06-11,IA,10656,2773,2977544,1601429,2254,7712,,,8338,1475886,5862
Report,2021-06-11,IA,,,,,,,152,6849,,,
Admin,2021-06-12,IA,4975,1333,2982519,1602762,2214,7494,,,4011,1479897,5704
Report,2021-06-12,IA,,,,,,,10540,7164,,,
Admin,2021-06-13,IA,2669,679,2985188,1603441,2193,7386,,,2104,1482001,5615
Report,2021-06-13,IA,,,,,,,8072,6777,,,
Admin,2021-06-14,IA,6968,2349,2992156,1605790,2152,7188,,,5002,1487003,5455
Report,2021-06-14,IA,,,,,,,10065,7140,,,
Admin,2021-06-15,IA,6502,2300,2998658,1608090,2113,6995,,,4593,1491596,5295
Report,2021-06-15,IA,,,,,,,8885,7663,,,
Admin,2021-06-16,IA,6652,2346,3005310,1610436,2048,6656,,,4669,1496265,4987
Report,2021-06-16,IA,,,,,,,159,6673,,,
Admin,2021-06-17,IA,5777,2012,3011087,1612448,1970,6314,,,4263,1500528,4711
Report,2021-06-17,IA,,,,,,,11200,7010,,,
Admin,2021-06-18,IA,7034,2448,3018121,1614896,1924,5796,,,4995,1505523,4233
Report,2021-06-18,IA,,,,,,,8206,8161,,,
Admin,2021-06-19,IA,3066,1096,3021187,1615992,1890,5524,,,2122,1507645,3964
