Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:19:05 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-01-01,RI,119,119,24538,24536,1927,1927,,,1,3,0
Report,2021-01-01,RI,,,,,,,5663,1421,,,
Admin,2021-01-02,RI,1807,1787,26345,26323,2041,2043,,,20,23,3
Report,2021-01-02,RI,,,,,,,0,1421,,,
Admin,2021-01-03,RI,1870,1768,28215,28091,2169,2186,,,102,125,17
Report,2021-01-03,RI,,,,,,,1607,1449,,,
Admin,2021-01-04,RI,2769,2483,30984,30574,1984,2042,,,286,411,58
Report,2021-01-04,RI,,,,,,,2108,1701,,,
Admin,2021-01-05,RI,2959,2715,33943,33289,1896,1988,,,243,654,93
Report,2021-01-05,RI,,,,,,,607,1673,,,
Admin,2021-01-06,RI,2289,1806,36232,35095,1658,1820,,,483,1137,162
Report,2021-01-06,RI,,,,,,,2537,1880,,,
Admin,2021-01-07,RI,2663,1947,38895,37042,1804,2068,,,716,1853,264
Report,2021-01-07,RI,,,,,,,2008,2076,,,
Admin,2021-01-08,RI,3548,1963,42443,39005,2067,2557,,,1585,3438,490
Report,2021-01-08,RI,,,,,,,2568,1634,,,
Admin,2021-01-09,RI,2322,1615,44765,40620,2042,2631,,,704,4142,588
Report,2021-01-09,RI,,,,,,,1652,1870,,,
Admin,2021-01-10,RI,1140,367,45905,40987,1842,2527,,,772,4914,684
Report,2021-01-10,RI,,,,,,,3247,2104,,,
Admin,2021-01-11,RI,3071,1530,48976,42517,1706,2570,,,1541,6455,863
Report,2021-01-11,RI,,,,,,,2544,2166,,,
Admin,2021-01-12,RI,3468,2147,52444,44664,1625,2643,,,1321,7776,1017
Report,2021-01-12,RI,,,,,,,1861,2345,,,
Admin,2021-01-13,RI,2861,1614,55305,46278,1598,2724,,,1248,9024,1126
Report,2021-01-13,RI,,,,,,,2460,2334,,,
Admin,2021-01-14,RI,3225,2615,58530,48893,1693,2805,,,610,9634,1111
Report,2021-01-14,RI,,,,,,,2843,2454,,,
Admin,2021-01-15,RI,2422,1820,60952,50713,1673,2644,,,602,10236,971
Report,2021-01-15,RI,,,,,,,2677,2469,,,
Admin,2021-01-16,RI,2909,2307,63861,53020,1771,2728,,,601,10837,956
Report,2021-01-16,RI,,,,,,,2194,2547,,,
Admin,2021-01-17,RI,573,361,64434,53381,1771,2647,,,211,11048,876
Report,2021-01-17,RI,,,,,,,2362,2420,,,
Admin,2021-01-18,RI,2358,1278,66792,54659,1735,2545,,,1080,12128,810
Report,2021-01-18,RI,,,,,,,1977,2339,,,
Admin,2021-01-19,RI,2586,1719,69378,56378,1673,2419,,,867,12995,745
Report,2021-01-19,RI,,,,,,,0,2073,,,
Admin,2021-01-20,RI,3125,2217,72503,58595,1760,2456,,,909,13904,697
Report,2021-01-20,RI,,,,,,,2536,2084,,,
Admin,2021-01-21,RI,3028,2549,75531,61144,1750,2428,,,479,14383,678
Report,2021-01-21,RI,,,,,,,2397,2020,,,
Admin,2021-01-22,RI,3067,2664,78598,63808,1871,2520,,,403,14786,650
Report,2021-01-22,RI,,,,,,,2960,2061,,,
Admin,2021-01-23,RI,3195,2565,81793,66373,1908,2561,,,630,15416,654
Report,2021-01-23,RI,,,,,,,1275,1930,,,
Admin,2021-01-24,RI,1843,778,83636,67151,1967,2743,,,1065,16481,776
Report,2021-01-24,RI,,,,,,,4317,2209,,,
Admin,2021-01-25,RI,5217,2285,88853,69436,2111,3151,,,2929,19410,1040
Report,2021-01-25,RI,,,,,,,2853,2334,,,
Admin,2021-01-26,RI,4615,1788,93468,71224,2121,3441,,,2825,22235,1320
Report,2021-01-26,RI,,,,,,,1845,2598,,,
Admin,2021-01-27,RI,5542,2550,99010,73774,2168,3786,,,2987,25222,1616
Report,2021-01-27,RI,,,,,,,4020,2810,,,
Admin,2021-01-28,RI,4136,2853,103146,76627,2212,3945,,,1284,26506,1731
Report,2021-01-28,RI,,,,,,,3854,3018,,,
Admin,2021-01-29,RI,3929,2508,107075,79135,2190,4068,,,1421,27927,1877
Report,2021-01-29,RI,,,,,,,3469,3090,,,
Admin,2021-01-30,RI,5808,3603,112883,82738,2338,4441,,,2204,30131,2102
Report,2021-01-30,RI,,,,,,,4487,3549,,,
Admin,2021-01-31,RI,2789,2372,115672,85110,2566,4576,,,411,30542,2008
Report,2021-01-31,RI,,,,,,,3083,3373,,,
Admin,2021-02-01,RI,1808,678,117480,85788,2336,4089,,,1129,31671,1751
Report,2021-02-01,RI,,,,,,,3063,3403,,,
Admin,2021-02-02,RI,3741,1898,121221,87686,2352,3964,,,1845,33516,1611
Report,2021-02-02,RI,,,,,,,5301,3897,,,
Admin,2021-02-03,RI,6265,4122,127486,91808,2576,4068,,,2140,35656,1490
Report,2021-02-03,RI,,,,,,,1933,3599,,,
Admin,2021-02-04,RI,5450,3181,132936,94989,2623,4255,,,2265,37921,1630
Report,2021-02-04,RI,,,,,,,2402,3391,,,
Admin,2021-02-05,RI,5021,3191,137957,98180,2721,4411,,,1828,39749,1688
Report,2021-02-05,RI,,,,,,,3073,3335,,,
Admin,2021-02-06,RI,4998,3287,142955,101467,2676,4296,,,1712,41461,1618
Report,2021-02-06,RI,,,,,,,4881,3391,,,
Admin,2021-02-07,RI,1240,599,144195,102066,2422,4074,,,640,42101,1651
Report,2021-02-07,RI,,,,,,,5237,3699,,,
Admin,2021-02-08,RI,3577,1986,147772,104052,2609,4327,,,1586,43687,1716
Report,2021-02-08,RI,,,,,,,3417,3749,,,
Admin,2021-02-09,RI,4676,3047,152448,107099,2773,4461,,,1629,45316,1685
Report,2021-02-09,RI,,,,,,,1595,3220,,,
Admin,2021-02-10,RI,5667,3199,158115,110298,2641,4375,,,2466,47782,1732
Report,2021-02-10,RI,,,,,,,2883,3355,,,
Admin,2021-02-11,RI,5696,3410,163811,113708,2674,4410,,,2282,50064,1734
Report,2021-02-11,RI,,,,,,,2969,3436,,,
Admin,2021-02-12,RI,6341,3737,170152,117445,2752,4599,,,2600,52664,1845
Report,2021-02-12,RI,,,,,,,3982,3566,,,
Admin,2021-02-13,RI,6676,3629,176828,121074,2801,4839,,,3044,55708,2035
Report,2021-02-13,RI,,,,,,,4991,3582,,,
Admin,2021-02-14,RI,2206,1388,179034,122462,2914,4977,,,816,56524,2060
Report,2021-02-14,RI,,,,,,,4251,3441,,,
Admin,2021-02-15,RI,5149,3981,184183,126443,3199,5201,,,1164,57688,2000
Report,2021-02-15,RI,,,,,,,2993,3381,,,
Admin,2021-02-16,RI,5412,3946,189595,130389,3327,5306,,,1464,59152,1976
Report,2021-02-16,RI,,,,,,,2871,3563,,,
Admin,2021-02-17,RI,7721,5617,197316,136006,3673,5600,,,2102,61254,1924
Report,2021-02-17,RI,,,,,,,4417,3782,,,
Admin,2021-02-18,RI,8810,6259,206126,142265,4080,6045,,,2549,63803,1962
Report,2021-02-18,RI,,,,,,,8495,4571,,,
Admin,2021-02-19,RI,8202,5779,214328,148044,4371,6310,,,2421,66224,1937
Report,2021-02-19,RI,,,,,,,21794,7116,,,
Admin,2021-02-20,RI,10280,8168,224608,156212,5020,6825,,,2110,68334,1803
Report,2021-02-20,RI,,,,,,,9171,7713,,,
Admin,2021-02-21,RI,2651,1993,227259,158205,5106,6889,,,653,68987,1780
Report,2021-02-21,RI,,,,,,,7730,8210,,,
Admin,2021-02-22,RI,7375,5850,234634,164055,5373,7207,,,1520,70507,1831
Report,2021-02-22,RI,,,,,,,7408,8841,,,
Admin,2021-02-23,RI,8107,6567,242741,170622,5748,7592,,,1531,72038,1840
Report,2021-02-23,RI,,,,,,,5626,9234,,,
Admin,2021-02-24,RI,9013,7047,251754,177669,5952,7776,,,1961,73999,1820
Report,2021-02-24,RI,,,,,,,6839,9580,,,
Admin,2021-02-25,RI,12347,9070,264101,186739,6353,8282,,,3266,77265,1923
Report,2021-02-25,RI,,,,,,,8195,9538,,,
Admin,2021-02-26,RI,11862,8773,275963,195512,6781,8805,,,3080,80345,2017
Report,2021-02-26,RI,,,,,,,8195,7595,,,
Admin,2021-02-27,RI,12444,8587,288407,204099,6841,9114,,,3848,84193,2265
Report,2021-02-27,RI,,,,,,,10717,7816,,,
Admin,2021-02-28,RI,4072,2595,292479,206694,6927,9317,,,1470,85663,2382
Report,2021-02-28,RI,,,,,,,11149,8304,,,
Admin,2021-03-01,RI,7156,5550,299635,212244,6884,9285,,,1621,87284,2396
Report,2021-03-01,RI,,,,,,,12757,9068,,,
Admin,2021-03-02,RI,8171,6692,307806,218936,6902,9295,,,1473,88757,2388
Report,2021-03-02,RI,,,,,,,6287,9163,,,
Admin,2021-03-03,RI,11416,8112,319222,227048,7054,9638,,,3299,92056,2579
Report,2021-03-03,RI,,,,,,,6968,9181,,,
Admin,2021-03-04,RI,10341,7084,329563,234132,6770,9351,,,3255,95311,2578
Report,2021-03-04,RI,,,,,,,8196,9181,,,
Admin,2021-03-05,RI,9776,6598,339339,240730,6460,9053,,,3178,98489,2592
Report,2021-03-05,RI,,,,,,,9566,9377,,,
Admin,2021-03-06,RI,10354,7891,349693,248621,6360,8755,,,2867,101356,2451
Report,2021-03-06,RI,,,,,,,9754,9240,,,
Admin,2021-03-07,RI,3829,3208,353522,251829,6448,8720,,,1003,102359,2385
Report,2021-03-07,RI,,,,,,,9086,8945,,,
Admin,2021-03-08,RI,6854,5016,360376,256845,6372,8677,,,2342,104701,2488
Report,2021-03-08,RI,,,,,,,7361,8174,,,
Admin,2021-03-09,RI,8316,5685,368692,262530,6228,8698,,,3432,108133,2768
Report,2021-03-09,RI,,,,,,,6877,8258,,,
Admin,2021-03-10,RI,9033,6184,377725,268714,5952,8357,,,3428,111561,2786
Report,2021-03-10,RI,,,,,,,7390,8319,,,
Admin,2021-03-11,RI,11156,7645,388881,276359,6032,8474,,,5041,116602,3041
Report,2021-03-11,RI,,,,,,,9982,8574,,,
Admin,2021-03-12,RI,13630,9664,402511,286023,6470,9024,,,4698,121300,3258
Report,2021-03-12,RI,,,,,,,8522,8425,,,
Admin,2021-03-13,RI,13700,9336,416211,295359,6677,9502,,,6109,127409,3721
Report,2021-03-13,RI,,,,,,,7515,8105,,,
Admin,2021-03-14,RI,4761,3144,420972,298503,6668,9635,,,1958,129367,3858
Report,2021-03-14,RI,,,,,,,7177,7832,,,
Admin,2021-03-15,RI,8012,2934,428984,301437,6370,9801,,,5170,134537,4262
Report,2021-03-15,RI,,,,,,,14227,8813,,,
Admin,2021-03-16,RI,13578,4248,442562,305685,6165,10552,,,10006,144543,5201
Report,2021-03-16,RI,,,,,,,8423,9034,,,
Admin,2021-03-17,RI,12573,3521,455135,309206,5785,11058,,,9284,153827,6038
Report,2021-03-17,RI,,,,,,,6201,8864,,,
Admin,2021-03-18,RI,13201,4804,468336,314010,5379,11350,,,9357,163184,6654
Report,2021-03-18,RI,,,,,,,8671,8677,,,
Admin,2021-03-19,RI,15189,6054,483525,320064,4863,11573,,,9610,172794,7356
Report,2021-03-19,RI,,,,,,,13682,9414,,,
Admin,2021-03-20,RI,14606,4793,498131,324857,4214,11702,,,11006,183800,8055
Report,2021-03-20,RI,,,,,,,15079,10494,,,
Admin,2021-03-21,RI,6192,3194,504323,328051,4221,11907,,,3427,187227,8265
Report,2021-03-21,RI,,,,,,,14110,11485,,,
Admin,2021-03-22,RI,8474,2981,512797,331032,4228,11973,,,5591,192818,8325
Report,2021-03-22,RI,,,,,,,14619,11541,,,
Admin,2021-03-23,RI,10047,3688,522844,334720,4148,11468,,,6601,199419,7839
Report,2021-03-23,RI,,,,,,,10840,11886,,,
Admin,2021-03-24,RI,9661,3631,532505,338351,4164,11052,,,6351,205770,7420
Report,2021-03-24,RI,,,,,,,8000,12143,,,
Admin,2021-03-25,RI,12759,5302,545264,343653,4235,10989,,,8137,213907,7246
Report,2021-03-25,RI,,,,,,,9430,12251,,,
Admin,2021-03-26,RI,11726,4694,556990,348347,4040,10495,,,7248,221155,6908
Report,2021-03-26,RI,,,,,,,9619,11671,,,
Admin,2021-03-27,RI,15603,8243,572593,356590,4533,10637,,,8054,229209,6487
Report,2021-03-27,RI,,,,,,,8140,10680,,,
Admin,2021-03-28,RI,6398,3446,578991,360036,4569,10666,,,2989,232198,6424
Report,2021-03-28,RI,,,,,,,10852,10214,,,
Admin,2021-03-29,RI,7579,3888,586570,363924,4699,10539,,,3848,236046,6175
Report,2021-03-29,RI,,,,,,,12348,9890,,,
Admin,2021-03-30,RI,12497,5738,599067,369662,4992,10889,,,6924,242970,6221
Report,2021-03-30,RI,,,,,,,14319,10387,,,
Admin,2021-03-31,RI,14088,6412,613155,376074,5389,11521,,,8117,251087,6473
Report,2021-03-31,RI,,,,,,,6433,10163,,,
Admin,2021-04-01,RI,17379,8935,630534,385009,5908,12181,,,9517,260604,6671
Report,2021-04-01,RI,,,,,,,7329,9863,,,
Admin,2021-04-02,RI,16022,7868,646556,392877,6361,12795,,,9333,269937,6968
Report,2021-04-02,RI,,,,,,,17196,10945,,,
Admin,2021-04-03,RI,16063,8535,662619,401412,6403,12860,,,8852,278789,7082
Report,2021-04-03,RI,,,,,,,12472,11564,,,
Admin,2021-04-04,RI,3201,1630,665820,403042,6144,12404,,,1805,280594,6913
Report,2021-04-04,RI,,,,,,,15118,12174,,,
Admin,2021-04-05,RI,9082,3617,674902,406659,6105,12618,,,6260,286854,7258
Report,2021-04-05,RI,,,,,,,15260,12590,,,
Admin,2021-04-06,RI,12639,8892,687541,415551,6556,12639,,,5644,292498,7075
Report,2021-04-06,RI,,,,,,,14714,12646,,,
Admin,2021-04-07,RI,14372,10148,701913,425699,7089,12679,,,6823,299321,6890
Report,2021-04-07,RI,,,,,,,7536,12804,,,
Admin,2021-04-08,RI,13087,8643,715000,434342,7048,12066,,,7219,306540,6562
Report,2021-04-08,RI,,,,,,,10041,13191,,,
Admin,2021-04-09,RI,15986,9203,730986,443545,7238,12061,,,9610,316150,6601
Report,2021-04-09,RI,,,,,,,8392,11933,,,
Admin,2021-04-10,RI,17311,12718,748297,456263,7836,12239,,,9142,325292,6643
Report,2021-04-10,RI,,,,,,,13281,12049,,,
Admin,2021-04-11,RI,7722,4862,756019,461125,8298,12885,,,5558,330850,7179
Report,2021-04-11,RI,,,,,,,16084,12187,,,
Admin,2021-04-12,RI,6513,4084,762532,465209,8364,12518,,,3499,334349,6785
Report,2021-04-12,RI,,,,,,,12774,11832,,,
Admin,2021-04-13,RI,10762,7007,773294,472216,8095,12250,,,3779,338128,6518
Report,2021-04-13,RI,,,,,,,17988,12299,,,
Admin,2021-04-14,RI,11140,7858,784434,480074,7768,11788,,,3262,341390,6009
Report,2021-04-14,RI,,,,,,,5758,12045,,,
Admin,2021-04-15,RI,10919,7244,795353,487318,7568,11479,,,3638,345028,5498
Report,2021-04-15,RI,,,,,,,9139,11917,,,
Admin,2021-04-16,RI,12172,8482,807525,495800,7465,10934,,,3656,348684,4647
Report,2021-04-16,RI,,,,,,,13208,12605,,,
Admin,2021-04-17,RI,15364,10824,822889,506624,7194,10656,,,4513,353197,3986
Report,2021-04-17,RI,,,,,,,9165,12017,,,
Admin,2021-04-18,RI,6185,3623,829074,510247,7017,10436,,,2552,355749,3557
Report,2021-04-18,RI,,,,,,,11441,11353,,,
Admin,2021-04-19,RI,6657,3706,835731,513953,6963,10457,,,2923,358672,3474
Report,2021-04-19,RI,,,,,,,11635,11191,,,
Admin,2021-04-20,RI,15800,12121,851531,526074,7694,11176,,,3647,362319,3455
Report,2021-04-20,RI,,,,,,,13572,10560,,,
Admin,2021-04-21,RI,15074,11104,866605,537178,8158,11738,,,3914,366233,3549
Report,2021-04-21,RI,,,,,,,6341,10643,,,
Admin,2021-04-22,RI,15314,9521,881919,546699,8483,12366,,,5710,371943,3845
Report,2021-04-22,RI,,,,,,,11242,10943,,,
Admin,2021-04-23,RI,13413,7880,895332,554579,8397,12543,,,5499,377442,4108
Report,2021-04-23,RI,,,,,,,9949,10478,,,
Admin,2021-04-24,RI,14321,6920,909653,561499,7839,12394,,,7375,384817,4517
Report,2021-04-24,RI,,,,,,,16049,11461,,,
Admin,2021-04-25,RI,5469,3228,915122,564727,7783,12292,,,2228,387045,4470
Report,2021-04-25,RI,,,,,,,14228,11859,,,
Admin,2021-04-26,RI,5178,2565,920300,567292,7620,12081,,,2565,389610,4419
Report,2021-04-26,RI,,,,,,,12966,12050,,,
Admin,2021-04-27,RI,11662,4298,931962,571590,6502,11490,,,7319,396929,4944
Report,2021-04-27,RI,,,,,,,14017,12113,,,
Admin,2021-04-28,RI,12586,5187,944548,576777,5657,11134,,,7408,404337,5443
Report,2021-04-28,RI,,,,,,,7000,12207,,,
Admin,2021-04-29,RI,10795,4056,955343,580833,4876,10489,,,6798,411135,5598
Report,2021-04-29,RI,,,,,,,5866,11439,,,
Admin,2021-04-30,RI,12042,4346,967385,585179,4371,10293,,,7753,418888,5920
Report,2021-04-30,RI,,,,,,,14173,12043,,,
Admin,2021-05-01,RI,10387,2760,977772,587939,3777,9731,,,7680,426568,5964
Report,2021-05-01,RI,,,,,,,11902,11450,,,
Admin,2021-05-02,RI,3166,1508,980938,589447,3531,9402,,,1740,428308,5894
Report,2021-05-02,RI,,,,,,,9681,10801,,,
Admin,2021-05-03,RI,4576,1980,985514,591427,3448,9316,,,2847,431155,5935
Report,2021-05-03,RI,,,,,,,5958,9800,,,
Admin,2021-05-04,RI,9233,2633,994747,594060,3210,8969,,,6717,437872,5849
Report,2021-05-04,RI,,,,,,,6785,8766,,,
Admin,2021-05-05,RI,9631,2850,1004378,596910,2876,8547,,,6908,444780,5777
Report,2021-05-05,RI,,,,,,,3899,8323,,,
Admin,2021-05-06,RI,7390,2945,1011768,599855,2717,8060,,,4732,449512,5482
Report,2021-05-06,RI,,,,,,,6450,8407,,,
Admin,2021-05-07,RI,10106,3056,1021874,602911,2533,7784,,,7293,456805,5416
Report,2021-05-07,RI,,,,,,,10641,7902,,,
Admin,2021-05-08,RI,8329,2053,1030203,604964,2432,7490,,,6560,463365,5256
Report,2021-05-08,RI,,,,,,,8771,7455,,,
Admin,2021-05-09,RI,4451,675,1034654,605639,2313,7673,,,3814,467179,5553
Report,2021-05-09,RI,,,,,,,10897,7629,,,
Admin,2021-05-10,RI,4345,1417,1038999,607056,2233,7640,,,3060,470239,5583
Report,2021-05-10,RI,,,,,,,8019,7923,,,
Admin,2021-05-11,RI,14238,2132,1053237,609188,2161,8355,,,12272,482511,6377
Report,2021-05-11,RI,,,,,,,10869,8507,,,
Admin,2021-05-12,RI,16126,3852,1069363,613040,2304,9283,,,12362,494873,7156
Report,2021-05-12,RI,,,,,,,4736,8626,,,
Admin,2021-05-13,RI,13567,3598,1082930,616638,2398,10166,,,10150,505023,7930
Report,2021-05-13,RI,,,,,,,9146,9011,,,
Admin,2021-05-14,RI,13311,4292,1096241,620930,2574,10623,,,9242,514265,8208
Report,2021-05-14,RI,,,,,,,14389,9547,,,
Admin,2021-05-15,RI,13216,4174,1109457,625104,2877,11322,,,9259,523524,8594
Report,2021-05-15,RI,,,,,,,14009,10295,,,
Admin,2021-05-16,RI,6044,1936,1115501,627040,3057,11549,,,4325,527849,8667
Report,2021-05-16,RI,,,,,,,13972,10734,,,
Admin,2021-05-17,RI,5833,2841,1121334,629881,3261,11762,,,3164,531013,8682
Report,2021-05-17,RI,,,,,,,10487,11087,,,
Admin,2021-05-18,RI,8315,4274,1129649,634155,3567,10916,,,4239,535252,7534
Report,2021-05-18,RI,,,,,,,9592,10904,,,
Admin,2021-05-19,RI,8309,3612,1137958,637767,3532,9799,,,4965,540217,6477
Report,2021-05-19,RI,,,,,,,4209,10829,,,
Admin,2021-05-20,RI,7853,3908,1145811,641675,3577,8983,,,4186,544403,5625
Report,2021-05-20,RI,,,,,,,9605,10895,,,
Admin,2021-05-21,RI,9764,4512,1155575,646187,3608,8476,,,5457,549860,5085
Report,2021-05-21,RI,,,,,,,7789,9952,,,
Admin,2021-05-22,RI,6882,3810,1162457,649997,3556,7571,,,3253,553113,4227
Report,2021-05-22,RI,,,,,,,10200,9408,,,
Admin,2021-05-23,RI,2923,1041,1165380,651038,3428,7125,,,1994,555107,3894
Report,2021-05-23,RI,,,,,,,6769,8379,,,
Admin,2021-05-24,RI,4341,2091,1169721,653129,3321,6912,,,2383,557490,3782
Report,2021-05-24,RI,,,,,,,6392,7794,,,
Admin,2021-05-25,RI,6172,2875,1175893,656004,3121,6606,,,3457,560947,3670
Report,2021-05-25,RI,,,,,,,2024,6713,,,
Admin,2021-05-26,RI,5895,2563,1181788,658567,2971,6261,,,3459,564406,3455
Report,2021-05-26,RI,,,,,,,4089,6695,,,
Admin,2021-05-27,RI,5232,2271,1187020,660838,2738,5887,,,3185,567591,3312
Report,2021-05-27,RI,,,,,,,7562,6404,,,
Admin,2021-05-28,RI,5995,2354,1193015,663192,2429,5348,,,3774,571365,3072
Report,2021-05-28,RI,,,,,,,5797,6119,,,
Admin,2021-05-29,RI,3771,1802,1196786,664994,2142,4904,,,2093,573458,2906
Report,2021-05-29,RI,,,,,,,6330,5566,,,
Admin,2021-05-30,RI,1689,865,1198475,665859,2117,4727,,,893,574351,2749
Report,2021-05-30,RI,,,,,,,5367,5366,,,
Admin,2021-05-31,RI,818,444,1199293,666303,1882,4224,,,353,574704,2459
Report,2021-05-31,RI,,,,,,,4139,5044,,,
Admin,2021-06-01,RI,4226,1761,1203519,668064,1723,3946,,,2600,577304,2336
Report,2021-06-01,RI,,,,,,,0,4755,,,
Admin,2021-06-02,RI,4664,1714,1208183,669778,1602,3770,,,3049,580353,2278
Report,2021-06-02,RI,,,,,,,3231,4632,,,
Admin,2021-06-03,RI,5212,1610,1213395,671388,1507,3767,,,3791,584144,2364
Report,2021-06-03,RI,,,,,,,4143,4144,,,
Admin,2021-06-04,RI,5190,1709,1218585,673097,1415,3652,,,3551,587695,2332
Report,2021-06-04,RI,,,,,,,3749,3851,,,
Admin,2021-06-05,RI,4913,1499,1223498,674596,1372,3816,,,3518,591213,2536
Report,2021-06-05,RI,,,,,,,6560,3884,,,
Admin,2021-06-06,RI,1622,507,1225120,675103,1321,3806,,,1163,592376,2575
Report,2021-06-06,RI,,,,,,,24,3121,,,
Admin,2021-06-07,RI,3063,1009,1228183,676112,1401,4127,,,2105,594481,2825
Report,2021-06-07,RI,,,,,,,10100,3972,,,
Admin,2021-06-08,RI,4936,1412,1233119,677524,1351,4228,,,3625,598106,2971
Report,2021-06-08,RI,,,,,,,2535,4335,,,
Admin,2021-06-09,RI,4218,1249,1237337,678773,1285,4164,,,3035,601141,2969
Report,2021-06-09,RI,,,,,,,3337,4350,,,
Admin,2021-06-10,RI,5043,1347,1242380,680120,1247,4140,,,3818,604959,2973
Report,2021-06-10,RI,,,,,,,78,3769,,,
Admin,2021-06-11,RI,4916,1359,1247296,681479,1197,4101,,,3653,608612,2988
Report,2021-06-11,RI,,,,,,,5591,4032,,,
Admin,2021-06-12,RI,4095,984,1251391,682463,1124,3984,,,3160,611772,2937
Report,2021-06-12,RI,,,,,,,5897,3937,,,
Admin,2021-06-13,RI,1324,329,1252715,682792,1098,3942,,,1030,612802,2918
Report,2021-06-13,RI,,,,,,,8428,5138,,,
Admin,2021-06-14,RI,3219,1010,1255934,683802,1099,3964,,,2251,615053,2938
Report,2021-06-14,RI,,,,,,,5078,4421,,,
Admin,2021-06-15,RI,3769,1098,1259703,684900,1054,3797,,,2748,617801,2813
Report,2021-06-15,RI,,,,,,,3821,4604,,,
Admin,2021-06-16,RI,3490,1136,1263193,686036,1038,3693,,,2420,620221,2725
Report,2021-06-16,RI,,,,,,,16,4130,,,
Admin,2021-06-17,RI,2974,1069,1266167,687105,998,3398,,,1991,622212,2464
Report,2021-06-17,RI,,,,,,,10269,5586,,,
Admin,2021-06-18,RI,3610,1171,1269777,688276,971,3211,,,2500,624712,2300
Report,2021-06-18,RI,,,,,,,4615,5446,,,
Admin,2021-06-19,RI,2757,869,1272534,689145,955,3020,,,1945,626657,2126
Report,2021-06-19,RI,,,,,,,3021,5035,,,
Admin,2021-06-20,RI,1077,372,1273611,689517,961,2985,,,712,627369,2081
Report,2021-06-20,RI,,,,,,,30,3836,,,
Admin,2021-06-21,RI,1783,867,1275394,690384,940,2780,,,961,628330,1896
Report,2021-06-21,RI,,,,,,,6964,4105,,,
Admin,2021-06-22,RI,2562,952,1277956,691336,919,2607,,,1682,630012,1744
Report,2021-06-22,RI,,,,,,,1477,3770,,,
