Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:10:17 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-02-13,AL,10819,7077,695196,533828,16388,24726,,,3685,158581,8177
Report,2021-02-13,AL,,,,,,,30044,20855,,,
Admin,2021-02-14,AL,3030,2335,698226,536163,16444,24778,,,680,159261,8172
Report,2021-02-14,AL,,,,,,,11095,21417,,,
Admin,2021-02-15,AL,21817,9049,720043,545212,14666,23660,,,12618,171879,8848
Report,2021-02-15,AL,,,,,,,4121,21248,,,
Admin,2021-02-16,AL,13165,7556,733208,552768,12723,20958,,,5499,177378,8110
Report,2021-02-16,AL,,,,,,,20307,20816,,,
Admin,2021-02-17,AL,34480,13532,767688,566300,11320,20929,,,20716,198094,9485
Report,2021-02-17,AL,,,,,,,13338,19174,,,
Admin,2021-02-18,AL,35418,15608,803106,581908,10818,21389,,,19577,217671,10439
Report,2021-02-18,AL,,,,,,,22018,18400,,,
Admin,2021-02-19,AL,33431,14805,836537,596713,9995,21737,,,18341,236012,11588
Report,2021-02-19,AL,,,,,,,67094,24002,,,
Admin,2021-02-20,AL,9978,5631,846515,602344,9788,21617,,,4272,240284,11671
Report,2021-02-20,AL,,,,,,,37804,25111,,,
Admin,2021-02-21,AL,4347,2637,850862,604981,9831,21805,,,1671,241955,11813
Report,2021-02-21,AL,,,,,,,11677,25194,,,
Admin,2021-02-22,AL,22970,8650,873832,613631,9774,21969,,,14030,255985,12015
Report,2021-02-22,AL,,,,,,,5001,25320,,,
Admin,2021-02-23,AL,25956,9488,899788,623119,10050,23797,,,16158,272143,13537
Report,2021-02-23,AL,,,,,,,21494,25489,,,
Admin,2021-02-24,AL,26365,10607,926153,633726,9632,22637,,,15528,287671,12796
Report,2021-02-24,AL,,,,,,,24595,27098,,,
Admin,2021-02-25,AL,32146,13296,958299,647022,9302,22170,,,18551,306222,12650
Report,2021-02-25,AL,,,,,,,25054,27531,,,
Admin,2021-02-26,AL,31321,12400,989620,659422,8958,21869,,,18509,324731,12674
Report,2021-02-26,AL,,,,,,,29102,22104,,,
Admin,2021-02-27,AL,10282,5468,999902,664890,8935,21912,,,4711,329442,12736
Report,2021-02-27,AL,,,,,,,37231,22022,,,
Admin,2021-02-28,AL,5332,3058,1005234,667948,8995,22053,,,2198,331640,12812
Report,2021-02-28,AL,,,,,,,11412,21984,,,
Admin,2021-03-01,AL,29363,12087,1034597,680035,9486,22966,,,16962,348602,13231
Report,2021-03-01,AL,,,,,,,5891,22111,,,
Admin,2021-03-02,AL,31543,13127,1066140,693162,10006,23764,,,18131,366733,13512
Report,2021-03-02,AL,,,,,,,23768,22436,,,
Admin,2021-03-03,AL,34258,13219,1100398,706381,10379,24892,,,20723,387456,14255
Report,2021-03-03,AL,,,,,,,27870,22904,,,
Admin,2021-03-04,AL,36080,16080,1136478,722461,10777,25454,,,20018,407474,14464
Report,2021-03-04,AL,,,,,,,32140,23916,,,
Admin,2021-03-05,AL,33300,13601,1169778,736062,10949,25736,,,19590,427064,14619
Report,2021-03-05,AL,,,,,,,32407,24388,,,
Admin,2021-03-06,AL,10821,6126,1180599,742188,11043,25813,,,5658,432722,14754
Report,2021-03-06,AL,,,,,,,35119,24087,,,
Admin,2021-03-07,AL,5886,4719,1186485,746907,11280,25893,,,2243,434965,14760
Report,2021-03-07,AL,,,,,,,10435,23947,,,
Admin,2021-03-08,AL,30215,17464,1216700,764371,12048,26014,,,14318,449283,14383
Report,2021-03-08,AL,,,,,,,6544,24040,,,
Admin,2021-03-09,AL,33776,22144,1250476,786515,13336,26333,,,14930,464213,13925
Report,2021-03-09,AL,,,,,,,24308,24118,,,
Admin,2021-03-10,AL,37980,22964,1288456,809479,14728,26865,,,19039,483252,13685
Report,2021-03-10,AL,,,,,,,32836,24827,,,
Admin,2021-03-11,AL,43471,26643,1331927,836122,16237,27921,,,21130,504382,13844
Report,2021-03-11,AL,,,,,,,35982,25376,,,
Admin,2021-03-12,AL,34511,20826,1366438,856948,17269,28094,,,17344,521726,13523
Report,2021-03-12,AL,,,,,,,39403,26375,,,
Admin,2021-03-13,AL,11230,7567,1377668,864515,17475,28152,,,5245,526971,13464
Report,2021-03-13,AL,,,,,,,37501,26716,,,
Admin,2021-03-14,AL,7391,5377,1385059,869892,17569,28367,,,2198,529169,13457
Report,2021-03-14,AL,,,,,,,11906,26926,,,
Admin,2021-03-15,AL,30342,21285,1415401,891177,18115,28385,,,10733,539902,12945
Report,2021-03-15,AL,,,,,,,7807,27106,,,
Admin,2021-03-16,AL,35566,24996,1450967,916173,18523,28641,,,12273,552175,12566
Report,2021-03-16,AL,,,,,,,25879,27331,,,
Admin,2021-03-17,AL,25026,16796,1475993,932969,17641,26791,,,9480,561655,11200
Report,2021-03-17,AL,,,,,,,31689,27167,,,
Admin,2021-03-18,AL,41375,25205,1517368,958174,17436,26491,,,17433,579088,10672
Report,2021-03-18,AL,,,,,,,26079,25752,,,
Admin,2021-03-19,AL,35618,22454,1552986,980628,17669,26649,,,14413,593501,10253
Report,2021-03-19,AL,,,,,,,36630,25356,,,
Admin,2021-03-20,AL,10203,6058,1563189,986686,17453,26503,,,4499,598000,10147
Report,2021-03-20,AL,,,,,,,34086,24868,,,
Admin,2021-03-21,AL,6854,4356,1570043,991042,17307,26426,,,2521,600521,10193
Report,2021-03-21,AL,,,,,,,11884,24865,,,
Admin,2021-03-22,AL,33137,23042,1603180,1014084,17558,26825,,,11563,612084,10311
Report,2021-03-22,AL,,,,,,,6605,24693,,,
Admin,2021-03-23,AL,36107,27407,1639287,1041491,17903,26902,,,10403,622487,10044
Report,2021-03-23,AL,,,,,,,30174,25307,,,
Admin,2021-03-24,AL,39563,29274,1678850,1070765,19685,28979,,,12349,634836,10454
Report,2021-03-24,AL,,,,,,,32971,25490,,,
Admin,2021-03-25,AL,33039,23382,1711889,1094147,19425,27788,,,10941,645777,9527
Report,2021-03-25,AL,,,,,,,36675,27004,,,
Admin,2021-03-26,AL,37510,28021,1749399,1122168,20220,28059,,,12180,657957,9208
Report,2021-03-26,AL,,,,,,,32313,26387,,,
Admin,2021-03-27,AL,11729,8383,1761128,1130551,20552,28277,,,3564,661521,9074
Report,2021-03-27,AL,,,,,,,34454,26439,,,
Admin,2021-03-28,AL,8630,5691,1769758,1136242,20743,28530,,,2932,664453,9133
Report,2021-03-28,AL,,,,,,,13244,26634,,,
Admin,2021-03-29,AL,37054,24316,1806812,1160558,20925,29090,,,13904,678357,9467
Report,2021-03-29,AL,,,,,,,7483,26759,,,
Admin,2021-03-30,AL,41579,26362,1848391,1186920,20776,29872,,,16897,695254,10395
Report,2021-03-30,AL,,,,,,,31056,26885,,,
Admin,2021-03-31,AL,42135,27316,1890526,1214236,20496,30239,,,16673,711927,11013
Report,2021-03-31,AL,,,,,,,31095,26617,,,
Admin,2021-04-01,AL,46828,28543,1937354,1242779,21233,32209,,,19920,731847,12295
Report,2021-04-01,AL,,,,,,,43243,27555,,,
Admin,2021-04-02,AL,31513,20767,1968867,1263546,20197,31352,,,12520,744367,12344
Report,2021-04-02,AL,,,,,,,41483,28865,,,
Admin,2021-04-03,AL,10749,7169,1979616,1270715,20023,31212,,,4091,748458,12419
Report,2021-04-03,AL,,,,,,,33781,28769,,,
Admin,2021-04-04,AL,4630,2679,1984246,1273394,19593,30641,,,1983,750441,12284
Report,2021-04-04,AL,,,,,,,11590,28533,,,
Admin,2021-04-05,AL,35597,21323,2019843,1294717,19166,30433,,,16393,766834,12639
Report,2021-04-05,AL,,,,,,,6024,28325,,,
Admin,2021-04-06,AL,42766,26224,2062609,1320941,19146,30602,,,20485,787319,13152
Report,2021-04-06,AL,,,,,,,32063,28468,,,
Admin,2021-04-07,AL,46512,29311,2109121,1350252,19431,31227,,,21414,808733,13829
Report,2021-04-07,AL,,,,,,,38301,29498,,,
Admin,2021-04-08,AL,47426,26030,2156547,1376282,19072,31313,,,26189,834922,14725
Report,2021-04-08,AL,,,,,,,41123,29195,,,
Admin,2021-04-09,AL,43687,25130,2200234,1401412,19695,33052,,,22915,857837,16210
Report,2021-04-09,AL,,,,,,,44990,29696,,,
Admin,2021-04-10,AL,17080,10647,2217314,1412059,20192,33956,,,8123,865960,16786
Report,2021-04-10,AL,,,,,,,43993,31155,,,
Admin,2021-04-11,AL,8880,5249,2226194,1417308,20559,34564,,,3924,869884,17063
Report,2021-04-11,AL,,,,,,,17278,31967,,,
Admin,2021-04-12,AL,41495,21150,2267689,1438458,20534,35406,,,24950,894834,18285
Report,2021-04-12,AL,,,,,,,9884,32519,,,
Admin,2021-04-13,AL,44832,19979,2312521,1458437,19642,35701,,,24837,919671,18907
Report,2021-04-13,AL,,,,,,,34828,32914,,,
Admin,2021-04-14,AL,37143,14574,2349664,1473011,17537,34363,,,22392,942063,19047
Report,2021-04-14,AL,,,,,,,41574,33381,,,
Admin,2021-04-15,AL,38127,15662,2387791,1488673,16056,33034,,,22167,964230,18472
Report,2021-04-15,AL,,,,,,,38501,33007,,,
Admin,2021-04-16,AL,32078,12623,2419869,1501296,14269,31376,,,19298,983528,17955
Report,2021-04-16,AL,,,,,,,38182,32034,,,
Admin,2021-04-17,AL,10699,4036,2430568,1505332,13325,30464,,,6591,990119,17737
Report,2021-04-17,AL,,,,,,,35112,30766,,,
Admin,2021-04-18,AL,7340,2949,2437908,1508281,12996,30244,,,4327,994446,17794
Report,2021-04-18,AL,,,,,,,11590,29953,,,
Admin,2021-04-19,AL,33391,11746,2471299,1520027,11653,29087,,,21425,1015871,17291
Report,2021-04-19,AL,,,,,,,5287,29296,,,
Admin,2021-04-20,AL,37138,14014,2508437,1534041,10801,27988,,,22905,1038776,17015
Report,2021-04-20,AL,,,,,,,30201,28635,,,
Admin,2021-04-21,AL,36108,13171,2544545,1547212,10600,27840,,,22729,1061505,17063
Report,2021-04-21,AL,,,,,,,32763,27377,,,
Admin,2021-04-22,AL,39357,14118,2583902,1561330,10380,28015,,,24924,1086429,17457
Report,2021-04-22,AL,,,,,,,33777,26702,,,
Admin,2021-04-23,AL,31581,12449,2615483,1573779,10355,27944,,,18838,1105267,17391
Report,2021-04-23,AL,,,,,,,35325,26294,,,
Admin,2021-04-24,AL,12374,5444,2627857,1579223,10556,28184,,,6800,1112067,17421
Report,2021-04-24,AL,,,,,,,31881,25832,,,
Admin,2021-04-25,AL,6405,3144,2634262,1582367,10584,28050,,,3222,1115289,17263
Report,2021-04-25,AL,,,,,,,9899,25590,,,
Admin,2021-04-26,AL,23378,9224,2657640,1591591,10223,26620,,,14146,1129435,16223
Report,2021-04-26,AL,,,,,,,6818,25809,,,
Admin,2021-04-27,AL,30653,10649,2688293,1602240,9743,25693,,,20287,1149722,15849
Report,2021-04-27,AL,,,,,,,21467,24561,,,
Admin,2021-04-28,AL,33827,11502,2722120,1613742,9504,25367,,,22827,1172549,15863
Report,2021-04-28,AL,,,,,,,28121,23898,,,
Admin,2021-04-29,AL,32533,11645,2754653,1625387,9151,24393,,,21561,1194110,15383
Report,2021-04-29,AL,,,,,,,32123,23662,,,
Admin,2021-04-30,AL,26967,10059,2781620,1635446,8810,23733,,,17333,1211443,15168
Report,2021-04-30,AL,,,,,,,31225,23076,,,
Admin,2021-05-01,AL,11412,4502,2793032,1639948,8675,23596,,,6980,1218423,15193
Report,2021-05-01,AL,,,,,,,26242,22271,,,
Admin,2021-05-02,AL,6806,2853,2799838,1642801,8633,23653,,,4010,1222433,15306
Report,2021-05-02,AL,,,,,,,5312,21615,,,
Admin,2021-05-03,AL,24754,9035,2824592,1651836,8606,23850,,,16551,1238984,15649
Report,2021-05-03,AL,,,,,,,4605,21299,,,
Admin,2021-05-04,AL,25256,9602,2849848,1661438,8457,23079,,,16746,1255730,15144
Report,2021-05-04,AL,,,,,,,17352,20711,,,
Admin,2021-05-05,AL,25883,9997,2875731,1671435,8242,21944,,,16349,1272079,14218
Report,2021-05-05,AL,,,,,,,26252,20444,,,
Admin,2021-05-06,AL,26148,10362,2901879,1681797,8059,21032,,,16771,1288850,13534
Report,2021-05-06,AL,,,,,,,2255,16178,,,
Admin,2021-05-07,AL,21902,8538,2923781,1690335,7841,20308,,,14094,1302944,13071
Report,2021-05-07,AL,,,,,,,53175,19313,,,
Admin,2021-05-08,AL,7870,3647,2931651,1693982,7719,19802,,,4427,1307371,12706
Report,2021-05-08,AL,,,,,,,31665,20088,,,
Admin,2021-05-09,AL,3339,1514,2934990,1695496,7528,19307,,,1943,1309314,12411
Report,2021-05-09,AL,,,,,,,10183,20784,,,
Admin,2021-05-10,AL,16490,5177,2951480,1700673,6977,18126,,,11760,1321074,11727
Report,2021-05-10,AL,,,,,,,5411,20899,,,
Admin,2021-05-11,AL,22228,8753,2973708,1709426,6855,17694,,,14248,1335322,11370
Report,2021-05-11,AL,,,,,,,287,18461,,,
Admin,2021-05-12,AL,20363,7289,2994071,1716715,6469,16905,,,14147,1349469,11055
Report,2021-05-12,AL,,,,,,,17729,17244,,,
Admin,2021-05-13,AL,23704,9664,3017775,1726379,6369,16556,,,14740,1364209,10765
Report,2021-05-13,AL,,,,,,,40222,22667,,,
Admin,2021-05-14,AL,19016,8459,3036791,1734838,6358,16144,,,11045,1375254,10330
Report,2021-05-14,AL,,,,,,,27738,19034,,,
Admin,2021-05-15,AL,8093,4822,3044884,1739660,6525,16176,,,3567,1378821,10207
Report,2021-05-15,AL,,,,,,,21723,17613,,,
Admin,2021-05-16,AL,6155,4103,3051039,1743763,6895,16578,,,2162,1380983,10238
Report,2021-05-16,AL,,,,,,,4792,16843,,,
Admin,2021-05-17,AL,19170,9477,3070209,1753240,7510,16961,,,11007,1391990,10130
Report,2021-05-17,AL,,,,,,,47,16077,,,
Admin,2021-05-18,AL,19746,10310,3089955,1763550,7732,16606,,,10411,1402401,9582
Report,2021-05-18,AL,,,,,,,19400,18807,,,
Admin,2021-05-19,AL,16658,8512,3106613,1772062,7907,16077,,,8940,1411341,8838
Report,2021-05-19,AL,,,,,,,549,16353,,,
Admin,2021-05-20,AL,17826,8826,3124439,1780888,7787,15237,,,10352,1421693,8212
Report,2021-05-20,AL,,,,,,,33059,15330,,,
Admin,2021-05-21,AL,17995,9467,3142434,1790355,7931,15091,,,9299,1430992,7962
Report,2021-05-21,AL,,,,,,,6327,12271,,,
Admin,2021-05-22,AL,7688,4213,3150122,1794568,7844,15034,,,3749,1434741,7988
Report,2021-05-22,AL,,,,,,,17173,11621,,,
Admin,2021-05-23,AL,4588,2575,3154710,1797143,7626,14810,,,2090,1436831,7978
Report,2021-05-23,AL,,,,,,,19270,13689,,,
Admin,2021-05-24,AL,13084,7182,3167794,1804325,7298,13940,,,6413,1443244,7322
Report,2021-05-24,AL,,,,,,,150,13704,,,
Admin,2021-05-25,AL,13693,6621,3181487,1810946,6771,13076,,,7983,1451227,6975
Report,2021-05-25,AL,,,,,,,14265,12970,,,
Admin,2021-05-26,AL,11525,5280,3193012,1816226,6309,12342,,,6766,1457993,6664
Report,2021-05-26,AL,,,,,,,6261,13786,,,
Admin,2021-05-27,AL,9822,4582,3202834,1820808,5703,11199,,,5943,1463936,6034
Report,2021-05-27,AL,,,,,,,4780,9747,,,
Admin,2021-05-28,AL,8123,3953,3210957,1824761,4915,9789,,,4796,1468732,5391
Report,2021-05-28,AL,,,,,,,9416,10188,,,
Admin,2021-05-29,AL,2173,1147,3213130,1825908,4477,9001,,,1171,1469903,5023
Report,2021-05-29,AL,,,,,,,3737,8268,,,
Admin,2021-05-30,AL,1372,749,3214502,1826657,4216,8541,,,704,1470607,4825
Report,2021-05-30,AL,,,,,,,914,5646,,,
Admin,2021-05-31,AL,283,182,3214785,1826839,3216,6713,,,122,1470729,3926
Report,2021-05-31,AL,,,,,,,448,5689,,,
Admin,2021-06-01,AL,8479,3077,3223264,1829916,2710,5968,,,5628,1476357,3590
Report,2021-06-01,AL,,,,,,,374,3704,,,
Admin,2021-06-02,AL,6657,3506,3229921,1833422,2457,5272,,,3546,1479903,3130
Report,2021-06-02,AL,,,,,,,3007,3239,,,
Admin,2021-06-03,AL,7952,3218,3237873,1836640,2262,5005,,,5098,1485001,3009
Report,2021-06-03,AL,,,,,,,412,2615,,,
Admin,2021-06-04,AL,8187,3272,3246060,1839912,2164,5014,,,5353,1490354,3088
Report,2021-06-04,AL,,,,,,,7070,2280,,,
Admin,2021-06-05,AL,3671,1523,3249731,1841435,2218,5228,,,2299,1492653,3250
Report,2021-06-05,AL,,,,,,,166,1770,,,
Admin,2021-06-06,AL,3449,1208,3253180,1842643,2284,5525,,,2308,1494961,3479
Report,2021-06-06,AL,,,,,,,2127,1943,,,
Admin,2021-06-07,AL,9877,3919,3263057,1846562,2818,6896,,,6337,1501298,4367
Report,2021-06-07,AL,,,,,,,1361,2074,,,
Admin,2021-06-08,AL,12141,4184,3275198,1850746,2976,7419,,,8309,1509607,4750
Report,2021-06-08,AL,,,,,,,414,2080,,,
Admin,2021-06-09,AL,10272,3819,3285470,1854565,3020,7935,,,6855,1516462,5222
Report,2021-06-09,AL,,,,,,,3652,2172,,,
Admin,2021-06-10,AL,11162,4415,3296632,1858980,3191,8394,,,7103,1523565,5509
Report,2021-06-10,AL,,,,,,,23765,5508,,,
Admin,2021-06-11,AL,11470,4636,3308102,1863616,3386,8863,,,7509,1531074,5817
Report,2021-06-11,AL,,,,,,,14195,6526,,,
Admin,2021-06-12,AL,5600,2372,3313702,1865988,3508,9138,,,3353,1534427,5967
Report,2021-06-12,AL,,,,,,,26714,10318,,,
Admin,2021-06-13,AL,3196,911,3316898,1866899,3465,9102,,,2368,1536795,5976
Report,2021-06-13,AL,,,,,,,9490,11370,,,
Admin,2021-06-14,AL,8929,3472,3325827,1870371,3401,8967,,,5716,1542511,5887
Report,2021-06-14,AL,,,,,,,13463,13099,,,
Admin,2021-06-15,AL,10421,3949,3336248,1874320,3368,8721,,,6868,1549379,5681
Report,2021-06-15,AL,,,,,,,1545,13261,,,
Admin,2021-06-16,AL,9066,4280,3345314,1878600,3434,8549,,,5276,1554655,5456
Report,2021-06-16,AL,,,,,,,12145,14474,,,
Admin,2021-06-17,AL,9080,4520,3354394,1883120,3449,8251,,,5144,1559799,5176
Report,2021-06-17,AL,,,,,,,111481,27005,,,
Admin,2021-06-18,AL,9763,4848,3364157,1887968,3479,8007,,,5419,1565218,4877
Report,2021-06-18,AL,,,,,,,1047,25126,,,
Admin,2021-06-19,AL,4113,2467,3368270,1890435,3492,7795,,,1767,1566985,4651
