Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:14:57 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2021-01-08,KS,,,,,,,22303,6152,,,
Admin,2021-01-09,KS,4172,2927,121844,99540,6031,9013,,,1212,19984,2829
Report,2021-01-09,KS,,,,,,,721,5704,,,
Admin,2021-01-10,KS,836,258,122680,99798,5980,9044,,,567,20551,2910
Report,2021-01-10,KS,,,,,,,9437,7026,,,
Admin,2021-01-11,KS,8383,6163,131063,105961,6245,9542,,,2051,22602,3134
Report,2021-01-11,KS,,,,,,,8218,8158,,,
Admin,2021-01-12,KS,6945,5510,138008,111471,5765,8991,,,1307,23909,3066
Report,2021-01-12,KS,,,,,,,8027,9298,,,
Admin,2021-01-13,KS,8942,8038,146950,119509,5706,8506,,,712,24621,2648
Report,2021-01-13,KS,,,,,,,6123,8490,,,
Admin,2021-01-14,KS,9634,9233,156584,128742,5706,7640,,,263,24884,1817
Report,2021-01-14,KS,,,,,,,6219,8721,,,
Admin,2021-01-15,KS,8378,7664,164962,136406,5685,6755,,,608,25492,960
Report,2021-01-15,KS,,,,,,,6389,6448,,,
Admin,2021-01-16,KS,2540,2404,167502,138810,5610,6522,,,124,25616,804
Report,2021-01-16,KS,,,,,,,518,6419,,,
Admin,2021-01-17,KS,382,367,167884,139177,5626,6457,,,15,25631,725
Report,2021-01-17,KS,,,,,,,7005,6071,,,
Admin,2021-01-18,KS,3681,2225,171565,141402,5063,5786,,,1439,27070,638
Report,2021-01-18,KS,,,,,,,6936,5888,,,
Admin,2021-01-19,KS,6769,4869,178334,146271,4971,5760,,,1805,28875,709
Report,2021-01-19,KS,,,,,,,3511,5243,,,
Admin,2021-01-20,KS,9479,6170,187813,152441,4705,5837,,,3196,32071,1064
Report,2021-01-20,KS,,,,,,,760,4477,,,
Admin,2021-01-21,KS,11785,9644,199598,162085,4763,6144,,,2008,34079,1313
Report,2021-01-21,KS,,,,,,,7729,4693,,,
Admin,2021-01-22,KS,13093,11214,212691,173299,5270,6818,,,1752,35831,1477
Report,2021-01-22,KS,,,,,,,6660,4731,,,
Admin,2021-01-23,KS,5673,3918,218364,177217,5487,7266,,,1616,37447,1690
Report,2021-01-23,KS,,,,,,,7815,5774,,,
Admin,2021-01-24,KS,519,353,218883,177570,5485,7285,,,165,37612,1711
Report,2021-01-24,KS,,,,,,,6340,5679,,,
Admin,2021-01-25,KS,10694,7608,229577,185178,6254,8287,,,3003,40615,1935
Report,2021-01-25,KS,,,,,,,3470,5184,,,
Admin,2021-01-26,KS,16395,11749,245972,196927,7237,9662,,,4391,45006,2304
Report,2021-01-26,KS,,,,,,,4024,5257,,,
Admin,2021-01-27,KS,17775,10965,263747,207892,7922,10847,,,6641,51647,2796
Report,2021-01-27,KS,,,,,,,9649,6527,,,
Admin,2021-01-28,KS,19827,14303,283574,222195,8587,11996,,,5241,56888,3258
Report,2021-01-28,KS,,,,,,,21909,8552,,,
Admin,2021-01-29,KS,20711,14978,304285,237173,9125,13084,,,5531,62419,3798
Report,2021-01-29,KS,,,,,,,239,7635,,,
Admin,2021-01-30,KS,4505,2384,308790,239557,8906,12918,,,2098,64517,3867
Report,2021-01-30,KS,,,,,,,15980,8802,,,
Admin,2021-01-31,KS,528,311,309318,239868,8900,12919,,,212,64729,3873
Report,2021-01-31,KS,,,,,,,14949,10031,,,
Admin,2021-02-01,KS,11728,6933,321046,246801,8803,13067,,,4257,68986,4053
Report,2021-02-01,KS,,,,,,,5426,10311,,,
Admin,2021-02-02,KS,15424,7431,336470,254232,8186,12928,,,7910,76896,4555
Report,2021-02-02,KS,,,,,,,4306,10351,,,
Admin,2021-02-03,KS,18550,10735,355020,264967,8154,13039,,,7753,84649,4714
Report,2021-02-03,KS,,,,,,,9955,10395,,,
Admin,2021-02-04,KS,23760,15434,378780,280401,8315,13600,,,8188,92837,5135
Report,2021-02-04,KS,,,,,,,10269,8732,,,
Admin,2021-02-05,KS,22074,14453,400854,294854,8240,13795,,,7469,100306,5412
Report,2021-02-05,KS,,,,,,,12199,10441,,,
Admin,2021-02-06,KS,6914,4242,407768,299096,8506,14139,,,2546,102852,5476
Report,2021-02-06,KS,,,,,,,16628,10533,,,
Admin,2021-02-07,KS,1406,669,409174,299765,8557,14265,,,733,103585,5550
Report,2021-02-07,KS,,,,,,,16032,10688,,,
Admin,2021-02-08,KS,9381,5161,418555,304926,8304,13929,,,4157,107742,5536
Report,2021-02-08,KS,,,,,,,6810,10886,,,
Admin,2021-02-09,KS,15320,9163,433875,314089,8551,13915,,,6012,113754,5265
Report,2021-02-09,KS,,,,,,,2480,10625,,,
Admin,2021-02-10,KS,21846,15551,455721,329640,9239,14385,,,6180,119934,5040
Report,2021-02-10,KS,,,,,,,14088,11215,,,
Admin,2021-02-11,KS,23848,14700,479569,344340,9134,14398,,,9021,128955,5159
Report,2021-02-11,KS,,,,,,,13261,11643,,,
Admin,2021-02-12,KS,23459,14171,503028,358511,9094,14596,,,9098,138053,5392
Report,2021-02-12,KS,,,,,,,17818,12445,,,
Admin,2021-02-13,KS,11200,8845,514228,367356,9751,15208,,,2320,140373,5360
Report,2021-02-13,KS,,,,,,,17150,12520,,,
Admin,2021-02-14,KS,733,397,514961,367753,9713,15112,,,323,140696,5301
Report,2021-02-14,KS,,,,,,,22092,13386,,,
Admin,2021-02-15,KS,8178,5604,523139,373357,9776,14940,,,2518,143214,5067
Report,2021-02-15,KS,,,,,,,4541,13061,,,
Admin,2021-02-16,KS,12436,5901,535575,379258,9310,14528,,,6427,149641,5126
Report,2021-02-16,KS,,,,,,,2723,13096,,,
Admin,2021-02-17,KS,18848,11341,554423,390599,8708,14100,,,7435,157076,5306
Report,2021-02-17,KS,,,,,,,7919,12215,,,
Admin,2021-02-18,KS,25594,14527,580017,405126,8684,14349,,,10830,167906,5564
Report,2021-02-18,KS,,,,,,,12659,12129,,,
Admin,2021-02-19,KS,23561,12117,603578,417243,8390,14364,,,11267,179173,5874
Report,2021-02-19,KS,,,,,,,48893,16568,,,
Admin,2021-02-20,KS,8106,5632,611684,422875,7931,13922,,,2436,181609,5890
Report,2021-02-20,KS,,,,,,,22020,17264,,,
Admin,2021-02-21,KS,1050,590,612734,423465,7959,13967,,,446,182055,5908
Report,2021-02-21,KS,,,,,,,20594,17050,,,
Admin,2021-02-22,KS,10888,4567,623622,428032,7811,14354,,,6131,188186,6424
Report,2021-02-22,KS,,,,,,,5396,17172,,,
Admin,2021-02-23,KS,16263,7547,639885,435579,8046,14901,,,8635,196821,6740
Report,2021-02-23,KS,,,,,,,2651,17162,,,
Admin,2021-02-24,KS,29100,19368,668985,454947,9193,16366,,,9361,206182,7015
Report,2021-02-24,KS,,,,,,,13525,17963,,,
Admin,2021-02-25,KS,31509,16999,700494,471946,9546,17211,,,14308,220490,7512
Report,2021-02-25,KS,,,,,,,11529,17801,,,
Admin,2021-02-26,KS,36823,20632,737317,492578,10762,19105,,,16004,236494,8188
Report,2021-02-26,KS,,,,,,,18343,13437,,,
Admin,2021-02-27,KS,15007,12467,752324,505045,11739,20091,,,2508,239002,8199
Report,2021-02-27,KS,,,,,,,22722,13537,,,
Admin,2021-02-28,KS,2210,1821,754534,506866,11914,20257,,,363,239365,8187
Report,2021-02-28,KS,,,,,,,26267,14348,,,
Admin,2021-03-01,KS,13055,7715,767589,514581,12364,20566,,,5266,244631,8063
Report,2021-03-01,KS,,,,,,,11174,15173,,,
Admin,2021-03-02,KS,20135,13446,787724,528027,13207,21119,,,6557,251188,7766
Report,2021-03-02,KS,,,,,,,8609,16024,,,
Admin,2021-03-03,KS,28758,18895,816482,546922,13139,21071,,,9804,260992,7830
Report,2021-03-03,KS,,,,,,,15373,16288,,,
Admin,2021-03-04,KS,33275,20685,849757,567607,13666,21323,,,12938,273930,7634
Report,2021-03-04,KS,,,,,,,16222,16959,,,
Admin,2021-03-05,KS,32659,18243,882416,585850,13325,20728,,,15199,289129,7519
Report,2021-03-05,KS,,,,,,,21903,17467,,,
Admin,2021-03-06,KS,14206,9153,896622,595003,12851,20614,,,5772,294901,7985
Report,2021-03-06,KS,,,,,,,24851,17771,,,
Admin,2021-03-07,KS,3188,2719,899810,597722,12979,20753,,,723,295624,8037
Report,2021-03-07,KS,,,,,,,26438,17796,,,
Admin,2021-03-08,KS,16319,11170,916129,608892,13473,21220,,,5913,301537,8129
Report,2021-03-08,KS,,,,,,,8610,17429,,,
Admin,2021-03-09,KS,24818,16784,940947,625676,13950,21889,,,9423,310960,8538
Report,2021-03-09,KS,,,,,,,8707,17443,,,
Admin,2021-03-10,KS,31099,20514,972046,646190,14181,22223,,,11954,322914,8846
Report,2021-03-10,KS,,,,,,,17984,17816,,,
Admin,2021-03-11,KS,37856,24467,1009902,670657,14721,22877,,,15709,338623,9241
Report,2021-03-11,KS,,,,,,,26606,19300,,,
Admin,2021-03-12,KS,40948,23235,1050850,693892,15435,24062,,,19218,357841,9816
Report,2021-03-12,KS,,,,,,,51018,23459,,,
Admin,2021-03-13,KS,16595,8671,1067445,702563,15366,24403,,,8554,366395,10213
Report,2021-03-13,KS,,,,,,,2479,20263,,,
Admin,2021-03-14,KS,3150,2231,1070595,704794,15296,24397,,,1124,367519,10270
Report,2021-03-14,KS,,,,,,,50761,23738,,,
Admin,2021-03-15,KS,18225,13094,1088820,717888,15571,24670,,,5746,373265,10246
Report,2021-03-15,KS,,,,,,,9077,23805,,,
Admin,2021-03-16,KS,25945,18664,1114765,736552,15839,24831,,,8191,381456,10070
Report,2021-03-16,KS,,,,,,,7530,23636,,,
Admin,2021-03-17,KS,29579,20142,1144344,756694,15786,24614,,,10096,391552,9805
Report,2021-03-17,KS,,,,,,,14174,23092,,,
Admin,2021-03-18,KS,33784,20342,1178128,777036,15197,24032,,,14126,405678,9579
Report,2021-03-18,KS,,,,,,,28114,23308,,,
Admin,2021-03-19,KS,35816,19472,1213944,796508,14659,23299,,,17074,422752,9273
Report,2021-03-19,KS,,,,,,,38449,21512,,,
Admin,2021-03-20,KS,14269,7676,1228213,804184,14517,22966,,,6680,429432,9005
Report,2021-03-20,KS,,,,,,,38072,26597,,,
Admin,2021-03-21,KS,4275,2839,1232488,807023,14604,23127,,,1388,430820,9043
Report,2021-03-21,KS,,,,,,,36951,24624,,,
Admin,2021-03-22,KS,21812,15880,1254300,822903,15002,23640,,,6718,437538,9181
Report,2021-03-22,KS,,,,,,,8407,24528,,,
Admin,2021-03-23,KS,27692,17814,1281992,840717,14881,23889,,,11017,448555,9585
Report,2021-03-23,KS,,,,,,,7714,24554,,,
Admin,2021-03-24,KS,37908,23612,1319900,864329,15376,25079,,,15603,464158,10372
Report,2021-03-24,KS,,,,,,,26870,26368,,,
Admin,2021-03-25,KS,43633,25144,1363533,889473,16062,26486,,,21374,485532,11407
Report,2021-03-25,KS,,,,,,,24630,25870,,,
Admin,2021-03-26,KS,41883,22019,1405416,911492,16426,27353,,,20680,506212,11922
Report,2021-03-26,KS,,,,,,,30183,24690,,,
Admin,2021-03-27,KS,17817,10885,1423233,922377,16885,27860,,,7141,513353,11988
Report,2021-03-27,KS,,,,,,,46804,25937,,,
Admin,2021-03-28,KS,5372,3450,1428605,925827,16972,28016,,,2284,515637,12116
Report,2021-03-28,KS,,,,,,,32437,25292,,,
Admin,2021-03-29,KS,24810,15431,1453415,941258,16908,28445,,,10563,526200,12666
Report,2021-03-29,KS,,,,,,,12039,25811,,,
Admin,2021-03-30,KS,32155,18701,1485570,959959,17035,29082,,,14501,540701,13163
Report,2021-03-30,KS,,,,,,,7341,25758,,,
Admin,2021-03-31,KS,37479,23845,1523049,983804,17068,29021,,,15996,556697,13219
Report,2021-03-31,KS,,,,,,,21700,25019,,,
Admin,2021-04-01,KS,42428,23169,1565477,1006973,16786,28849,,,21604,578301,13252
Report,2021-04-01,KS,,,,,,,20362,24409,,,
Admin,2021-04-02,KS,39333,18078,1604810,1025051,16223,28484,,,22587,600888,13525
Report,2021-04-02,KS,,,,,,,56010,28099,,,
Admin,2021-04-03,KS,10312,6220,1615122,1031271,15556,27412,,,4241,605129,13110
Report,2021-04-03,KS,,,,,,,40810,27243,,,
Admin,2021-04-04,KS,2642,1948,1617764,1033219,15342,27022,,,735,605864,12889
Report,2021-04-04,KS,,,,,,,38401,28095,,,
Admin,2021-04-05,KS,23824,13004,1641588,1046223,14995,26881,,,12397,618261,13151
Report,2021-04-05,KS,,,,,,,9437,27723,,,
Admin,2021-04-06,KS,28988,15992,1670576,1062215,14608,26429,,,14683,632944,13177
Report,2021-04-06,KS,,,,,,,4570,27327,,,
Admin,2021-04-07,KS,36363,21834,1706939,1084049,14321,26270,,,17470,650414,13388
Report,2021-04-07,KS,,,,,,,35456,29292,,,
Admin,2021-04-08,KS,42670,21137,1749609,1105186,14030,26304,,,27108,677522,14174
Report,2021-04-08,KS,,,,,,,27757,30349,,,
Admin,2021-04-09,KS,40182,16004,1789791,1121190,13734,26425,,,27416,704938,14864
Report,2021-04-09,KS,,,,,,,34713,27306,,,
Admin,2021-04-10,KS,17369,11435,1807160,1132625,14479,27434,,,8502,713440,15473
Report,2021-04-10,KS,,,,,,,41927,27466,,,
Admin,2021-04-11,KS,5595,2667,1812755,1135292,14582,27855,,,3390,716830,15852
Report,2021-04-11,KS,,,,,,,38965,27546,,,
Admin,2021-04-12,KS,22556,10446,1835311,1145738,14216,27674,,,14685,731515,16179
Report,2021-04-12,KS,,,,,,,12645,28005,,,
Admin,2021-04-13,KS,27417,11964,1862728,1157702,13641,27450,,,15540,747055,16301
Report,2021-04-13,KS,,,,,,,10745,28887,,,
Admin,2021-04-14,KS,27666,11086,1890394,1168788,12106,26207,,,16310,763365,16135
Report,2021-04-14,KS,,,,,,,25812,27509,,,
Admin,2021-04-15,KS,29791,10680,1920185,1179468,10612,24368,,,18907,782272,14964
Report,2021-04-15,KS,,,,,,,31796,28086,,,
Admin,2021-04-16,KS,29572,7381,1949757,1186849,9380,22852,,,22052,804324,14198
Report,2021-04-16,KS,,,,,,,37688,28511,,,
Admin,2021-04-17,KS,11748,5303,1961505,1192152,8504,22049,,,6398,810722,13897
Report,2021-04-17,KS,,,,,,,31965,27088,,,
Admin,2021-04-18,KS,3919,1547,1965424,1193699,8344,21809,,,2332,813054,13746
Report,2021-04-18,KS,,,,,,,25826,25211,,,
Admin,2021-04-19,KS,19051,5536,1984475,1199235,7642,21309,,,13392,826446,13561
Report,2021-04-19,KS,,,,,,,11441,25039,,,
Admin,2021-04-20,KS,24959,7017,2009434,1206252,6936,20958,,,17778,844224,13881
Report,2021-04-20,KS,,,,,,,4620,24164,,,
Admin,2021-04-21,KS,21923,6178,2031357,1212430,6235,20137,,,15642,859866,13785
Report,2021-04-21,KS,,,,,,,18197,23076,,,
Admin,2021-04-22,KS,25985,6969,2057342,1219399,5704,19593,,,18780,878646,13767
Report,2021-04-22,KS,,,,,,,29838,22796,,,
Admin,2021-04-23,KS,24010,5385,2081352,1224784,5419,18799,,,18459,897105,13254
Report,2021-04-23,KS,,,,,,,28444,21476,,,
Admin,2021-04-24,KS,10082,4231,2091434,1229015,5266,18561,,,5816,902921,13171
Report,2021-04-24,KS,,,,,,,24946,20473,,,
Admin,2021-04-25,KS,3671,1306,2095105,1230321,5232,18525,,,2354,905275,13174
Report,2021-04-25,KS,,,,,,,22913,20057,,,
Admin,2021-04-26,KS,14362,3835,2109467,1234156,4989,17856,,,10474,915749,12757
Report,2021-04-26,KS,,,,,,,5728,19241,,,
Admin,2021-04-27,KS,20267,5370,2129734,1239526,4753,17185,,,15291,931040,12402
Report,2021-04-27,KS,,,,,,,3761,19118,,,
Admin,2021-04-28,KS,20335,5323,2150069,1244849,4631,16958,,,15387,946427,12365
Report,2021-04-28,KS,,,,,,,14690,18617,,,
Admin,2021-04-29,KS,23686,6317,2173755,1251166,4538,16630,,,18363,964790,12306
Report,2021-04-29,KS,,,,,,,16663,16735,,,
Admin,2021-04-30,KS,21998,6105,2195753,1257271,4641,16343,,,16554,981344,12034
Report,2021-04-30,KS,,,,,,,18199,15271,,,
Admin,2021-05-01,KS,7618,2724,2203371,1259995,4426,15991,,,5213,986557,11948
Report,2021-05-01,KS,,,,,,,20995,14707,,,
Admin,2021-05-02,KS,3189,1118,2206560,1261113,4399,15922,,,2217,988774,11928
Report,2021-05-02,KS,,,,,,,17284,13903,,,
Admin,2021-05-03,KS,10762,3756,2217322,1264869,4388,15407,,,7490,996264,11502
Report,2021-05-03,KS,,,,,,,2490,13440,,,
Admin,2021-05-04,KS,15717,4739,2233039,1269608,4297,14757,,,11647,1007911,10981
Report,2021-05-04,KS,,,,,,,3588,13416,,,
Admin,2021-05-05,KS,15838,4427,2248877,1274035,4169,14115,,,11923,1019834,10486
Report,2021-05-05,KS,,,,,,,10746,12852,,,
Admin,2021-05-06,KS,15149,4357,2264026,1278392,3889,12895,,,11462,1031296,9500
Report,2021-05-06,KS,,,,,,,14930,12605,,,
Admin,2021-05-07,KS,13304,4525,2277330,1282917,3664,11653,,,9274,1040570,8460
Report,2021-05-07,KS,,,,,,,30262,14328,,,
Admin,2021-05-08,KS,5434,1933,2282764,1284850,3551,11341,,,3790,1044360,8257
Report,2021-05-08,KS,,,,,,,13898,13314,,,
Admin,2021-05-09,KS,1993,835,2284757,1285685,3510,11171,,,1254,1045614,8120
Report,2021-05-09,KS,,,,,,,16737,13236,,,
Admin,2021-05-10,KS,8876,3110,2293633,1288795,3418,10901,,,6251,1051865,7943
Report,2021-05-10,KS,,,,,,,5296,13637,,,
Admin,2021-05-11,KS,10784,3692,2304417,1292487,3268,10196,,,7525,1059390,7354
Report,2021-05-11,KS,,,,,,,6973,14120,,,
Admin,2021-05-12,KS,9667,3400,2314084,1295887,3122,9315,,,6642,1066032,6599
Report,2021-05-12,KS,,,,,,,12467,14366,,,
Admin,2021-05-13,KS,12304,6164,2326388,1302051,3380,8908,,,6754,1072786,5927
Report,2021-05-13,KS,,,,,,,8237,13410,,,
Admin,2021-05-14,KS,13008,6553,2339396,1308604,3670,8866,,,7189,1079975,5629
Report,2021-05-14,KS,,,,,,,9798,10487,,,
Admin,2021-05-15,KS,8617,4603,2348013,1313207,4051,9321,,,4513,1084488,5732
Report,2021-05-15,KS,,,,,,,10525,10005,,,
Admin,2021-05-16,KS,3613,2387,2351626,1315594,4273,9552,,,1387,1085875,5751
Report,2021-05-16,KS,,,,,,,11437,9248,,,
Admin,2021-05-17,KS,10461,6587,2362087,1322181,4769,9779,,,4590,1090465,5514
Report,2021-05-17,KS,,,,,,,2241,8811,,,
Admin,2021-05-18,KS,10581,6022,2372668,1328203,5102,9750,,,5164,1095629,5177
Report,2021-05-18,KS,,,,,,,3974,8383,,,
Admin,2021-05-19,KS,9933,5735,2382601,1333938,5436,9788,,,4818,1100447,4916
Report,2021-05-19,KS,,,,,,,9104,7902,,,
Admin,2021-05-20,KS,12454,6947,2395055,1340885,5548,9809,,,6271,1106718,4847
Report,2021-05-20,KS,,,,,,,8971,8007,,,
Admin,2021-05-21,KS,11007,6098,2406062,1346983,5483,9523,,,5657,1112375,4628
Report,2021-05-21,KS,,,,,,,10121,8053,,,
Admin,2021-05-22,KS,5875,3537,2411937,1350520,5330,9132,,,2612,1114987,4357
Report,2021-05-22,KS,,,,,,,12548,8342,,,
Admin,2021-05-23,KS,2264,1377,2414201,1351897,5186,8939,,,975,1115962,4298
Report,2021-05-23,KS,,,,,,,12731,8527,,,
Admin,2021-05-24,KS,6646,3637,2420847,1355534,4765,8394,,,3461,1119423,4136
Report,2021-05-24,KS,,,,,,,3537,8712,,,
Admin,2021-05-25,KS,6730,3680,2427577,1359214,4430,7844,,,3646,1123069,3920
Report,2021-05-25,KS,,,,,,,5629,8949,,,
Admin,2021-05-26,KS,6996,3757,2434573,1362971,4148,7424,,,3664,1126733,3755
Report,2021-05-26,KS,,,,,,,12837,9482,,,
Admin,2021-05-27,KS,7615,3864,2442188,1366835,3707,6733,,,4199,1130932,3459
Report,2021-05-27,KS,,,,,,,5812,9031,,,
Admin,2021-05-28,KS,7954,4022,2450142,1370857,3411,6297,,,4350,1135282,3272
Report,2021-05-28,KS,,,,,,,6131,8461,,,
Admin,2021-05-29,KS,2852,1698,2452994,1372555,3148,5865,,,1401,1136683,3099
Report,2021-05-29,KS,,,,,,,12703,8483,,,
Admin,2021-05-30,KS,1610,905,2454604,1373460,3080,5771,,,781,1137464,3071
Report,2021-05-30,KS,,,,,,,7227,7697,,,
Admin,2021-05-31,KS,1174,556,2455778,1374016,2640,4990,,,661,1138125,2671
Report,2021-05-31,KS,,,,,,,2611,7564,,,
Admin,2021-06-01,KS,7477,3560,2463255,1377576,2623,5096,,,4241,1142366,2756
Report,2021-06-01,KS,,,,,,,1692,7002,,,
Admin,2021-06-02,KS,6010,3031,2469265,1380607,2519,4956,,,3332,1145698,2709
Report,2021-06-02,KS,,,,,,,1956,5447,,,
Admin,2021-06-03,KS,8000,3333,2477265,1383940,2444,5011,,,4962,1150660,2818
Report,2021-06-03,KS,,,,,,,466,4684,,,
Admin,2021-06-04,KS,8595,3520,2485860,1387460,2372,5102,,,5466,1156126,2977
Report,2021-06-04,KS,,,,,,,11829,5498,,,
Admin,2021-06-05,KS,5046,2212,2490906,1389672,2445,5416,,,3069,1159195,3216
Report,2021-06-05,KS,,,,,,,484,3752,,,
Admin,2021-06-06,KS,2737,962,2493643,1390634,2453,5577,,,1856,1161051,3369
Report,2021-06-06,KS,,,,,,,5811,3550,,,
Admin,2021-06-07,KS,6868,2744,2500511,1393378,2766,6390,,,4432,1165483,3908
Report,2021-06-07,KS,,,,,,,4064,3757,,,
Admin,2021-06-08,KS,7000,2823,2507511,1396201,2661,6322,,,4473,1169956,3941
Report,2021-06-08,KS,,,,,,,14834,5635,,,
Admin,2021-06-09,KS,7332,3257,2514843,1399458,2693,6511,,,4381,1174337,4091
Report,2021-06-09,KS,,,,,,,264,5393,,,
Admin,2021-06-10,KS,8180,2949,2523023,1402407,2638,6536,,,5609,1179946,4183
Report,2021-06-10,KS,,,,,,,6885,6310,,,
Admin,2021-06-11,KS,7431,2860,2530454,1405267,2544,6370,,,4972,1184918,4113
Report,2021-06-11,KS,,,,,,,6829,5596,,,
Admin,2021-06-12,KS,4200,1356,2534654,1406623,2422,6249,,,3048,1187966,4110
Report,2021-06-12,KS,,,,,,,7802,6641,,,
Admin,2021-06-13,KS,1742,487,2536396,1407110,2354,6107,,,1329,1189295,4034
Report,2021-06-13,KS,,,,,,,7913,6942,,,
Admin,2021-06-14,KS,5022,1942,2541418,1409052,2239,5843,,,3321,1192616,3876
Report,2021-06-14,KS,,,,,,,60,6370,,,
Admin,2021-06-15,KS,5412,2212,2546830,1411264,2152,5617,,,3449,1196065,3729
Report,2021-06-15,KS,,,,,,,10216,5710,,,
Admin,2021-06-16,KS,4703,1960,2551533,1413224,1967,5241,,,2982,1199047,3530
Report,2021-06-16,KS,,,,,,,5311,6431,,,
Admin,2021-06-17,KS,5983,2434,2557516,1415658,1893,4927,,,3929,1202976,3290
Report,2021-06-17,KS,,,,,,,8727,6694,,,
Admin,2021-06-18,KS,5847,2395,2563363,1418053,1827,4701,,,3782,1206758,3120
Report,2021-06-18,KS,,,,,,,5345,6482,,,
Admin,2021-06-19,KS,2593,1101,2565956,1419154,1790,4471,,,1595,1208353,2912
Report,2021-06-19,KS,,,,,,,5895,6210,,,
