Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:15:41 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2020-12-13,MI,,,,,,,0,0,,,
Admin,2020-12-14,MI,36,34,54,52,26,27,,,10,10,5
Report,2020-12-14,MI,,,,,,,0,0,,,
Admin,2020-12-15,MI,515,395,569,447,149,189,,,15,25,8
Report,2020-12-15,MI,,,,,,,0,0,,,
Admin,2020-12-16,MI,1752,1360,2321,1807,452,580,,,15,40,10
Report,2020-12-16,MI,,,,,,,5,1,,,
Admin,2020-12-17,MI,3670,3152,5991,4959,992,1198,,,41,81,16
Report,2020-12-17,MI,,,,,,,239,49,,,
Admin,2020-12-18,MI,13681,12892,19672,17851,2975,3278,,,23,104,17
Report,2020-12-18,MI,,,,,,,832,179,,,
Admin,2020-12-19,MI,4658,4357,24330,22208,3173,3475,,,156,260,37
Report,2020-12-19,MI,,,,,,,1607,383,,,
Admin,2020-12-20,MI,1985,1972,26315,24180,3452,3756,,,5,265,37
Report,2020-12-20,MI,,,,,,,2848,790,,,
Admin,2020-12-21,MI,14902,14309,41217,38489,5491,5880,,,47,312,43
Report,2020-12-21,MI,,,,,,,0,790,,,
Admin,2020-12-22,MI,16133,15473,57350,53962,7645,8111,,,31,343,45
Report,2020-12-22,MI,,,,,,,1069,943,,,
Admin,2020-12-23,MI,17666,16731,75016,70693,9841,10385,,,31,374,47
Report,2020-12-23,MI,,,,,,,9437,2290,,,
Admin,2020-12-24,MI,3260,3077,78276,73770,9830,10326,,,6,380,42
Report,2020-12-24,MI,,,,,,,467,2323,,,
Admin,2020-12-25,MI,140,138,78416,73908,8008,8392,,,1,381,39
Report,2020-12-25,MI,,,,,,,21533,5280,,,
Admin,2020-12-26,MI,4343,4170,82759,78078,7981,8347,,,7,388,18
Report,2020-12-26,MI,,,,,,,214,5081,,,
Admin,2020-12-27,MI,2295,2279,85054,80357,8025,8391,,,8,396,18
Report,2020-12-27,MI,,,,,,,0,4674,,,
Admin,2020-12-28,MI,20418,19549,105472,99906,8774,9179,,,41,437,17
Report,2020-12-28,MI,,,,,,,3129,5121,,,
Admin,2020-12-29,MI,21978,20951,127450,120857,9556,10014,,,88,525,26
Report,2020-12-29,MI,,,,,,,1743,5218,,,
Admin,2020-12-30,MI,21781,21282,149231,142139,10207,10602,,,108,633,37
Report,2020-12-30,MI,,,,,,,10820,5415,,,
Admin,2020-12-31,MI,8221,8008,157452,150147,10911,11310,,,70,703,46
Report,2020-12-31,MI,,,,,,,14455,7413,,,
Admin,2021-01-01,MI,1987,1830,159439,151977,11153,11574,,,156,859,68
Report,2021-01-01,MI,,,,,,,15150,6502,,,
Admin,2021-01-02,MI,6606,6479,166045,158456,11483,11898,,,24,883,70
Report,2021-01-02,MI,,,,,,,6905,7457,,,
Admin,2021-01-03,MI,4094,4005,170139,162461,11729,12155,,,14,897,71
Report,2021-01-03,MI,,,,,,,1692,7699,,,
Admin,2021-01-04,MI,19680,18544,189819,181005,11586,12049,,,329,1226,112
Report,2021-01-04,MI,,,,,,,6895,8237,,,
Admin,2021-01-05,MI,21339,19555,211158,200560,11386,11958,,,945,2171,235
Report,2021-01-05,MI,,,,,,,0,7988,,,
Admin,2021-01-06,MI,27010,24230,238168,224790,11807,12705,,,1894,4065,490
Report,2021-01-06,MI,,,,,,,25649,10107,,,
Admin,2021-01-07,MI,28689,23330,266857,248120,13996,15629,,,4648,8713,1144
Report,2021-01-07,MI,,,,,,,31562,12550,,,
Admin,2021-01-08,MI,38773,25669,305630,273789,17402,20884,,,11836,20549,2812
Report,2021-01-08,MI,,,,,,,0,10386,,,
Admin,2021-01-09,MI,11533,7888,317163,281677,17603,21588,,,3516,24065,3311
Report,2021-01-09,MI,,,,,,,21896,12528,,,
Admin,2021-01-10,MI,3862,2425,321025,284102,17377,21555,,,1295,25360,3494
Report,2021-01-10,MI,,,,,,,30768,16681,,,
Admin,2021-01-11,MI,38502,24302,359527,308404,18200,24244,,,13548,38908,5383
Report,2021-01-11,MI,,,,,,,17509,18198,,,
Admin,2021-01-12,MI,41980,27877,401507,336281,19389,27192,,,13537,52445,7182
Report,2021-01-12,MI,,,,,,,1261,18378,,,
Admin,2021-01-13,MI,42220,30108,443727,366389,20228,29365,,,11721,64166,8585
Report,2021-01-13,MI,,,,,,,63834,23833,,,
Admin,2021-01-14,MI,45243,40094,488970,406483,22623,31730,,,4627,68793,8582
Report,2021-01-14,MI,,,,,,,72663,29704,,,
Admin,2021-01-15,MI,42082,38333,531052,444816,24432,32203,,,3506,72299,7392
Report,2021-01-15,MI,,,,,,,0,29704,,,
Admin,2021-01-16,MI,18146,15734,549198,460550,25553,33147,,,2185,74484,7202
Report,2021-01-16,MI,,,,,,,37208,31892,,,
Admin,2021-01-17,MI,5651,4463,554849,465013,25844,33403,,,1090,75574,7173
Report,2021-01-17,MI,,,,,,,47063,34220,,,
Admin,2021-01-18,MI,31939,22259,586788,487272,25553,32465,,,9388,84962,6579
Report,2021-01-18,MI,,,,,,,35139,36738,,,
Admin,2021-01-19,MI,41229,29406,628017,516678,25771,32358,,,11500,96462,6288
Report,2021-01-19,MI,,,,,,,0,36558,,,
Admin,2021-01-20,MI,47983,35416,676000,552094,26529,33181,,,12104,108566,6342
Report,2021-01-20,MI,,,,,,,25015,31013,,,
Admin,2021-01-21,MI,50486,42273,726486,594367,26841,33930,,,7573,116139,6763
Report,2021-01-21,MI,,,,,,,40237,26380,,,
Admin,2021-01-22,MI,47972,41765,774458,636132,27331,34772,,,5780,121919,7088
Report,2021-01-22,MI,,,,,,,46610,33039,,,
Admin,2021-01-23,MI,32683,27061,807141,663193,28949,36849,,,5392,127311,7546
Report,2021-01-23,MI,,,,,,,57207,35896,,,
Admin,2021-01-24,MI,9962,7152,817103,670345,29333,37464,,,2764,130075,7785
Report,2021-01-24,MI,,,,,,,42612,35260,,,
Admin,2021-01-25,MI,41510,23826,858613,694171,29557,38832,,,16997,147072,8872
Report,2021-01-25,MI,,,,,,,32164,34835,,,
Admin,2021-01-26,MI,49477,31593,908090,725764,29869,40010,,,17368,164440,9711
Report,2021-01-26,MI,,,,,,,14833,36954,,,
Admin,2021-01-27,MI,56133,37669,964223,763433,30191,41174,,,17942,182382,10545
Report,2021-01-27,MI,,,,,,,29761,37632,,,
Admin,2021-01-28,MI,59355,44807,1023578,808240,30553,42441,,,14038,196420,11468
Report,2021-01-28,MI,,,,,,,42385,37939,,,
Admin,2021-01-29,MI,54243,38771,1077821,847011,30126,43337,,,15118,211538,12802
Report,2021-01-29,MI,,,,,,,52247,38744,,,
Admin,2021-01-30,MI,24939,17335,1102760,864346,28736,42231,,,7175,218713,13057
Report,2021-01-30,MI,,,,,,,55760,38537,,,
Admin,2021-01-31,MI,8070,5290,1110830,869636,28470,41961,,,2707,221420,13049
Report,2021-01-31,MI,,,,,,,54607,40251,,,
Admin,2021-02-01,MI,37248,16711,1148078,886347,27454,41352,,,20029,241449,13482
Report,2021-02-01,MI,,,,,,,28514,39730,,,
Admin,2021-02-02,MI,54364,31811,1202442,918158,27485,42050,,,21997,263446,14143
Report,2021-02-02,MI,,,,,,,9939,39030,,,
Admin,2021-02-03,MI,65625,35226,1268067,953384,27136,43406,,,29658,293104,15817
Report,2021-02-03,MI,,,,,,,26785,38605,,,
Admin,2021-02-04,MI,69580,35286,1337647,988670,25776,44867,,,33346,326450,18575
Report,2021-02-04,MI,,,,,,,36540,37770,,,
Admin,2021-02-05,MI,66101,30291,1403748,1018961,24564,46561,,,35166,361616,21439
Report,2021-02-05,MI,,,,,,,55367,38216,,,
Admin,2021-02-06,MI,35332,18195,1439080,1037156,24687,48045,,,16736,378352,22805
Report,2021-02-06,MI,,,,,,,59006,38680,,,
Admin,2021-02-07,MI,8657,4050,1447737,1041206,24510,48129,,,4444,382796,23053
Report,2021-02-07,MI,,,,,,,58759,39273,,,
Admin,2021-02-08,MI,44653,17927,1492390,1059133,24684,49187,,,26012,408808,23908
Report,2021-02-08,MI,,,,,,,30435,39547,,,
Admin,2021-02-09,MI,59346,29302,1551736,1088435,24325,49899,,,29618,438426,24997
Report,2021-02-09,MI,,,,,,,27508,42057,,,
Admin,2021-02-10,MI,60457,28197,1612193,1116632,23321,49160,,,31550,469976,25267
Report,2021-02-10,MI,,,,,,,49041,45237,,,
Admin,2021-02-11,MI,75177,38727,1687370,1155359,23813,49960,,,35721,505697,25606
Report,2021-02-11,MI,,,,,,,53123,47606,,,
Admin,2021-02-12,MI,74341,38871,1761711,1194230,25038,51137,,,34773,540470,25550
Report,2021-02-12,MI,,,,,,,53580,47350,,,
Admin,2021-02-13,MI,34986,20523,1796697,1214753,25371,51088,,,14183,554653,25185
Report,2021-02-13,MI,,,,,,,72229,49239,,,
Admin,2021-02-14,MI,9252,3361,1805949,1218114,25273,51173,,,5762,560415,25374
Report,2021-02-14,MI,,,,,,,67117,50433,,,
Admin,2021-02-15,MI,33869,15677,1839818,1233791,24951,49632,,,17667,578082,24182
