Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:21:38 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-01-26,WY,2890,1861,57992,49129,1835,2314,,,1001,8208,451
Report,2021-01-26,WY,,,,,,,183,1719,,,
Admin,2021-01-27,WY,4123,2200,62115,51329,1801,2455,,,1857,10065,621
Report,2021-01-27,WY,,,,,,,2086,2017,,,
Admin,2021-01-28,WY,5390,3802,67505,55131,1876,2690,,,1534,11599,776
Report,2021-01-28,WY,,,,,,,0,2017,,,
Admin,2021-01-29,WY,3273,2212,70778,57343,1726,2641,,,962,12561,874
Report,2021-01-29,WY,,,,,,,5741,2088,,,
Admin,2021-01-30,WY,1002,856,71780,58199,1767,2701,,,125,12686,890
Report,2021-01-30,WY,,,,,,,0,1658,,,
Admin,2021-01-31,WY,98,53,71878,58252,1766,2706,,,38,12724,896
Report,2021-01-31,WY,,,,,,,7857,2317,,,
Admin,2021-02-01,WY,1998,1085,73876,59337,1724,2682,,,890,13614,915
Report,2021-02-01,WY,,,,,,,1698,2509,,,
Admin,2021-02-02,WY,3482,2196,77358,61533,1772,2766,,,1217,14831,946
Report,2021-02-02,WY,,,,,,,297,2526,,,
Admin,2021-02-03,WY,4699,2799,82057,64332,1858,2848,,,1854,16685,945
Report,2021-02-03,WY,,,,,,,1757,2479,,,
Admin,2021-02-04,WY,4668,2797,86725,67129,1714,2745,,,1743,18428,975
Report,2021-02-04,WY,,,,,,,0,2479,,,
Admin,2021-02-05,WY,4060,1677,90785,68806,1638,2858,,,2261,20689,1161
Report,2021-02-05,WY,,,,,,,6642,2607,,,
Admin,2021-02-06,WY,1513,409,92298,69215,1574,2931,,,1100,21789,1300
Report,2021-02-06,WY,,,,,,,4441,3242,,,
Admin,2021-02-07,WY,99,92,92397,69307,1579,2931,,,3,21792,1295
Report,2021-02-07,WY,,,,,,,0,2119,,,
Admin,2021-02-08,WY,3746,2004,96143,71311,1711,3181,,,1714,23506,1413
Report,2021-02-08,WY,,,,,,,4599,2534,,,
Admin,2021-02-09,WY,5418,2684,101561,73995,1780,3457,,,2635,26141,1615
Report,2021-02-09,WY,,,,,,,0,2491,,,
Admin,2021-02-10,WY,5540,2680,107101,76675,1763,3577,,,2750,28891,1743
Report,2021-02-10,WY,,,,,,,3058,2677,,,
Admin,2021-02-11,WY,6908,4318,114009,80993,1981,3897,,,2458,31349,1845
Report,2021-02-11,WY,,,,,,,0,2677,,,
Admin,2021-02-12,WY,5712,3377,119721,84370,2223,4133,,,2231,33580,1841
Report,2021-02-12,WY,,,,,,,9623,3103,,,
Admin,2021-02-13,WY,1217,1024,120938,85394,2311,4091,,,185,33765,1710
Report,2021-02-13,WY,,,,,,,0,2469,,,
Admin,2021-02-14,WY,144,85,121082,85479,2310,4097,,,48,33813,1717
Report,2021-02-14,WY,,,,,,,9961,3892,,,
Admin,2021-02-15,WY,1583,729,122665,86208,2128,3788,,,831,34644,1591
Report,2021-02-15,WY,,,,,,,1087,3390,,,
Admin,2021-02-16,WY,4011,1776,126676,87984,1998,3587,,,2197,36841,1528
Report,2021-02-16,WY,,,,,,,0,3390,,,
Admin,2021-02-17,WY,4171,2024,130847,90008,1905,3392,,,2104,38945,1436
Report,2021-02-17,WY,,,,,,,0,2953,,,
Admin,2021-02-18,WY,5377,2265,136224,92273,1611,3173,,,3010,41955,1515
Report,2021-02-18,WY,,,,,,,5240,3702,,,
Admin,2021-02-19,WY,4451,1326,140675,93599,1318,2993,,,3032,44987,1629
Report,2021-02-19,WY,,,,,,,18884,5025,,,
Admin,2021-02-20,WY,1480,742,142155,94341,1278,3031,,,717,45704,1705
Report,2021-02-20,WY,,,,,,,4750,5703,,,
Admin,2021-02-21,WY,125,53,142280,94394,1274,3028,,,63,45767,1707
Report,2021-02-21,WY,,,,,,,410,4339,,,
Admin,2021-02-22,WY,2602,1131,144882,95525,1331,3173,,,1387,47154,1787
Report,2021-02-22,WY,,,,,,,6165,5064,,,
Admin,2021-02-23,WY,3578,1491,148460,97016,1290,3112,,,2052,49206,1766
Report,2021-02-23,WY,,,,,,,528,5140,,,
Admin,2021-02-24,WY,4233,1919,152693,98935,1275,3120,,,2262,51468,1789
Report,2021-02-24,WY,,,,,,,203,5169,,,
Admin,2021-02-25,WY,6695,2866,159388,101801,1361,3309,,,3698,55166,1887
Report,2021-02-25,WY,,,,,,,5179,5160,,,
Admin,2021-02-26,WY,4579,1994,163967,103795,1457,3327,,,2456,57622,1805
Report,2021-02-26,WY,,,,,,,4032,3038,,,
Admin,2021-02-27,WY,2821,1888,166788,105683,1620,3519,,,914,58536,1833
Report,2021-02-27,WY,,,,,,,6007,3218,,,
Admin,2021-02-28,WY,331,190,167119,105873,1640,3548,,,118,58654,1841
Report,2021-02-28,WY,,,,,,,4813,3847,,,
Admin,2021-03-01,WY,2950,1381,170069,107254,1676,3598,,,1440,60094,1848
Report,2021-03-01,WY,,,,,,,344,3015,,,
Admin,2021-03-02,WY,3559,1496,173628,108750,1676,3595,,,2005,62099,1841
Report,2021-03-02,WY,,,,,,,35,2945,,,
Admin,2021-03-03,WY,4834,2730,178462,111480,1792,3681,,,2149,64248,1825
Report,2021-03-03,WY,,,,,,,6142,3793,,,
Admin,2021-03-04,WY,7439,3384,185901,114864,1866,3787,,,4081,68329,1880
Report,2021-03-04,WY,,,,,,,276,3093,,,
Admin,2021-03-05,WY,5658,3219,191559,118083,2041,3941,,,2445,70774,1878
Report,2021-03-05,WY,,,,,,,3518,3019,,,
Admin,2021-03-06,WY,1968,882,193527,118965,1897,3819,,,1109,71883,1906
Report,2021-03-06,WY,,,,,,,10784,3702,,,
Admin,2021-03-07,WY,255,196,193782,119161,1898,3809,,,54,71937,1897
Report,2021-03-07,WY,,,,,,,539,3091,,,
Admin,2021-03-08,WY,3214,1475,196996,120636,1912,3846,,,1858,73795,1957
Report,2021-03-08,WY,,,,,,,7545,4120,,,
Admin,2021-03-09,WY,4298,2389,201294,123025,2039,3952,,,2068,75863,1966
Report,2021-03-09,WY,,,,,,,233,4148,,,
Admin,2021-03-10,WY,4896,2749,206190,125774,2042,3961,,,2207,78070,1974
Report,2021-03-10,WY,,,,,,,4367,3895,,,
Admin,2021-03-11,WY,7862,5039,214052,130813,2278,4021,,,3009,81079,1821
Report,2021-03-11,WY,,,,,,,390,3911,,,
Admin,2021-03-12,WY,5541,2811,219593,133624,2220,4004,,,2859,83938,1880
Report,2021-03-12,WY,,,,,,,8662,4646,,,
Admin,2021-03-13,WY,1449,506,221042,134130,2166,3930,,,989,84927,1863
Report,2021-03-13,WY,,,,,,,6309,4006,,,
Admin,2021-03-14,WY,98,65,221140,134195,2148,3908,,,22,84949,1858
Report,2021-03-14,WY,,,,,,,6369,4839,,,
Admin,2021-03-15,WY,1361,871,222501,135066,2061,3643,,,584,85533,1676
Report,2021-03-15,WY,,,,,,,589,3846,,,
Admin,2021-03-16,WY,2457,1584,224958,136650,1946,3380,,,1022,86555,1527
Report,2021-03-16,WY,,,,,,,1470,4022,,,
Admin,2021-03-17,WY,3723,2235,228681,138885,1873,3213,,,1799,88354,1469
Report,2021-03-17,WY,,,,,,,46,3405,,,
Admin,2021-03-18,WY,5835,3232,234516,142117,1615,2923,,,2798,91152,1439
Report,2021-03-18,WY,,,,,,,35,3354,,,
Admin,2021-03-19,WY,5615,3706,240131,145823,1743,2934,,,2671,93823,1412
Report,2021-03-19,WY,,,,,,,6685,3072,,,
Admin,2021-03-20,WY,3266,1195,243397,147018,1841,3193,,,2145,95968,1577
Report,2021-03-20,WY,,,,,,,258,2207,,,
Admin,2021-03-21,WY,697,388,244094,147406,1887,3279,,,265,96233,1612
Report,2021-03-21,WY,,,,,,,343,1347,,,
Admin,2021-03-22,WY,3228,1668,247322,149074,2001,3545,,,1716,97949,1773
Report,2021-03-22,WY,,,,,,,116,1279,,,
Admin,2021-03-23,WY,4926,3550,252248,152624,2282,3898,,,1614,99563,1858
Report,2021-03-23,WY,,,,,,,13719,3029,,,
Admin,2021-03-24,WY,5107,3503,257355,156127,2463,4096,,,1748,101311,1851
Report,2021-03-24,WY,,,,,,,253,3058,,,
Admin,2021-03-25,WY,6061,2869,263416,158996,2411,4128,,,3388,104699,1935
Report,2021-03-25,WY,,,,,,,7495,4124,,,
Admin,2021-03-26,WY,6001,2675,269417,161671,2264,4183,,,3528,108227,2057
Report,2021-03-26,WY,,,,,,,417,3229,,,
Admin,2021-03-27,WY,3127,2217,272544,163888,2410,4163,,,1239,109466,1928
Report,2021-03-27,WY,,,,,,,268,3230,,,
Admin,2021-03-28,WY,313,196,272857,164084,2383,4109,,,100,109566,1904
Report,2021-03-28,WY,,,,,,,434,3243,,,
Admin,2021-03-29,WY,3016,1700,275873,165784,2387,4078,,,1546,111112,1880
Report,2021-03-29,WY,,,,,,,17912,5785,,,
Admin,2021-03-30,WY,4526,2681,280399,168465,2263,4021,,,1958,113070,1929
Report,2021-03-30,WY,,,,,,,13,3827,,,
Admin,2021-03-31,WY,6026,2915,286425,171380,2179,4152,,,3163,116233,2131
Report,2021-03-31,WY,,,,,,,443,3855,,,
Admin,2021-04-01,WY,7077,3183,293502,174563,2224,4298,,,4341,120574,2267
Report,2021-04-01,WY,,,,,,,7820,3901,,,
Admin,2021-04-02,WY,5142,2252,298644,176815,2163,4175,,,3051,123625,2199
Report,2021-04-02,WY,,,,,,,373,3895,,,
Admin,2021-04-03,WY,1023,375,299667,177190,1900,3874,,,688,124313,2121
Report,2021-04-03,WY,,,,,,,263,3894,,,
Admin,2021-04-04,WY,249,174,299916,177364,1897,3865,,,57,124370,2114
Report,2021-04-04,WY,,,,,,,15823,6092,,,
Admin,2021-04-05,WY,3190,1844,303106,179208,1918,3890,,,1572,125942,2118
Report,2021-04-05,WY,,,,,,,281,3574,,,
Admin,2021-04-06,WY,5827,3149,308933,182357,1985,4076,,,3038,128980,2272
Report,2021-04-06,WY,,,,,,,1304,3758,,,
Admin,2021-04-07,WY,5389,2830,314322,185187,1972,3985,,,2779,131759,2218
Report,2021-04-07,WY,,,,,,,316,3740,,,
Admin,2021-04-08,WY,5351,2718,319673,187905,1906,3738,,,3174,134933,2051
Report,2021-04-08,WY,,,,,,,228,2655,,,
Admin,2021-04-09,WY,3916,2034,323589,189939,1875,3563,,,2129,137062,1919
Report,2021-04-09,WY,,,,,,,214,2633,,,
Admin,2021-04-10,WY,3075,1724,326664,191663,2068,3856,,,2063,139125,2116
Report,2021-04-10,WY,,,,,,,312,2640,,,
Admin,2021-04-11,WY,345,178,327009,191841,2068,3870,,,190,139315,2135
Report,2021-04-11,WY,,,,,,,21362,3431,,,
Admin,2021-04-12,WY,2487,1548,329496,193389,2026,3770,,,1239,140554,2087
Report,2021-04-12,WY,,,,,,,63,3400,,,
Admin,2021-04-13,WY,3717,1255,333213,194644,1755,3468,,,2415,142969,1998
Report,2021-04-13,WY,,,,,,,3404,3700,,,
Admin,2021-04-14,WY,3794,1439,337007,196083,1557,3240,,,2275,145244,1926
Report,2021-04-14,WY,,,,,,,2942,4075,,,
Admin,2021-04-15,WY,3922,1626,340929,197709,1401,3036,,,2227,147471,1791
Report,2021-04-15,WY,,,,,,,111,4058,,,
Admin,2021-04-16,WY,3945,1754,344874,199463,1361,3040,,,2068,149539,1782
Report,2021-04-16,WY,,,,,,,6175,4910,,,
Admin,2021-04-17,WY,925,433,345799,199896,1176,2733,,,464,150003,1554
Report,2021-04-17,WY,,,,,,,196,4893,,,
Admin,2021-04-18,WY,320,112,346119,200008,1167,2730,,,178,150181,1552
Report,2021-04-18,WY,,,,,,,106,1857,,,
Admin,2021-04-19,WY,2189,636,348308,200644,1036,2687,,,1495,151676,1588
Report,2021-04-19,WY,,,,,,,257,1884,,,
Admin,2021-04-20,WY,3195,831,351503,201475,976,2612,,,2277,153953,1569
Report,2021-04-20,WY,,,,,,,8809,2657,,,
Admin,2021-04-21,WY,3593,982,355096,202457,911,2584,,,2545,156498,1607
Report,2021-04-21,WY,,,,,,,164,2260,,,
Admin,2021-04-22,WY,3635,1209,358731,203666,851,2543,,,2370,158868,1628
Report,2021-04-22,WY,,,,,,,4631,2905,,,
Admin,2021-04-23,WY,2878,995,361609,204661,743,2390,,,1850,160718,1597
Report,2021-04-23,WY,,,,,,,3221,2483,,,
Admin,2021-04-24,WY,1945,376,363554,205037,734,2536,,,1564,162282,1754
Report,2021-04-24,WY,,,,,,,112,2471,,,
Admin,2021-04-25,WY,254,102,363808,205139,733,2527,,,154,162436,1750
Report,2021-04-25,WY,,,,,,,234,2490,,,
Admin,2021-04-26,WY,1796,540,365604,205679,719,2470,,,1225,163661,1712
Report,2021-04-26,WY,,,,,,,7552,3532,,,
Admin,2021-04-27,WY,2941,788,368545,206467,713,2434,,,2169,165830,1696
Report,2021-04-27,WY,,,,,,,16,2276,,,
Admin,2021-04-28,WY,3037,700,371582,207167,673,2355,,,2373,168203,1672
Report,2021-04-28,WY,,,,,,,188,2279,,,
Admin,2021-04-29,WY,2924,911,374506,208078,630,2253,,,2100,170303,1633
Report,2021-04-29,WY,,,,,,,4518,2263,,,
Admin,2021-04-30,WY,2575,928,377081,209006,621,2210,,,1769,172072,1622
Report,2021-04-30,WY,,,,,,,2656,2182,,,
Admin,2021-05-01,WY,475,195,377556,209201,595,2000,,,311,172383,1443
Report,2021-05-01,WY,,,,,,,2165,2476,,,
Admin,2021-05-02,WY,198,80,377754,209281,592,1992,,,119,172502,1438
Report,2021-05-02,WY,,,,,,,290,2484,,,
Admin,2021-05-03,WY,1755,511,379509,209792,588,1986,,,1291,173793,1447
Report,2021-05-03,WY,,,,,,,33,1409,,,
Admin,2021-05-04,WY,1970,760,381479,210552,584,1847,,,1308,175101,1324
Report,2021-05-04,WY,,,,,,,2654,1786,,,
Admin,2021-05-05,WY,2537,853,384016,211405,605,1776,,,1825,176926,1246
Report,2021-05-05,WY,,,,,,,1950,2038,,,
Admin,2021-05-06,WY,2490,782,386506,212187,587,1714,,,1832,178758,1207
Report,2021-05-06,WY,,,,,,,241,1427,,,
Admin,2021-05-07,WY,2483,753,388989,212940,562,1701,,,1882,180640,1224
Report,2021-05-07,WY,,,,,,,4158,1642,,,
Admin,2021-05-08,WY,576,174,389565,213114,559,1715,,,408,181048,1237
Report,2021-05-08,WY,,,,,,,2223,1650,,,
Admin,2021-05-09,WY,182,96,389747,213210,561,1713,,,111,181159,1236
Report,2021-05-09,WY,,,,,,,204,1638,,,
Admin,2021-05-10,WY,916,325,390663,213535,535,1593,,,634,181793,1142
Report,2021-05-10,WY,,,,,,,39,1638,,,
Admin,2021-05-11,WY,669,339,391332,213874,475,1407,,,390,182183,1011
Report,2021-05-11,WY,,,,,,,3323,1734,,,
Admin,2021-05-12,WY,1735,600,393067,214474,438,1293,,,1187,183370,920
Report,2021-05-12,WY,,,,,,,1287,1639,,,
Admin,2021-05-13,WY,2516,1117,395583,215591,486,1296,,,1516,184886,875
Report,2021-05-13,WY,,,,,,,130,1623,,,
Admin,2021-05-14,WY,1865,973,397448,216564,518,1208,,,1041,185927,755
Report,2021-05-14,WY,,,,,,,1687,1270,,,
Admin,2021-05-15,WY,524,360,397972,216924,544,1201,,,249,186176,732
Report,2021-05-15,WY,,,,,,,2236,1272,,,
Admin,2021-05-16,WY,298,196,398270,217120,559,1217,,,118,186294,733
Report,2021-05-16,WY,,,,,,,122,1261,,,
Admin,2021-05-17,WY,1501,1032,399771,218152,660,1301,,,600,186894,728
Report,2021-05-17,WY,,,,,,,95,1269,,,
Admin,2021-05-18,WY,2071,1309,401842,219461,798,1501,,,910,187804,803
Report,2021-05-18,WY,,,,,,,2176,1105,,,
Admin,2021-05-19,WY,1677,930,403519,220391,845,1493,,,872,188676,758
Report,2021-05-19,WY,,,,,,,135,940,,,
Admin,2021-05-20,WY,1796,1073,405315,221464,839,1390,,,931,189607,674
Report,2021-05-20,WY,,,,,,,3153,1372,,,
Admin,2021-05-21,WY,2069,1109,407384,222573,858,1419,,,1180,190787,694
Report,2021-05-21,WY,,,,,,,1566,1355,,,
Admin,2021-05-22,WY,437,291,407821,222864,849,1407,,,197,190984,686
Report,2021-05-22,WY,,,,,,,2087,1333,,,
Admin,2021-05-23,WY,165,104,407986,222968,835,1388,,,74,191058,680
Report,2021-05-23,WY,,,,,,,111,1332,,,
Admin,2021-05-24,WY,960,545,408946,223513,766,1310,,,540,191598,672
Report,2021-05-24,WY,,,,,,,63,1327,,,
Admin,2021-05-25,WY,1194,665,410140,224178,674,1185,,,652,192250,635
Report,2021-05-25,WY,,,,,,,2540,1379,,,
Admin,2021-05-26,WY,1539,797,411679,224975,655,1165,,,936,193186,644
Report,2021-05-26,WY,,,,,,,132,1379,,,
Admin,2021-05-27,WY,1331,667,413010,225642,597,1099,,,793,193979,624
Report,2021-05-27,WY,,,,,,,81,940,,,
Admin,2021-05-28,WY,1198,648,414208,226290,531,974,,,643,194622,547
Report,2021-05-28,WY,,,,,,,3340,1193,,,
Admin,2021-05-29,WY,309,202,414517,226492,518,956,,,132,194754,538
Report,2021-05-29,WY,,,,,,,1249,1074,,,
Admin,2021-05-30,WY,147,89,414664,226581,516,954,,,69,194823,537
Report,2021-05-30,WY,,,,,,,88,1070,,,
Admin,2021-05-31,WY,162,81,414826,226662,450,840,,,89,194912,473
Report,2021-05-31,WY,,,,,,,14,1063,,,
Admin,2021-06-01,WY,1179,621,416005,227283,444,837,,,636,195548,471
Report,2021-06-01,WY,,,,,,,7,702,,,
Admin,2021-06-02,WY,1207,734,417212,228017,435,790,,,570,196118,418
Report,2021-06-02,WY,,,,,,,1852,947,,,
Admin,2021-06-03,WY,1390,660,418602,228677,434,798,,,868,196986,429
Report,2021-06-03,WY,,,,,,,166,959,,,
Admin,2021-06-04,WY,1632,787,420234,229464,453,860,,,960,197946,474
Report,2021-06-04,WY,,,,,,,1794,739,,,
Admin,2021-06-05,WY,380,191,420614,229655,452,871,,,225,198171,488
Report,2021-06-05,WY,,,,,,,49,567,,,
Admin,2021-06-06,WY,215,97,420829,229752,453,880,,,128,198299,496
Report,2021-06-06,WY,,,,,,,1483,766,,,
Admin,2021-06-07,WY,1161,424,421990,230176,502,1023,,,814,199113,600
Report,2021-06-07,WY,,,,,,,72,775,,,
Admin,2021-06-08,WY,1286,531,423276,230707,489,1038,,,832,199945,628
Report,2021-06-08,WY,,,,,,,2140,1079,,,
Admin,2021-06-09,WY,1138,505,424414,231212,456,1028,,,721,200666,649
Report,2021-06-09,WY,,,,,,,996,957,,,
Admin,2021-06-10,WY,1368,516,425782,231728,436,1025,,,970,201636,664
Report,2021-06-10,WY,,,,,,,113,950,,,
Admin,2021-06-11,WY,1455,574,427237,232302,405,1000,,,959,202595,664
Report,2021-06-11,WY,,,,,,,34,698,,,
Admin,2021-06-12,WY,391,159,427628,232461,401,1002,,,251,202846,667
Report,2021-06-12,WY,,,,,,,2307,1021,,,
Admin,2021-06-13,WY,117,69,427745,232530,397,988,,,54,202900,657
Report,2021-06-13,WY,,,,,,,1461,1018,,,
Admin,2021-06-14,WY,384,179,428129,232709,362,877,,,232,203132,574
Report,2021-06-14,WY,,,,,,,86,1020,,,
Admin,2021-06-15,WY,796,345,428925,233054,335,807,,,531,203663,531
Report,2021-06-15,WY,,,,,,,1924,989,,,
Admin,2021-06-16,WY,998,424,429923,233478,324,787,,,637,204300,519
Report,2021-06-16,WY,,,,,,,25,850,,,
Admin,2021-06-17,WY,923,450,430846,233928,314,723,,,575,204875,462
Report,2021-06-17,WY,,,,,,,146,855,,,
Admin,2021-06-18,WY,1170,499,432016,234427,304,682,,,742,205617,431
Report,2021-06-18,WY,,,,,,,1740,1098,,,
Admin,2021-06-19,WY,328,121,432344,234548,298,673,,,206,205823,425
Report,2021-06-19,WY,,,,,,,1022,915,,,
Admin,2021-06-20,WY,117,51,432461,234599,296,673,,,71,205894,427
Report,2021-06-20,WY,,,,,,,66,716,,,
Admin,2021-06-21,WY,492,267,432953,234866,308,689,,,294,206188,436
Report,2021-06-21,WY,,,,,,,57,711,,,
Admin,2021-06-22,WY,386,176,433339,235042,284,630,,,255,206443,397
Report,2021-06-22,WY,,,,,,,1641,671,,,
Admin,2021-06-23,WY,1022,464,434361,235506,290,634,,,638,207081,397
Report,2021-06-23,WY,,,,,,,546,745,,,
Admin,2021-06-24,WY,917,444,435278,235950,289,633,,,545,207626,393
Report,2021-06-24,WY,,,,,,,93,738,,,
Admin,2021-06-25,WY,955,471,436233,236421,285,602,,,555,208181,366
Report,2021-06-25,WY,,,,,,,2646,867,,,
Admin,2021-06-26,WY,282,151,436515,236572,289,595,,,168,208349,360
Report,2021-06-26,WY,,,,,,,1155,886,,,
Admin,2021-06-27,WY,94,56,436609,236628,290,592,,,40,208389,356
Report,2021-06-27,WY,,,,,,,76,888,,,
Admin,2021-06-28,WY,598,333,437207,236961,299,607,,,310,208699,358
Report,2021-06-28,WY,,,,,,,154,902,,,
Admin,2021-06-29,WY,797,403,438004,237364,332,666,,,473,209172,389
Report,2021-06-29,WY,,,,,,,2214,983,,,
Admin,2021-06-30,WY,818,421,438822,237785,326,637,,,471,209643,366
Report,2021-06-30,WY,,,,,,,55,913,,,
Admin,2021-07-01,WY,761,371,439583,238156,315,615,,,442,210085,351
Report,2021-07-01,WY,,,,,,,1489,1113,,,
