Trends in Number of COVID-19 Vaccinations in the US
Date generated: Mon Sep 06 2021 18:15:09 GMT-0400 (Eastern Daylight Time)
Date Type,Date,Location,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2020-12-13,LA,,,,,,,0,0,,,
Admin,2020-12-14,LA,135,134,309,305,153,154,,,3,77,38
Report,2020-12-14,LA,,,,,,,0,0,,,
Admin,2020-12-15,LA,2407,2385,2716,2690,897,905,,,5,82,27
Report,2020-12-15,LA,,,,,,,0,0,,,
Admin,2020-12-16,LA,5315,5268,8031,7958,1990,2007,,,29,111,27
Report,2020-12-16,LA,,,,,,,0,0,,,
Admin,2020-12-17,LA,6282,6264,14313,14222,2844,2862,,,22,133,26
Report,2020-12-17,LA,,,,,,,0,0,,,
Admin,2020-12-18,LA,6044,6024,20357,20246,3374,3392,,,15,148,24
Report,2020-12-18,LA,,,,,,,0,0,,,
Admin,2020-12-19,LA,1212,1211,21569,21457,3065,3081,,,1,149,21
Report,2020-12-19,LA,,,,,,,0,0,,,
Admin,2020-12-20,LA,81,81,21650,21538,3052,3068,,,0,149,10
Report,2020-12-20,LA,,,,,,,0,0,,,
Admin,2020-12-21,LA,4909,4873,26559,26411,3729,3750,,,30,179,14
Report,2020-12-21,LA,,,,,,,0,0,,,
Admin,2020-12-22,LA,6649,6468,33208,32879,4313,4356,,,177,356,39
Report,2020-12-22,LA,,,,,,,17878,2554,,,
Admin,2020-12-23,LA,5702,5687,38910,38566,4373,4411,,,11,367,36
Report,2020-12-23,LA,,,,,,,3555,3062,,,
Admin,2020-12-24,LA,1036,1029,39946,39595,3625,3661,,,6,373,34
Report,2020-12-24,LA,,,,,,,5538,3853,,,
Admin,2020-12-25,LA,63,62,40009,39657,2773,2807,,,1,374,32
Report,2020-12-25,LA,,,,,,,4682,4522,,,
Admin,2020-12-26,LA,987,977,40996,40634,2740,2775,,,9,383,33
Report,2020-12-26,LA,,,,,,,1565,4745,,,
Admin,2020-12-27,LA,340,335,41336,40969,2776,2812,,,5,388,34
Report,2020-12-27,LA,,,,,,,715,4848,,,
Admin,2020-12-28,LA,4324,4303,45660,45272,2694,2728,,,17,405,32
Report,2020-12-28,LA,,,,,,,218,4879,,,
Admin,2020-12-29,LA,5719,5661,51379,50933,2579,2595,,,37,442,12
Report,2020-12-29,LA,,,,,,,2538,2687,,,
Admin,2020-12-30,LA,6166,6107,57545,57040,2639,2662,,,57,499,18
Report,2020-12-30,LA,,,,,,,3989,2749,,,
Admin,2020-12-31,LA,3198,3165,60743,60205,2944,2971,,,30,529,22
Report,2020-12-31,LA,,,,,,,3673,2483,,,
Admin,2021-01-01,LA,443,424,61186,60629,2996,3025,,,19,548,24
Report,2021-01-01,LA,,,,,,,2336,2148,,,
Admin,2021-01-02,LA,1686,1669,62872,62298,3095,3125,,,16,564,25
Report,2021-01-02,LA,,,,,,,0,1924,,,
Admin,2021-01-03,LA,660,650,63532,62948,3140,3170,,,8,572,26
Report,2021-01-03,LA,,,,,,,2902,2237,,,
Admin,2021-01-04,LA,7977,7126,71509,70074,3543,3692,,,779,1351,135
Report,2021-01-04,LA,,,,,,,104,2220,,,
Admin,2021-01-05,LA,13901,10614,85410,80688,4251,4861,,,3203,4554,587
Report,2021-01-05,LA,,,,,,,5280,2612,,,
Admin,2021-01-06,LA,19001,13895,104411,94583,5363,6695,,,5023,9577,1296
Report,2021-01-06,LA,,,,,,,9691,3427,,,
Admin,2021-01-07,LA,20515,14986,124926,109569,7052,9169,,,5469,15046,2073
Report,2021-01-07,LA,,,,,,,13944,4894,,,
Admin,2021-01-08,LA,21121,15588,146047,125157,9218,12123,,,5450,20496,2849
Report,2021-01-08,LA,,,,,,,15875,6828,,,
Admin,2021-01-09,LA,14792,13812,160839,138969,10953,13995,,,974,21470,2986
Report,2021-01-09,LA,,,,,,,18987,9540,,,
Admin,2021-01-10,LA,12004,11852,172843,150821,12553,15615,,,150,21620,3006
Report,2021-01-10,LA,,,,,,,16121,11429,,,
Admin,2021-01-11,LA,17670,13133,190513,163954,13411,17000,,,4401,26021,3524
Report,2021-01-11,LA,,,,,,,13180,13297,,,
Admin,2021-01-12,LA,24888,18685,215401,182639,14564,18570,,,6030,32051,3928
Report,2021-01-12,LA,,,,,,,13415,14459,,,
Admin,2021-01-13,LA,27563,23029,242964,205668,15869,19793,,,4430,36481,3843
Report,2021-01-13,LA,,,,,,,19625,15878,,,
Admin,2021-01-14,LA,25113,23786,268077,229454,17126,20450,,,1250,37731,3240
Report,2021-01-14,LA,,,,,,,22156,17051,,,
Admin,2021-01-15,LA,21945,20990,290022,250444,17898,20567,,,870,38601,2586
Report,2021-01-15,LA,,,,,,,21697,17883,,,
Admin,2021-01-16,LA,8859,8345,298881,258789,17117,19720,,,508,39109,2519
Report,2021-01-16,LA,,,,,,,0,15171,,,
Admin,2021-01-17,LA,3362,3288,302243,262077,15894,18485,,,68,39177,2508
Report,2021-01-17,LA,,,,,,,0,12868,,,
Admin,2021-01-18,LA,10643,9001,312886,271078,15303,17481,,,1624,40801,2111
Report,2021-01-18,LA,,,,,,,35927,16117,,,
Admin,2021-01-19,LA,17018,13289,329904,284367,14533,16357,,,3675,44476,1775
Report,2021-01-19,LA,,,,,,,8809,15459,,,
Admin,2021-01-20,LA,21699,18380,351603,302747,13868,15519,,,3248,47724,1606
Report,2021-01-20,LA,,,,,,,0,12656,,,
Admin,2021-01-21,LA,19700,18092,371303,320839,13055,14746,,,1545,49269,1648
Report,2021-01-21,LA,,,,,,,14998,11633,,,
Admin,2021-01-22,LA,20916,19722,392219,340561,12874,14599,,,1135,50404,1686
Report,2021-01-22,LA,,,,,,,18257,11142,,,
Admin,2021-01-23,LA,5593,4876,397812,345437,12378,14133,,,707,51111,1714
Report,2021-01-23,LA,,,,,,,17368,13623,,,
Admin,2021-01-24,LA,2519,2307,400331,347744,12238,14012,,,200,51311,1733
Report,2021-01-24,LA,,,,,,,19063,16346,,,
Admin,2021-01-25,LA,16543,10638,416874,358382,12472,14855,,,5756,57067,2323
Report,2021-01-25,LA,,,,,,,7361,12265,,,
Admin,2021-01-26,LA,19372,12922,436246,371304,12420,15191,,,6299,63366,2698
Report,2021-01-26,LA,,,,,,,4228,11611,,,
Admin,2021-01-27,LA,25374,17086,461620,388390,12235,15716,,,8115,71481,3393
Report,2021-01-27,LA,,,,,,,13071,13478,,,
Admin,2021-01-28,LA,26907,18066,488527,406456,12231,16746,,,8738,80219,4421
Report,2021-01-28,LA,,,,,,,17149,13785,,,
Admin,2021-01-29,LA,23834,14707,512361,421163,11515,17163,,,9000,89219,5545
Report,2021-01-29,LA,,,,,,,22417,14380,,,
Admin,2021-01-30,LA,17152,4798,529513,425961,11503,18814,,,12261,101480,7195
Report,2021-01-30,LA,,,,,,,22596,15126,,,
Admin,2021-01-31,LA,12515,1309,542028,427270,11361,20242,,,11147,112627,8759
Report,2021-01-31,LA,,,,,,,22807,15661,,,
Admin,2021-02-01,LA,18318,8080,560346,435350,10995,20496,,,10063,122690,9374
Report,2021-02-01,LA,,,,,,,19464,17390,,,
Admin,2021-02-02,LA,28117,11647,588463,446997,10813,21745,,,16204,138894,10789
Report,2021-02-02,LA,,,,,,,12835,18620,,,
Admin,2021-02-03,LA,36455,15251,624918,462248,10551,23328,,,20895,159789,12615
Report,2021-02-03,LA,,,,,,,12946,18602,,,
Admin,2021-02-04,LA,39763,17857,664681,480105,10521,25164,,,21676,181465,14463
Report,2021-02-04,LA,,,,,,,21022,19155,,,
Admin,2021-02-05,LA,35517,14926,700198,495031,10553,26833,,,20346,201811,16084
Report,2021-02-05,LA,,,,,,,26422,19727,,,
Admin,2021-02-06,LA,11828,3778,712026,498809,10407,26073,,,7983,209794,15473
Report,2021-02-06,LA,,,,,,,34327,21403,,,
Admin,2021-02-07,LA,4890,1731,716916,500540,10467,24984,,,3120,212914,14326
Report,2021-02-07,LA,,,,,,,29210,22318,,,
Admin,2021-02-08,LA,21473,10629,738389,511169,10831,25434,,,10688,223602,14416
Report,2021-02-08,LA,,,,,,,14100,21552,,,
Admin,2021-02-09,LA,33319,18185,771708,529354,11765,26177,,,14935,238537,14234
Report,2021-02-09,LA,,,,,,,5688,20531,,,
Admin,2021-02-10,LA,40365,20970,812073,550324,12582,26736,,,19100,257637,13978
Report,2021-02-10,LA,,,,,,,19290,21437,,,
Admin,2021-02-11,LA,39549,21474,851622,571798,13099,26705,,,17568,275205,13391
Report,2021-02-11,LA,,,,,,,0,18434,,,
Admin,2021-02-12,LA,35140,17639,886762,589437,13487,26652,,,17107,292312,12928
Report,2021-02-12,LA,,,,,,,62091,23529,,,
Admin,2021-02-13,LA,12809,8812,899571,598249,14206,26792,,,3927,296239,12349
Report,2021-02-13,LA,,,,,,,34512,23556,,,
Admin,2021-02-14,LA,5389,3570,904960,601819,14468,26863,,,1769,298008,12156
Report,2021-02-14,LA,,,,,,,33533,24173,,,
Admin,2021-02-15,LA,5992,3263,910952,605082,13416,24651,,,2664,300672,11010
Report,2021-02-15,LA,,,,,,,10893,23715,,,
Admin,2021-02-16,LA,3902,2015,914854,607097,11106,20449,,,1815,302487,9135
Report,2021-02-16,LA,,,,,,,4928,23607,,,
Admin,2021-02-17,LA,19066,8009,933920,615106,9255,17406,,,10948,313435,7971
Report,2021-02-17,LA,,,,,,,6598,21794,,,
Admin,2021-02-18,LA,19087,9648,953007,624754,7565,14483,,,9326,322761,6793
Report,2021-02-18,LA,,,,,,,3937,22356,,,
Admin,2021-02-19,LA,17017,7678,970024,632432,6142,11894,,,9187,331948,5662
Report,2021-02-19,LA,,,,,,,64054,22636,,,
Admin,2021-02-20,LA,9095,4195,979119,636627,5483,11364,,,4807,336755,5788
Report,2021-02-20,LA,,,,,,,18118,20294,,,
Admin,2021-02-21,LA,3735,1242,982854,637869,5150,11127,,,2433,339188,5882
Report,2021-02-21,LA,,,,,,,16836,17909,,,
Admin,2021-02-22,LA,18587,6438,1001441,644307,5604,12927,,,11942,351130,7208
Report,2021-02-22,LA,,,,,,,8707,17597,,,
Admin,2021-02-23,LA,29574,12685,1031015,656992,7128,16594,,,16668,367798,9330
Report,2021-02-23,LA,,,,,,,4108,17480,,,
Admin,2021-02-24,LA,45070,21712,1076085,678704,9085,20309,,,23095,390893,11065
Report,2021-02-24,LA,,,,,,,13460,18460,,,
Admin,2021-02-25,LA,51344,28466,1127429,707170,11774,24917,,,22588,413481,12960
Report,2021-02-25,LA,,,,,,,22625,21130,,,
Admin,2021-02-26,LA,45422,27619,1172851,734789,14622,28975,,,17519,431000,14150
Report,2021-02-26,LA,,,,,,,34815,16953,,,
Admin,2021-02-27,LA,20128,17001,1192979,751790,16452,30551,,,3053,434053,13899
Report,2021-02-27,LA,,,,,,,41147,20243,,,
